# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0                   	((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (-3.903270225634e+00 -4.477542364524e-09 -2.952500127399e-02)) ((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (-2.386975348148e-07 1.898652339516e+00 1.305384729323e-04))
0.00667             	((-3.147040911574e+02 3.790928329750e-04 -1.379156586847e+03) (-4.266510270568e+00 5.205980265982e-05 9.977741270079e-02)) ((-3.023740819487e-01 -4.865529194662e+03 5.991843646808e-03) (-1.975255297675e-06 2.248332370917e+00 -1.219053179523e-04))
0.01334             	((1.810365887394e+02 -1.096633553651e-03 2.695766610003e+03) (-3.269189852282e+00 -4.253197909376e-05 1.556814293780e-01)) ((2.200170039743e-01 3.352939441114e+03 -4.071954941550e-03) (9.729401259178e-06 1.768210899222e+00 -6.068619107225e-05))
0.02001             	((-1.333763755063e+01 -6.293502220985e-04 1.274713241374e+03) (-2.980637854836e+00 -1.013253744782e-05 1.932013369559e-01)) ((-9.602726710263e-04 1.794303913421e+02 1.530688184941e-04) (2.548888016207e-05 1.636538798025e+00 -1.867665596235e-05))
0.02668             	((-2.653136429607e+00 -6.727457906419e-04 1.062496538010e+03) (-3.009438443206e+00 -2.593959045706e-06 2.219470555397e-01)) ((-4.829672916982e-03 2.656870843481e+02 5.519556458498e-04) (3.186272535824e-05 1.665841613806e+00 -1.848284470853e-05))
0.03335             	((2.643136252454e+01 -1.093417936284e-03 1.322844130111e+03) (-2.868024051015e+00 -4.278976080587e-05 2.407924487631e-01)) ((5.569378117544e-02 7.622958262379e+02 -6.969958553231e-04) (2.176187950877e-05 1.605551133250e+00 1.882406883412e-05))
0.04002             	((9.583727129025e+00 -1.129582497101e-03 1.184707636828e+03) (-2.765238236468e+00 -2.806920922319e-05 2.560337913343e-01)) ((8.023076090005e-03 4.575142889038e+02 7.939590463584e-05) (3.118067352951e-05 1.562029045932e+00 3.083703630736e-05))
0.04669             	((1.360730694944e+01 -1.331595597621e-03 1.199840986411e+03) (-2.679691496774e+00 -4.858459616713e-05 2.688314553860e-01)) ((2.589863044944e-02 5.089213780251e+02 -1.304629316706e-05) (2.357375063946e-05 1.527690750956e+00 5.665653498432e-05))
0.05336             	((1.564177714279e+01 -1.482376503274e-03 1.185540555891e+03) (-2.588901213294e+00 -6.313327056770e-05 2.788330545353e-01)) ((2.676742250188e-02 5.175830731515e+02 -6.498821933742e-05) (1.856210493481e-05 1.490298766506e+00 7.981844108619e-05))
0.06003             	((1.505513030822e+01 -1.603322772730e-03 1.157604509736e+03) (-2.508637936136e+00 -6.560981787837e-05 2.865591342861e-01)) ((1.601136531036e-02 4.816258133993e+02 2.030176344191e-04) (1.792485909571e-05 1.457461355069e+00 9.259435782237e-05))
0.0667              	((1.682155630891e+01 -1.746786567723e-03 1.154881340072e+03) (-2.435986207806e+00 -8.160117469362e-05 2.928819262778e-01)) ((2.799217874901e-02 4.866969294670e+02 -5.513849821188e-05) (1.061514397531e-05 1.428544033986e+00 1.127874408741e-04))
0.07337             	((1.746840062613e+01 -1.825740674952e-03 1.120008315603e+03) (-2.368885997612e+00 -8.062105825692e-05 2.974563363351e-01)) ((1.508038448259e-02 4.643832147743e+02 2.884765018563e-04) (1.091046624571e-05 1.401861170190e+00 1.182770788916e-04))
0.08337             	((1.916800766544e+01 -1.957284789106e-03 1.095650521422e+03) (-2.294110362412e+00 -9.800535126722e-05 3.069400727657e-01)) ((2.628913730748e-02 4.458525035861e+02 -2.736018204806e-05) (3.100004489928e-06 1.377646931253e+00 1.405211011481e-04))
0.09337             	((2.094810985337e+01 -2.025478617175e-03 1.050156854302e+03) (-2.216863709876e+00 -1.082454405563e-04 3.140513849055e-01)) ((1.844335875771e-02 4.243125742885e+02 1.960728209202e-04) (-1.196894695774e-06 1.350938536599e+00 1.559778897803e-04))
0.10337             	((2.255845959108e+01 -2.061178176431e-03 1.003384431224e+03) (-2.150135249300e+00 -1.115690663993e-04 3.189632786778e-01)) ((1.682914318641e-02 3.989064944052e+02 2.185876952234e-04) (-2.248887484575e-06 1.328943663221e+00 1.639721628393e-04))
0.11337             	((2.465747578133e+01 -2.094811116136e-03 9.702431291282e+02) (-2.093494154330e+00 -1.172676255786e-04 3.222398245067e-01)) ((1.794694587902e-02 3.815770674043e+02 1.308813247846e-04) (-4.132842089312e-06 1.311996576394e+00 1.723604734242e-04))
0.12337             	((2.603974582551e+01 -2.060920852658e-03 9.180961341778e+02) (-2.045757768463e+00 -1.119309260582e-04 3.238208909552e-01)) ((1.219096491806e-02 3.526603078463e+02 2.884947362038e-04) (-4.360488613381e-07 1.299335702683e+00 1.718856000861e-04))
0.13337             	((2.770759980190e+01 -2.015946197680e-03 8.741910706511e+02) (-2.006567229543e+00 -1.115184142130e-04 3.243368851451e-01)) ((1.435016310182e-02 3.303822917710e+02 1.201454229753e-04) (3.934035723366e-07 1.291211814616e+00 1.747562794182e-04))
0.14337             	((2.886961078701e+01 -1.927002618808e-03 8.221896764176e+02) (-1.975196460852e+00 -1.038401126683e-04 3.240699236620e-01)) ((9.565985275669e-03 3.033180140671e+02 2.539471045829e-04) (4.285324083753e-06 1.287360671733e+00 1.707908263447e-04))
0.15337             	((2.977911453948e+01 -1.809315057887e-03 7.688214958647e+02) (-1.951087862418e+00 -9.265595960098e-05 3.232448768086e-01)) ((8.973671828633e-03 2.766356765779e+02 1.887038436693e-04) (9.864595992483e-06 1.287632061047e+00 1.628958779889e-04))
0.16337             	((3.039646516291e+01 -1.666433260977e-03 7.146328510013e+02) (-1.933864448262e+00 -7.880592566295e-05 3.221493424039e-01)) ((6.952580054633e-03 2.506516060303e+02 2.053736596925e-04) (1.713461788023e-05 1.292084787621e+00 1.518188038288e-04))
0.17337             	((3.041878538679e+01 -1.494136305783e-03 6.558120881392e+02) (-1.923028809290e+00 -6.114262306457e-05 3.208467253076e-01)) ((4.135951926460e-03 2.225905324238e+02 2.576462712098e-04) (2.666264885483e-05 1.300524755073e+00 1.370830599237e-04))
