# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0                   	((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (-1.130508505199e+00 2.818884457467e-02 2.818726268038e-06)) ((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (-1.249745610571e-04 -1.392511754590e-02 2.458370798372e-01))
0.00667             	((7.289919872920e+02 -7.385817775031e+03 -1.181262292512e-01) (-1.149365198029e+00 -2.356637205420e-01 2.531821774613e-03)) ((7.674082798156e+01 8.398516492968e+00 9.830935520202e+03) (8.499675876348e-05 -1.289214444159e-02 5.776033042564e-01))
0.01334             	((-3.352967912120e+02 3.723076753706e+03 1.017796882439e-01) (-8.563418588566e-01 -1.811611590831e-01 9.198766597313e-03)) ((-2.411421258067e+01 -2.525593361938e+00 -4.980670449045e+03) (1.726663354553e-03 -1.451324538335e-03 4.342569713884e-01))
0.02001             	((5.149105436805e+01 -5.652249817704e+02 -2.100924161760e-02) (-7.875384079378e-01 -1.741187309611e-01 1.942968240538e-02)) ((1.521923905235e+01 7.518334678754e-01 7.541511052112e+02) (4.351982430199e-03 9.888165501316e-03 4.088823262432e-01))
0.02668             	((4.222561815300e+01 -3.406806457251e+02 -2.902210356847e-02) (-7.994721408686e-01 -1.863707930884e-01 2.846461746879e-02)) ((1.042076481861e+01 7.077487509540e-01 4.477343529078e+02) (6.940794990574e-03 1.844031388182e-02 4.273887666909e-01))
0.03335             	((-1.302632882389e+01 2.136106426034e+02 2.823273856149e-02) (-7.616942810141e-01 -1.808725499611e-01 3.668580131813e-02)) ((3.570749779537e+00 -9.557758605503e-02 -2.923663593772e+02) (9.275938695681e-03 2.723512585460e-02 4.112252141678e-01))
0.04002             	((1.720664071616e+01 -1.089933031849e+02 -2.869044905683e-02) (-7.363734607170e-01 -1.791186206145e-01 4.540186343876e-02)) ((8.033185172209e+00 2.259444899599e-01 1.399175142949e+02) (1.178967458809e-02 3.652026857461e-02 4.030060511869e-01))
0.04669             	((1.403787588954e+01 -6.437563643989e+01 -3.271768728606e-02) (-7.144101001100e-01 -1.781775392712e-01 5.346614422543e-02)) ((6.779969203946e+00 1.231553717918e-01 7.964732772677e+01) (1.412239405799e-02 4.507861888416e-02 3.965878194518e-01))
0.05336             	((1.107624648643e+01 -3.428667480791e+01 -3.494681335079e-02) (-6.899097728349e-01 -1.761899692773e-01 6.124436669907e-02)) ((6.293232107065e+00 3.002802360441e-02 3.940630396991e+01) (1.636034771735e-02 5.356841544656e-02 3.882060373450e-01))
0.06003             	((1.357028038248e+01 -5.905906174539e+01 -6.022792308324e-02) (-6.676136729406e-01 -1.747038279850e-01 6.870117609198e-02)) ((6.455341682035e+00 -1.346992552586e-02 7.268461855302e+01) (1.851768559025e-02 6.176857553401e-02 3.810053029622e-01))
0.0667              	((1.338744110812e+01 -5.475401467001e+01 -7.598257516919e-02) (-6.465021753301e-01 -1.733779013399e-01 7.577175586092e-02)) ((6.031428455206e+00 -9.650878292500e-02 6.685243393030e+01) (2.055577078666e-02 6.964009329794e-02 3.742961344863e-01))
0.07337             	((1.347122912210e+01 -5.446106594662e+01 -9.563824171744e-02) (-6.263966314729e-01 -1.721085918822e-01 8.253399726219e-02)) ((5.838477290108e+00 -1.739747578834e-01 6.648192542548e+01) (2.251036442012e-02 7.726603397534e-02 3.679057012850e-01))
0.08337             	((1.399595610826e+01 -5.785189724804e+01 -1.327097596951e-01) (-5.981741266291e-01 -1.713259182140e-01 8.928779290231e-02)) ((5.545253185127e+00 -2.931421372869e-01 7.105680005190e+01) (2.456478895460e-02 8.490798045354e-02 3.601999160270e-01))
0.09337             	((1.444493931712e+01 -5.996048620283e+01 -1.755324804784e-01) (-5.726946062824e-01 -1.709719262763e-01 9.826770987836e-02)) ((4.884610085306e+00 -4.500445537927e-01 7.389055463476e+01) (2.718334761914e-02 9.526939886298e-02 3.537128495091e-01))
0.10337             	((1.491942927470e+01 -6.257211978156e+01 -2.254541188445e-01) (-5.496405230965e-01 -1.706780526577e-01 1.065230390250e-01)) ((4.340003354134e+00 -6.179526867941e-01 7.742804982713e+01) (2.955707869036e-02 1.049668558937e-01 3.479079959418e-01))
0.11337             	((1.543742991633e+01 -6.526076378752e+01 -2.829867112221e-01) (-5.288007274491e-01 -1.706504443165e-01 1.142274608417e-01)) ((3.760064006824e+00 -8.007759366004e-01 8.105762774926e+01) (3.172967974194e-02 1.142369363999e-01 3.429856253072e-01))
0.12337             	((1.592108758579e+01 -6.760606663045e+01 -3.472867991144e-01) (-5.099725101460e-01 -1.709601633805e-01 1.215018310162e-01)) ((3.135033750351e+00 -1.002378987540e+00 8.423166166870e+01) (3.373371382316e-02 1.232418863862e-01 3.389831326637e-01))
0.13337             	((1.644286755793e+01 -7.019287369308e+01 -4.197107334621e-01) (-4.930153706622e-01 -1.716634831001e-01 1.283478226339e-01)) ((2.415498456943e+00 -1.226544083660e+00 8.773211397330e+01) (3.554883452520e-02 1.319757523651e-01 3.359381779779e-01))
0.14337             	((1.695071873946e+01 -7.260981202706e+01 -4.993648215960e-01) (-4.777750475256e-01 -1.727413752079e-01 1.348453528570e-01)) ((1.667961931849e+00 -1.468939327524e+00 9.100975346195e+01) (3.719014093236e-02 1.405341320650e-01 3.337896794221e-01))
0.15337             	((1.745310310084e+01 -7.491772202559e+01 -5.862774916628e-01) (-4.640711729015e-01 -1.741783053768e-01 1.410006178638e-01)) ((8.479004397064e-01 -1.732845545808e+00 9.414519501718e+01) (3.865324861600e-02 1.489078159179e-01 3.324757808428e-01))
0.16337             	((1.795235349208e+01 -7.711906573718e+01 -6.803702607679e-01) (-4.516961255334e-01 -1.759327891373e-01 1.468585662132e-01)) ((-4.154195247841e-02 -2.017374929015e+00 9.714014242238e+01) (3.994124498306e-02 1.571401106981e-01 3.318938505354e-01))
0.17337             	((1.842689677214e+01 -7.907194844871e+01 -7.805698859797e-01) (-4.404260275350e-01 -1.779438099228e-01 1.524534368791e-01)) ((-9.808846289987e-01 -2.319915252149e+00 9.980515137222e+01) (4.105908536935e-02 1.652613172828e-01 3.319123893132e-01))
0.18337             	((1.888691163746e+01 -8.084766833026e+01 -8.867245319503e-01) (-4.300447818051e-01 -1.801608428002e-01 1.578049775641e-01)) ((-1.996210659677e+00 -2.641833854908e+00 1.022354503540e+02) (4.201070779756e-02 1.732895255676e-01 3.324154015616e-01))
0.19337             	((1.931704230882e+01 -8.233241369549e+01 -9.975527360646e-01) (-4.203555179723e-01 -1.825266295710e-01 1.629427984002e-01)) ((-3.061943563367e+00 -2.979352406046e+00 1.042769544242e+02) (4.280215511912e-02 1.812586039838e-01 3.332825066262e-01))
0.20337             	((1.971463993412e+01 -8.354867257776e+01 -1.112041401185e+00) (-4.111673880850e-01 -1.849881319501e-01 1.678774193719e-01)) ((-4.183182661497e+00 -3.329913754778e+00 1.059623316879e+02) (4.343551280205e-02 1.891741854256e-01 3.344004825383e-01))
0.21337             	((2.007428120819e+01 -8.444949824103e+01 -1.228908145803e+00) (-4.023029467771e-01 -1.874878626806e-01 1.726281252185e-01)) ((-5.351628039484e+00 -3.690547536018e+00 1.072269903571e+02) (4.391642682663e-02 1.970537849610e-01 3.356532867582e-01))
0.22337             	((2.038896331145e+01 -8.500116183894e+01 -1.346572230744e+00) (-3.935895112586e-01 -1.899488330706e-01 1.772033191085e-01)) ((-6.563834688689e+00 -4.058439340214e+00 1.080268255484e+02) (4.425626545526e-02 2.048997350261e-01 3.369007613417e-01))
0.23337             	((2.065646055985e+01 -8.520116302140e+01 -1.463562244494e+00) (-3.848778742308e-01 -1.923086094630e-01 1.816138570264e-01)) ((-7.809531688318e+00 -4.430164912236e+00 1.083588409134e+02) (4.446194034744e-02 2.127242664623e-01 3.380273364918e-01))
0.24337             	((2.087307834955e+01 -8.502934440884e+01 -1.578212114453e+00) (-3.760389009776e-01 -1.945042959005e-01 1.858427253020e-01)) ((-9.078422087571e+00 -4.802655825766e+00 1.081961324788e+02) (4.453443495485e-02 2.205023545621e-01 3.389218366976e-01))
0.25337             	((2.104011141271e+01 -8.448711810107e+01 -1.689137429418e+00) (-3.669596031804e-01 -1.965088068860e-01 1.898787294478e-01)) ((-1.037370029773e+01 -5.175173328617e+00 1.075402031543e+02) (4.446022789665e-02 2.282132573035e-01 3.395229940202e-01))
0.26337             	((2.115374344417e+01 -8.356948450316e+01 -1.794536145928e+00) (-3.575646452009e-01 -1.982903360880e-01 1.936850560112e-01)) ((-1.166835884502e+01 -5.542271129855e+00 1.063839488725e+02) (4.422327322938e-02 2.358050635580e-01 3.397729129003e-01))
