# time              
# Time              	cpu                 	clock               	cpu/step            	clock/step          
0.35337             	2.114138050000e+02	214	5.391243000000e+00	6.000000000000e+00
0.36337             	2.168255740000e+02	219	5.411776000000e+00	5.000000000000e+00
0.37337             	2.223725610000e+02	225	5.546995000000e+00	6.000000000000e+00
0.38337             	2.279493130000e+02	230	5.576758000000e+00	5.000000000000e+00
0.39337             	2.334940860000e+02	236	5.544780000000e+00	6.000000000000e+00
0.40337             	2.390733020000e+02	241	5.579223000000e+00	5.000000000000e+00
0.41337             	2.446000130000e+02	247	5.526719000000e+00	6.000000000000e+00
0.42337             	2.501931470000e+02	253	5.593141000000e+00	6.000000000000e+00
0.43337             	2.556887600000e+02	258	5.495619000000e+00	5.000000000000e+00
0.44337             	2.612375050000e+02	264	5.548753000000e+00	6.000000000000e+00
0.45337             	2.667777960000e+02	269	5.540298000000e+00	5.000000000000e+00
0.46337             	2.723117310000e+02	275	5.533943000000e+00	6.000000000000e+00
0.47337             	2.778435730000e+02	280	5.531849000000e+00	5.000000000000e+00
0.48337             	2.834092910000e+02	286	5.565725000000e+00	6.000000000000e+00
0.49337             	2.889665620000e+02	291	5.557278000000e+00	5.000000000000e+00
0.50337             	2.944869980000e+02	297	5.520443000000e+00	6.000000000000e+00
0.51337             	3.000439200000e+02	303	5.556929000000e+00	6.000000000000e+00
0.52337             	3.056373730000e+02	308	5.593461000000e+00	5.000000000000e+00
0.53337             	3.113766190000e+02	314	5.739252000000e+00	6.000000000000e+00
0.54337             	3.169393350000e+02	320	5.562723000000e+00	6.000000000000e+00
0.55337             	3.224134840000e+02	325	5.474156000000e+00	5.000000000000e+00
0.56337             	3.279221590000e+02	331	5.508683000000e+00	6.000000000000e+00
0.57337             	3.334040180000e+02	336	5.481867000000e+00	5.000000000000e+00
0.58337             	3.388444770000e+02	341	5.440467000000e+00	5.000000000000e+00
0.59337             	3.442358170000e+02	347	5.391347000000e+00	6.000000000000e+00
0.60337             	3.496087940000e+02	352	5.372984000000e+00	5.000000000000e+00
0.61337             	3.549971230000e+02	358	5.388337000000e+00	6.000000000000e+00
0.62337             	3.603406480000e+02	363	5.343531000000e+00	5.000000000000e+00
0.63337             	3.656442720000e+02	368	5.303631000000e+00	5.000000000000e+00
0.64337             	3.709454340000e+02	374	5.301169000000e+00	6.000000000000e+00
0.65337             	3.762624390000e+02	379	5.317013000000e+00	5.000000000000e+00
0.66337             	3.814810980000e+02	384	5.218667000000e+00	5.000000000000e+00
0.67337             	3.867683750000e+02	389	5.287283000000e+00	5.000000000000e+00
0.68337             	3.920217920000e+02	395	5.253425000000e+00	6.000000000000e+00
0.69337             	3.972709800000e+02	400	5.249195000000e+00	5.000000000000e+00
0.70337             	4.025313780000e+02	405	5.260405000000e+00	5.000000000000e+00
0.71337             	4.078077000000e+02	411	5.276330000000e+00	6.000000000000e+00
0.72337             	4.130356940000e+02	416	5.228001000000e+00	5.000000000000e+00
0.73337             	4.182453080000e+02	421	5.209620000000e+00	5.000000000000e+00
0.74337             	4.234832990000e+02	426	5.237998000000e+00	5.000000000000e+00
0.75337             	4.286202370000e+02	431	5.136946000000e+00	5.000000000000e+00
0.76337             	4.337685020000e+02	437	5.148272000000e+00	6.000000000000e+00
0.77337             	4.388967770000e+02	442	5.128282000000e+00	5.000000000000e+00
0.78337             	4.440734820000e+02	447	5.176712000000e+00	5.000000000000e+00
0.79337             	4.491981540000e+02	452	5.124680000000e+00	5.000000000000e+00
0.80337             	4.542894190000e+02	457	5.091272000000e+00	5.000000000000e+00
0.81337             	4.594277130000e+02	462	5.138300000000e+00	5.000000000000e+00
0.82337             	4.644786890000e+02	467	5.050983000000e+00	5.000000000000e+00
0.83337             	4.695682740000e+02	472	5.089592000000e+00	5.000000000000e+00
0.84337             	4.747298970000e+02	478	5.161631000000e+00	6.000000000000e+00
0.85337             	4.799469140000e+02	483	5.217024000000e+00	5.000000000000e+00
0.86337             	4.852538770000e+02	488	5.306971000000e+00	5.000000000000e+00
0.87337             	4.905565330000e+02	493	5.302663000000e+00	5.000000000000e+00
0.88337             	4.959124270000e+02	499	5.355901000000e+00	6.000000000000e+00
0.89337             	5.013484530000e+02	504	5.436034000000e+00	5.000000000000e+00
0.90337             	5.068208360000e+02	510	5.472391000000e+00	6.000000000000e+00
0.91337             	5.122963080000e+02	515	5.475480000000e+00	5.000000000000e+00
0.92337             	5.177230190000e+02	521	5.426724000000e+00	6.000000000000e+00
0.93337             	5.231521890000e+02	526	5.429176000000e+00	5.000000000000e+00
0.94337             	5.285822150000e+02	532	5.430033000000e+00	6.000000000000e+00
0.95337             	5.340476110000e+02	537	5.465403000000e+00	5.000000000000e+00
0.96337             	5.396813090000e+02	552	5.633705000000e+00	1.500000000000e+01
0.97337             	5.451098960000e+02	557	5.428594000000e+00	5.000000000000e+00
0.98337             	5.505585730000e+02	563	5.448683000000e+00	6.000000000000e+00
0.99337             	5.560161500000e+02	568	5.457585000000e+00	5.000000000000e+00
1.00337             	5.614393020000e+02	574	5.423159000000e+00	6.000000000000e+00
1.01337             	5.668953890000e+02	579	5.456094000000e+00	5.000000000000e+00
1.02337             	5.722769600000e+02	585	5.381580000000e+00	6.000000000000e+00
1.03337             	5.776999950000e+02	590	5.423042000000e+00	5.000000000000e+00
1.04337             	5.831445800000e+02	595	5.444592000000e+00	5.000000000000e+00
1.05337             	5.885889890000e+02	601	5.444416000000e+00	6.000000000000e+00
1.06337             	5.940659230000e+02	606	5.476942000000e+00	5.000000000000e+00
1.07337             	5.996432930000e+02	612	5.577378000000e+00	6.000000000000e+00
1.08337             	6.051238040000e+02	617	5.480517000000e+00	5.000000000000e+00
1.09337             	6.106796770000e+02	623	5.555880000000e+00	6.000000000000e+00
1.10337             	6.162479180000e+02	629	5.568249000000e+00	6.000000000000e+00
1.11337             	6.217464040000e+02	634	5.498492000000e+00	5.000000000000e+00
1.12337             	6.273126680000e+02	640	5.566271000000e+00	6.000000000000e+00
1.13337             	6.328062090000e+02	645	5.493549000000e+00	5.000000000000e+00
1.14337             	6.383070220000e+02	651	5.500819000000e+00	6.000000000000e+00
1.15337             	6.437815720000e+02	656	5.474557000000e+00	5.000000000000e+00
1.16337             	6.492156420000e+02	662	5.434078000000e+00	6.000000000000e+00
1.17337             	6.545881080000e+02	667	5.372473000000e+00	5.000000000000e+00
1.18337             	6.600253600000e+02	672	5.437259000000e+00	5.000000000000e+00
1.19337             	6.653993660000e+02	678	5.374014000000e+00	6.000000000000e+00
1.20337             	6.706849050000e+02	683	5.285546000000e+00	5.000000000000e+00
1.21337             	6.759716640000e+02	688	5.286765000000e+00	5.000000000000e+00
1.22337             	6.811863900000e+02	694	5.214733000000e+00	6.000000000000e+00
1.23337             	6.863812710000e+02	699	5.194889000000e+00	5.000000000000e+00
1.24337             	6.915207780000e+02	704	5.139513000000e+00	5.000000000000e+00
1.25337             	6.967004280000e+02	709	5.179657000000e+00	5.000000000000e+00
1.26337             	7.018694050000e+02	714	5.168984000000e+00	5.000000000000e+00
1.27337             	7.069991160000e+02	719	5.129719000000e+00	5.000000000000e+00
1.28337             	7.120247570000e+02	725	5.025647000000e+00	6.000000000000e+00
1.29337             	7.170323490000e+02	730	5.007599000000e+00	5.000000000000e+00
1.30337             	7.221497700000e+02	735	5.117428000000e+00	5.000000000000e+00
1.31337             	7.272679250000e+02	740	5.118163000000e+00	5.000000000000e+00
1.32337             	7.325040970000e+02	745	5.236179000000e+00	5.000000000000e+00
1.33337             	7.378086840000e+02	750	5.304594000000e+00	5.000000000000e+00
1.34337             	7.431373990000e+02	756	5.328723000000e+00	6.000000000000e+00
1.35337             	7.484584570000e+02	761	5.321064000000e+00	5.000000000000e+00
1.36337             	7.537598540000e+02	766	5.301404000000e+00	5.000000000000e+00
1.37337             	7.590845940000e+02	772	5.324748000000e+00	6.000000000000e+00
1.38337             	7.644418260000e+02	777	5.357240000000e+00	5.000000000000e+00
1.39337             	7.698052260000e+02	782	5.363407000000e+00	5.000000000000e+00
1.40337             	7.751917190000e+02	788	5.386501000000e+00	6.000000000000e+00
1.41337             	7.806924450000e+02	793	5.500733000000e+00	5.000000000000e+00
1.42337             	7.861836830000e+02	799	5.491248000000e+00	6.000000000000e+00
1.43337             	7.917006750000e+02	804	5.516998000000e+00	5.000000000000e+00
1.44337             	7.973314990000e+02	810	5.630832000000e+00	6.000000000000e+00
1.45337             	8.029731870000e+02	816	5.641694000000e+00	6.000000000000e+00
1.46337             	8.086024480000e+02	821	5.629267000000e+00	5.000000000000e+00
1.47337             	8.142207680000e+02	827	5.618328000000e+00	6.000000000000e+00
1.48337             	8.198391490000e+02	832	5.618388000000e+00	5.000000000000e+00
1.49337             	8.254605960000e+02	838	5.621453000000e+00	6.000000000000e+00
1.50337             	8.311389810000e+02	844	5.678392000000e+00	6.000000000000e+00
1.51337             	8.368084740000e+02	849	5.669500000000e+00	5.000000000000e+00
1.52337             	8.423713580000e+02	855	5.562890000000e+00	6.000000000000e+00
1.53337             	8.479811770000e+02	861	5.609826000000e+00	6.000000000000e+00
1.54337             	8.535498550000e+02	866	5.568684000000e+00	5.000000000000e+00
1.55337             	8.590566930000e+02	872	5.506846000000e+00	6.000000000000e+00
1.56337             	8.645683550000e+02	877	5.511670000000e+00	5.000000000000e+00
1.57337             	8.701038920000e+02	883	5.535544000000e+00	6.000000000000e+00
1.58337             	8.755857760000e+02	889	5.481892000000e+00	6.000000000000e+00
1.59337             	8.810188540000e+02	894	5.433084000000e+00	5.000000000000e+00
1.60337             	8.864962640000e+02	900	5.477418000000e+00	6.000000000000e+00
1.61337             	8.919783700000e+02	905	5.482113000000e+00	5.000000000000e+00
1.62337             	8.975734330000e+02	911	5.595071000000e+00	6.000000000000e+00
1.63337             	9.030236740000e+02	916	5.450249000000e+00	5.000000000000e+00
1.64337             	9.084988500000e+02	922	5.475184000000e+00	6.000000000000e+00
1.65337             	9.139398860000e+02	927	5.441044000000e+00	5.000000000000e+00
1.66337             	9.193251870000e+02	932	5.385308000000e+00	5.000000000000e+00
1.67337             	9.247015980000e+02	938	5.376418000000e+00	6.000000000000e+00
1.68337             	9.300874080000e+02	943	5.385816000000e+00	5.000000000000e+00
1.69337             	9.354250450000e+02	949	5.337644000000e+00	6.000000000000e+00
1.70337             	9.406733630000e+02	954	5.248326000000e+00	5.000000000000e+00
1.71337             	9.459216480000e+02	959	5.248292000000e+00	5.000000000000e+00
1.72337             	9.511293240000e+02	964	5.207683000000e+00	5.000000000000e+00
1.73337             	9.563224310000e+02	970	5.193115000000e+00	6.000000000000e+00
1.74337             	9.615597950000e+02	975	5.237372000000e+00	5.000000000000e+00
1.75337             	9.666542080000e+02	980	5.094420000000e+00	5.000000000000e+00
1.76337             	9.717349990000e+02	985	5.080798000000e+00	5.000000000000e+00
1.77337             	9.767651850000e+02	990	5.030194000000e+00	5.000000000000e+00
1.78337             	9.818141100000e+02	995	5.048932000000e+00	5.000000000000e+00
1.79337             	9.869087040000e+02	1000	5.094601000000e+00	5.000000000000e+00
1.80337             	9.920770980000e+02	1005	5.168400000000e+00	5.000000000000e+00
1.81337             	9.972541690000e+02	1011	5.177078000000e+00	6.000000000000e+00
1.82337             	1.002499136000e+03	1016	5.244974000000e+00	5.000000000000e+00
1.83337             	1.007754851000e+03	1021	5.255723000000e+00	5.000000000000e+00
1.84337             	1.013000079000e+03	1026	5.245236000000e+00	5.000000000000e+00
1.85337             	1.018307098000e+03	1032	5.307025000000e+00	6.000000000000e+00
1.86337             	1.023640146000e+03	1037	5.333056000000e+00	5.000000000000e+00
1.87337             	1.029047038000e+03	1042	5.406898000000e+00	5.000000000000e+00
1.88337             	1.034499273000e+03	1048	5.452242000000e+00	6.000000000000e+00
1.89337             	1.039961771000e+03	1053	5.462505000000e+00	5.000000000000e+00
1.90337             	1.045453528000e+03	1059	5.491765000000e+00	6.000000000000e+00
1.91337             	1.050986924000e+03	1064	5.533403000000e+00	5.000000000000e+00
1.92337             	1.056411442000e+03	1070	5.424526000000e+00	6.000000000000e+00
1.93337             	1.061955699000e+03	1075	5.544264000000e+00	5.000000000000e+00
1.94337             	1.067485182000e+03	1081	5.529490000000e+00	6.000000000000e+00
1.95337             	1.072947936000e+03	1086	5.462761000000e+00	5.000000000000e+00
1.96337             	1.078668589000e+03	1102	5.720660000000e+00	1.600000000000e+01
1.97337             	1.084183794000e+03	1108	5.515213000000e+00	6.000000000000e+00
1.98337             	1.089694912000e+03	1113	5.511126000000e+00	5.000000000000e+00
1.99337             	1.095229738000e+03	1119	5.534834000000e+00	6.000000000000e+00
2.00337             	1.100734242000e+03	1124	5.504511000000e+00	5.000000000000e+00
2.01337             	1.106279830000e+03	1130	5.545595000000e+00	6.000000000000e+00
2.02337             	1.111747223000e+03	1135	5.467401000000e+00	5.000000000000e+00
2.03337             	1.117211421000e+03	1141	5.464204000000e+00	6.000000000000e+00
2.04337             	1.122721222000e+03	1146	5.509808000000e+00	5.000000000000e+00
2.05337             	1.128225383000e+03	1152	5.504169000000e+00	6.000000000000e+00
2.06337             	1.133705972000e+03	1157	5.480597000000e+00	5.000000000000e+00
2.07337             	1.139220300000e+03	1163	5.514335000000e+00	6.000000000000e+00
2.08337             	1.144729544000e+03	1168	5.509252000000e+00	5.000000000000e+00
2.09337             	1.150211192000e+03	1174	5.481655000000e+00	6.000000000000e+00
2.10337             	1.155657550000e+03	1179	5.446365000000e+00	5.000000000000e+00
2.11337             	1.161072212000e+03	1185	5.414670000000e+00	6.000000000000e+00
2.12337             	1.166581330000e+03	1190	5.509125000000e+00	5.000000000000e+00
2.13337             	1.172105293000e+03	1196	5.523970000000e+00	6.000000000000e+00
2.14337             	1.177618290000e+03	1201	5.513005000000e+00	5.000000000000e+00
2.15337             	1.183073979000e+03	1207	5.455695000000e+00	6.000000000000e+00
2.16337             	1.188568086000e+03	1212	5.494115000000e+00	5.000000000000e+00
2.17337             	1.193960238000e+03	1218	5.392159000000e+00	6.000000000000e+00
2.18337             	1.199330435000e+03	1223	5.370205000000e+00	5.000000000000e+00
2.19337             	1.204701695000e+03	1228	5.371269000000e+00	5.000000000000e+00
2.20337             	1.210127038000e+03	1234	5.425351000000e+00	6.000000000000e+00
2.21337             	1.215477168000e+03	1239	5.350139000000e+00	5.000000000000e+00
2.22337             	1.220729849000e+03	1244	5.252687000000e+00	5.000000000000e+00
2.23337             	1.225882840000e+03	1254	5.152998000000e+00	1.000000000000e+01
2.24337             	1.231005486000e+03	1260	5.122654000000e+00	6.000000000000e+00
2.25337             	1.236123601000e+03	1265	5.118123000000e+00	5.000000000000e+00
2.26337             	1.241208094000e+03	1270	5.084501000000e+00	5.000000000000e+00
2.27337             	1.246265711000e+03	1275	5.057625000000e+00	5.000000000000e+00
2.28337             	1.251294380000e+03	1280	5.028677000000e+00	5.000000000000e+00
2.29337             	1.256349930000e+03	1285	5.055558000000e+00	5.000000000000e+00
2.30337             	1.261466018000e+03	1291	5.116096000000e+00	6.000000000000e+00
2.31337             	1.266678723000e+03	1296	5.212712000000e+00	5.000000000000e+00
2.32337             	1.271905809000e+03	1301	5.227095000000e+00	5.000000000000e+00
2.33337             	1.277129681000e+03	1307	5.223879000000e+00	6.000000000000e+00
2.34337             	1.282462971000e+03	1312	5.333298000000e+00	5.000000000000e+00
2.35337             	1.287793688000e+03	1318	5.330723000000e+00	6.000000000000e+00
2.36337             	1.293115889000e+03	1323	5.322209000000e+00	5.000000000000e+00
2.37337             	1.298455561000e+03	1329	5.339679000000e+00	6.000000000000e+00
2.38337             	1.303802429000e+03	1334	5.346876000000e+00	5.000000000000e+00
2.39337             	1.309189912000e+03	1339	5.387491000000e+00	5.000000000000e+00
2.40337             	1.314638759000e+03	1345	5.448853000000e+00	6.000000000000e+00
2.41337             	1.320152032000e+03	1351	5.513295000000e+00	6.000000000000e+00
2.42337             	1.325690894000e+03	1357	5.538870000000e+00	6.000000000000e+00
2.43337             	1.331241660000e+03	1362	5.550774000000e+00	5.000000000000e+00
2.44337             	1.336857104000e+03	1368	5.615452000000e+00	6.000000000000e+00
2.45337             	1.342470096000e+03	1374	5.612999000000e+00	6.000000000000e+00
2.46337             	1.348063541000e+03	1379	5.593452000000e+00	5.000000000000e+00
2.47337             	1.353601154000e+03	1385	5.537620000000e+00	6.000000000000e+00
2.48337             	1.359176584000e+03	1392	5.575437000000e+00	7.000000000000e+00
2.49337             	1.364745208000e+03	1398	5.568631000000e+00	6.000000000000e+00
2.50337             	1.370276551000e+03	1403	5.531350000000e+00	5.000000000000e+00
2.51337             	1.375849239000e+03	1409	5.572695000000e+00	6.000000000000e+00
2.52337             	1.381443125000e+03	1414	5.593892000000e+00	5.000000000000e+00
2.53337             	1.386987495000e+03	1420	5.544377000000e+00	6.000000000000e+00
2.54337             	1.392524449000e+03	1426	5.536961000000e+00	6.000000000000e+00
2.55337             	1.398117741000e+03	1431	5.593300000000e+00	5.000000000000e+00
2.56337             	1.403688677000e+03	1437	5.570942000000e+00	6.000000000000e+00
2.57337             	1.409258739000e+03	1442	5.570069000000e+00	5.000000000000e+00
2.58337             	1.414781354000e+03	1448	5.522622000000e+00	6.000000000000e+00
2.59337             	1.420281269000e+03	1453	5.499923000000e+00	5.000000000000e+00
2.60337             	1.425767381000e+03	1459	5.486119000000e+00	6.000000000000e+00
2.61337             	1.431240698000e+03	1464	5.473325000000e+00	5.000000000000e+00
2.62337             	1.436700871000e+03	1470	5.460179000000e+00	6.000000000000e+00
2.63337             	1.442138699000e+03	1475	5.437836000000e+00	5.000000000000e+00
2.64337             	1.447563097000e+03	1481	5.424405000000e+00	6.000000000000e+00
2.65337             	1.452997082000e+03	1486	5.433993000000e+00	5.000000000000e+00
2.66337             	1.458388724000e+03	1491	5.391649000000e+00	5.000000000000e+00
2.67337             	1.463852722000e+03	1497	5.464006000000e+00	6.000000000000e+00
2.68337             	1.469160057000e+03	1502	5.307342000000e+00	5.000000000000e+00
2.69337             	1.474485068000e+03	1508	5.325018000000e+00	6.000000000000e+00
2.70337             	1.479822642000e+03	1513	5.337581000000e+00	5.000000000000e+00
2.71337             	1.485030278000e+03	1518	5.207643000000e+00	5.000000000000e+00
2.72337             	1.490207642000e+03	1523	5.177372000000e+00	5.000000000000e+00
2.73337             	1.495404915000e+03	1529	5.197280000000e+00	6.000000000000e+00
2.74337             	1.500572870000e+03	1534	5.167963000000e+00	5.000000000000e+00
2.75337             	1.505734859000e+03	1539	5.161996000000e+00	5.000000000000e+00
2.76337             	1.510880464000e+03	1544	5.145612000000e+00	5.000000000000e+00
2.77337             	1.515980022000e+03	1549	5.099565000000e+00	5.000000000000e+00
2.78337             	1.520969232000e+03	1554	4.989217000000e+00	5.000000000000e+00
2.79337             	1.526040451000e+03	1559	5.071226000000e+00	5.000000000000e+00
2.80337             	1.531115957000e+03	1564	5.075513000000e+00	5.000000000000e+00
2.81337             	1.536138146000e+03	1569	5.022195000000e+00	5.000000000000e+00
2.82337             	1.541277491000e+03	1575	5.139353000000e+00	6.000000000000e+00
2.83337             	1.546550212000e+03	1580	5.272728000000e+00	5.000000000000e+00
2.84337             	1.551834242000e+03	1585	5.284037000000e+00	5.000000000000e+00
2.85337             	1.557123623000e+03	1590	5.289388000000e+00	5.000000000000e+00
2.86337             	1.562461562000e+03	1596	5.337947000000e+00	6.000000000000e+00
2.87337             	1.567800940000e+03	1601	5.339385000000e+00	5.000000000000e+00
2.88337             	1.573232627000e+03	1607	5.431694000000e+00	6.000000000000e+00
2.89337             	1.578694745000e+03	1612	5.462124000000e+00	5.000000000000e+00
2.90337             	1.584160634000e+03	1617	5.465896000000e+00	5.000000000000e+00
2.91337             	1.589637350000e+03	1623	5.476722000000e+00	6.000000000000e+00
2.92337             	1.595097702000e+03	1628	5.460360000000e+00	5.000000000000e+00
2.93337             	1.600531033000e+03	1634	5.433338000000e+00	6.000000000000e+00
2.94337             	1.606045865000e+03	1640	5.514839000000e+00	6.000000000000e+00
2.95337             	1.611470799000e+03	1645	5.424941000000e+00	5.000000000000e+00
2.96337             	1.617099688000e+03	1661	5.628895000000e+00	1.600000000000e+01
2.97337             	1.622542217000e+03	1667	5.442536000000e+00	6.000000000000e+00
2.98337             	1.627968036000e+03	1672	5.425826000000e+00	5.000000000000e+00
2.99337             	1.633374430000e+03	1678	5.406400000000e+00	6.000000000000e+00
3.00337             	1.638827431000e+03	1683	5.453008000000e+00	5.000000000000e+00
3.01337             	1.644256088000e+03	1688	5.428665000000e+00	5.000000000000e+00
3.02337             	1.649687579000e+03	1694	5.431499000000e+00	6.000000000000e+00
3.03337             	1.655119918000e+03	1699	5.432346000000e+00	5.000000000000e+00
3.04337             	1.660554450000e+03	1705	5.434540000000e+00	6.000000000000e+00
3.05337             	1.666013819000e+03	1710	5.459376000000e+00	5.000000000000e+00
3.06337             	1.671486997000e+03	1716	5.473185000000e+00	6.000000000000e+00
3.07337             	1.676997178000e+03	1721	5.510189000000e+00	5.000000000000e+00
3.08337             	1.682432938000e+03	1727	5.435768000000e+00	6.000000000000e+00
3.09337             	1.687865711000e+03	1732	5.432779000000e+00	5.000000000000e+00
3.10337             	1.693270822000e+03	1738	5.405119000000e+00	6.000000000000e+00
3.11337             	1.698776662000e+03	1743	5.505847000000e+00	5.000000000000e+00
3.12337             	1.704288672000e+03	1749	5.512017000000e+00	6.000000000000e+00
3.13337             	1.709728052000e+03	1754	5.439387000000e+00	5.000000000000e+00
3.14337             	1.715219471000e+03	1760	5.491427000000e+00	6.000000000000e+00
3.15337             	1.720759647000e+03	1765	5.540182000000e+00	5.000000000000e+00
3.16337             	1.726242136000e+03	1771	5.482497000000e+00	6.000000000000e+00
3.17337             	1.731688125000e+03	1776	5.445996000000e+00	5.000000000000e+00
3.18337             	1.737110126000e+03	1782	5.422008000000e+00	6.000000000000e+00
3.19337             	1.742500429000e+03	1787	5.390310000000e+00	5.000000000000e+00
3.20337             	1.747866206000e+03	1792	5.365784000000e+00	5.000000000000e+00
3.21337             	1.753251017000e+03	1798	5.384819000000e+00	6.000000000000e+00
3.22337             	1.758642986000e+03	1803	5.391977000000e+00	5.000000000000e+00
3.23337             	1.764017028000e+03	1809	5.374048000000e+00	6.000000000000e+00
3.24337             	1.769343448000e+03	1814	5.326427000000e+00	5.000000000000e+00
3.25337             	1.774514287000e+03	1819	5.170846000000e+00	5.000000000000e+00
3.26337             	1.779655731000e+03	1824	5.141451000000e+00	5.000000000000e+00
3.27337             	1.784719148000e+03	1829	5.063425000000e+00	5.000000000000e+00
3.28337             	1.789770740000e+03	1834	5.051598000000e+00	5.000000000000e+00
3.29337             	1.794770238000e+03	1839	4.999505000000e+00	5.000000000000e+00
3.30337             	1.799852128000e+03	1844	5.081898000000e+00	5.000000000000e+00
3.31337             	1.804964787000e+03	1850	5.112666000000e+00	6.000000000000e+00
3.32337             	1.810126083000e+03	1855	5.161303000000e+00	5.000000000000e+00
3.33337             	1.815356544000e+03	1860	5.230469000000e+00	5.000000000000e+00
3.34337             	1.820694231000e+03	1865	5.337695000000e+00	5.000000000000e+00
3.35337             	1.826044871000e+03	1871	5.350647000000e+00	6.000000000000e+00
3.36337             	1.831392722000e+03	1876	5.347860000000e+00	5.000000000000e+00
3.37337             	1.836776792000e+03	1881	5.384077000000e+00	5.000000000000e+00
3.38337             	1.842159034000e+03	1887	5.382250000000e+00	6.000000000000e+00
3.39337             	1.847551013000e+03	1892	5.391986000000e+00	5.000000000000e+00
3.40337             	1.852944916000e+03	1898	5.393910000000e+00	6.000000000000e+00
3.41337             	1.858385582000e+03	1903	5.440674000000e+00	5.000000000000e+00
3.42337             	1.863915546000e+03	1909	5.529971000000e+00	6.000000000000e+00
3.43337             	1.869471902000e+03	1914	5.556364000000e+00	5.000000000000e+00
3.44337             	1.875046607000e+03	1920	5.574713000000e+00	6.000000000000e+00
3.45337             	1.880593468000e+03	1925	5.546868000000e+00	5.000000000000e+00
3.46337             	1.886163490000e+03	1931	5.570030000000e+00	6.000000000000e+00
3.47337             	1.891778538000e+03	1937	5.615056000000e+00	6.000000000000e+00
3.48337             	1.897332750000e+03	1942	5.554220000000e+00	5.000000000000e+00
3.49337             	1.902928481000e+03	1948	5.595739000000e+00	6.000000000000e+00
3.50337             	1.908550562000e+03	1954	5.622088000000e+00	6.000000000000e+00
3.51337             	1.914209274000e+03	1959	5.658720000000e+00	5.000000000000e+00
3.52337             	1.919788226000e+03	1965	5.578960000000e+00	6.000000000000e+00
3.53337             	1.925377545000e+03	1970	5.589326000000e+00	5.000000000000e+00
3.54337             	1.930933861000e+03	1976	5.556324000000e+00	6.000000000000e+00
3.55337             	1.936495327000e+03	1982	5.561473000000e+00	6.000000000000e+00
3.56337             	1.942031979000e+03	1987	5.536660000000e+00	5.000000000000e+00
3.57337             	1.947583983000e+03	1993	5.552011000000e+00	6.000000000000e+00
