# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0                   	((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (-7.892507187951e+00 -2.246795890224e-01 -1.468381711820e-05)) ((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (1.357764738932e-02 -6.616223740536e-01 -1.414108400508e+00))
0.00667             	((-9.943588604338e+03 -1.479323628259e+04 -1.035339308612e+00) (-9.227714678618e+00 3.359829549556e-01 2.885700676737e-02)) ((7.142572563054e+02 -6.933671652860e+02 2.623639296942e+04) (-2.710085496250e-02 -7.980589275784e-01 -2.928948402434e+00))
0.01334             	((5.030185297343e+03 7.264612304968e+03 1.293121589149e-01) (-6.992022873339e+00 3.942972258543e-01 2.332989095966e-01)) ((-1.038032215281e+02 3.273095309418e+02 -1.322905613118e+04) (-8.354718978608e-02 -5.303019962033e-01 -2.495385357674e+00))
0.02001             	((-7.327708453791e+02 -1.310363160291e+03 1.551594155910e-01) (-6.521909580092e+00 3.892472840188e-01 4.914084767085e-01)) ((2.304262600021e+02 -5.833142629430e+01 2.021000794747e+03) (-1.512919701851e-01 -4.236165118877e-01 -2.380319929885e+00))
0.02668             	((-4.325446686312e+02 -8.487629154768e+02 2.643960812259e-01) (-6.757774888392e+00 3.950885738879e-01 7.622396349416e-01)) ((1.808192221532e+02 -3.678183057731e+01 1.213755914694e+03) (-2.231595186623e-01 -3.754964758465e-01 -2.462237294848e+00))
0.03335             	((3.230888698236e+02 2.383090988821e+02 -3.627792148821e-01) (-6.566013301733e+00 3.911392634038e-01 1.017407067954e+00)) ((1.372759095211e+02 1.612993634245e+01 -7.695826221903e+02) (-2.904008729126e-01 -2.844971740558e-01 -2.413374514827e+00))
0.04002             	((-1.133824873264e+02 -3.977154771749e+02 2.108542761490e-01) (-6.481395256375e+00 3.825575060936e-01 1.274166207678e+00)) ((1.655532303854e+02 -1.392899981547e+01 3.817065431359e+02) (-3.576580396053e-01 -2.026457509368e-01 -2.384617419495e+00))
0.04669             	((-5.174844320845e+01 -3.167072775805e+02 1.421516552754e-01) (-6.428041082662e+00 3.761973014112e-01 1.528915832065e+00)) ((1.594488302693e+02 -8.822170440737e+00 2.222531070173e+02) (-4.246901008741e-01 -1.222766443122e-01 -2.368292930983e+00))
0.05336             	((-1.019857684727e+01 -2.628250380866e+02 4.168906319383e-02) (-6.352241358382e+00 3.699451195284e-01 1.777418181867e+00)) ((1.544381560268e+02 -5.619581707287e+00 1.154372019160e+02) (-4.901570812731e-01 -3.912509762949e-02 -2.346455587785e+00))
0.06003             	((-4.320567642266e+01 -3.176368826837e+02 2.106335015922e-01) (-6.295473357362e+00 3.639984052529e-01 2.023240113711e+00)) ((1.547337932054e+02 -7.272373478201e+00 2.054008385713e+02) (-5.550434549433e-01 4.276657182574e-02 -2.330239477024e+00))
0.0667              	((-3.651436466504e+01 -3.188520600875e+02 2.252736762078e-01) (-6.248212162786e+00 3.584511868123e-01 2.266775583555e+00)) ((1.529317932200e+02 -6.159438336159e+00 1.921344303289e+02) (-6.194830357826e-01 1.249466539021e-01 -2.317346463752e+00))
0.07337             	((-3.519372792581e+01 -3.251092931806e+02 2.669149324273e-01) (-6.207183304317e+00 3.530539713785e-01 2.506370876298e+00)) ((1.492076104717e+02 -5.540036073788e+00 1.920154974866e+02) (-6.829943984380e-01 2.066818795218e-01 -2.306421386351e+00))
0.08337             	((-3.882968829241e+01 -3.486019457702e+02 3.861259441898e-01) (-6.142465324074e+00 3.442978555772e-01 2.796517339275e+00)) ((1.454581681546e+02 -4.937511765290e+00 2.089391991672e+02) (-7.602104827497e-01 3.131992491335e-01 -2.287415160595e+00))
0.09337             	((-3.948494947949e+01 -3.660430439575e+02 4.975783335113e-01) (-6.108180511172e+00 3.352276003971e-01 3.139915384614e+00)) ((1.395916839330e+02 -3.739283627533e+00 2.175483135086e+02) (-8.515960744007e-01 4.337991126043e-01 -2.277881090407e+00))
0.10337             	((-4.116483473604e+01 -3.860886457926e+02 6.397100825329e-01) (-6.083785318745e+00 3.269658721803e-01 3.471153082363e+00)) ((1.334025250654e+02 -2.748134075982e+00 2.293250371627e+02) (-9.399376864209e-01 5.526907392743e-01 -2.271434191484e+00))
0.11337             	((-4.291543334252e+01 -4.080746702864e+02 8.046680474225e-01) (-6.066523316244e+00 3.198064868090e-01 3.789303513940e+00)) ((1.277217017544e+02 -1.753482959079e+00 2.420527059695e+02) (-1.024893741084e+00 6.707299400668e-01 -2.267435097886e+00))
0.12337             	((-4.400916754671e+01 -4.285307929957e+02 9.776874268832e-01) (-6.053329126331e+00 3.137943266254e-01 4.090162577345e+00)) ((1.198584312267e+02 -6.739314723454e-01 2.529212521867e+02) (-1.105238501313e+00 7.871656876270e-01 -2.264971314578e+00))
0.13337             	((-4.539245389895e+01 -4.506996516545e+02 1.176493780031e+00) (-6.042111777610e+00 3.088328453755e-01 4.371154899416e+00)) ((1.121128516058e+02 4.759217283723e-01 2.651660378474e+02) (-1.180177400105e+00 9.018483899059e-01 -2.263293993443e+00))
0.14337             	((-4.637704184564e+01 -4.716053166919e+02 1.383930059478e+00) (-6.030908679540e+00 3.048469348368e-01 4.629100779310e+00)) ((1.031873399231e+02 1.673514511313e+00 2.761989996088e+02) (-1.248768046256e+00 1.014194516691e+00 -2.261747597030e+00))
0.15337             	((-4.717395720910e+01 -4.923290814289e+02 1.602182990052e+00) (-6.018007524455e+00 3.017793199420e-01 4.861126369510e+00)) ((9.355911246024e+01 2.939174072089e+00 2.868872925094e+02) (-1.310236165616e+00 1.123540092463e+00 -2.259721707805e+00))
0.16337             	((-4.773605103164e+01 -5.121565622480e+02 1.826577330834e+00) (-6.001998035797e+00 2.995567232766e-01 5.065104812762e+00)) ((8.325791620769e+01 4.257564455878e+00 2.968540396823e+02) (-1.363998916736e+00 1.229475885933e+00 -2.256751216749e+00))
0.17337             	((-4.790087104543e+01 -5.304465779564e+02 2.046354037486e+00) (-5.981532722834e+00 2.981025575112e-01 5.238817469985e+00)) ((7.204222932018e+01 5.607004366644e+00 3.055104193034e+02) (-1.409452250661e+00 1.331363252137e+00 -2.252394648493e+00))
0.18337             	((-4.780775225076e+01 -5.476554466946e+02 2.261696357574e+00) (-5.955541524529e+00 2.973452365096e-01 5.380912869497e+00)) ((6.028182261930e+01 6.997888893314e+00 3.133236551063e+02) (-1.446224872036e+00 1.428809579778e+00 -2.246293427261e+00))
0.19337             	((-4.728242152019e+01 -5.627760988827e+02 2.458742989797e+00) (-5.923084173160e+00 2.971983582805e-01 5.490191087017e+00)) ((4.774551003809e+01 8.394349007240e+00 3.195295986771e+02) (-1.473979455642e+00 1.521307099882e+00 -2.238109412344e+00))
0.20337             	((-4.640591939647e+01 -5.761032285313e+02 2.634562181083e+00) (-5.883389681608e+00 2.975610502942e-01 5.566018353237e+00)) ((3.468558182162e+01 9.789932912317e+00 3.244100947799e+02) (-1.492537805895e+00 1.608464388680e+00 -2.227531662595e+00))
0.21337             	((-4.512289059932e+01 -5.871245103195e+02 2.779219742384e+00) (-5.835828406775e+00 2.983266296950e-01 5.608170408931e+00)) ((2.110735187643e+01 1.116030260904e+01 3.276350414415e+02) (-1.501835485222e+00 1.689942792952e+00 -2.214292820874e+00))
0.22337             	((-4.342779645046e+01 -5.956967391173e+02 2.884973737351e+00) (-5.779850847822e+00 2.993454903659e-01 5.616722460251e+00)) ((7.098809974714e+00 1.248527143487e+01 3.291291690864e+02) (-1.501891269226e+00 1.765388397150e+00 -2.198127889447e+00))
0.23337             	((-4.134405878043e+01 -6.017448385233e+02 2.946134366702e+00) (-5.715123881978e+00 3.005074784990e-01 5.592160224073e+00)) ((-7.182558180325e+00 1.374691234642e+01 3.288968599710e+02) (-1.492854110674e+00 1.834546952514e+00 -2.178873378429e+00))
0.24337             	((-3.885354291529e+01 -6.049977393389e+02 2.954531158142e+00) (-5.641417697468e+00 3.016819290563e-01 5.535114368607e+00)) ((-2.169378999471e+01 1.492274613145e+01 3.267778786304e+02) (-1.474907213066e+00 1.897133426489e+00 -2.156377922025e+00))
0.25337             	((-3.600377272613e+01 -6.055218445397e+02 2.907320768690e+00) (-5.558593716659e+00 3.027741142597e-01 5.446587594649e+00)) ((-3.627297364149e+01 1.600182396167e+01 3.228819609479e+02) (-1.448321603212e+00 1.952940686841e+00 -2.130525907633e+00))
0.26337             	((-3.279728407792e+01 -6.031326408266e+02 2.799252518484e+00) (-5.466661534573e+00 3.036548588551e-01 5.327745938397e+00)) ((-5.078774618194e+01 1.695399398352e+01 3.171217529918e+02) (-1.413434209663e+00 2.001732280005e+00 -2.101226581425e+00))
0.27337             	((-2.927407613269e+01 -5.979592969213e+02 2.629115527870e+00) (-5.365751205597e+00 3.042545967711e-01 5.179992822038e+00)) ((-6.515186615774e+01 1.777244097596e+01 3.096173873238e+02) (-1.370610076036e+00 2.043272694276e+00 -2.068455203690e+00))
0.28337             	((-2.550333236524e+01 -5.900818746310e+02 2.399907861100e+00) (-5.256163304817e+00 3.045720425350e-01 5.005106710588e+00)) ((-7.923438632700e+01 1.844743107934e+01 3.005283531763e+02) (-1.320299565432e+00 2.077407662100e+00 -2.032296344825e+00))
0.29337             	((-2.151192180014e+01 -5.795534370490e+02 2.112483738653e+00) (-5.138400956166e+00 3.045606663768e-01 4.805283253987e+00)) ((-9.292785077463e+01 1.896688355427e+01 2.899136327709e+02) (-1.263090056163e+00 2.104040086952e+00 -1.992879367345e+00))
0.30337             	((-1.737400518382e+01 -5.666109685131e+02 1.773787679201e+00) (-5.013723599691e+00 3.041090963572e-01 4.583660127934e+00)) ((-1.061107209572e+02 1.933343511322e+01 2.780007599284e+02) (-1.199808780040e+00 2.123027404062e+00 -1.950596746866e+00))
0.31337             	((-1.315711963572e+01 -5.514193485105e+02 1.392014578864e+00) (-4.882418532920e+00 3.033096580802e-01 4.342045079209e+00)) ((-1.187118087094e+02 1.955403812843e+01 2.649834527208e+02) (-1.131058517427e+00 2.134673997007e+00 -1.905522679083e+00))
0.32337             	((-8.934884995079e+00 -5.342339941039e+02 9.777286661263e-01) (-4.745480178773e+00 3.020810254908e-01 4.083221916600e+00)) ((-1.305991459626e+02 1.962741738982e+01 2.510963174550e+02) (-1.057606846039e+00 2.138921013271e+00 -1.857959593128e+00))
0.33337             	((-4.783939455363e+00 -5.153696533497e+02 5.433596323666e-01) (-4.604122439081e+00 3.003591345784e-01 3.810094558126e+00)) ((-1.417124027043e+02 1.957198186553e+01 2.366106272947e+02) (-9.802870744546e-01 2.135860023957e+00 -1.808287345117e+00))
0.34337             	((-7.751294318712e-01 -4.950874460875e+02 1.019723154418e-01) (-4.459654183965e+00 2.980529390518e-01 3.525660781191e+00)) ((-1.519998761110e+02 1.940518389789e+01 2.217617486214e+02) (-8.999432718158e-01 2.125563844270e+00 -1.756932284054e+00))
0.35337             	((3.012491632935e+00 -4.737090258100e+02 -3.315434768372e-01) (-4.313422664029e+00 2.950391846765e-01 3.232996362318e+00)) ((-1.614019677586e+02 1.914147730751e+01 2.068283385710e+02) (-8.173747287287e-01 2.108237628721e+00 -1.704414980005e+00))
