# Residuals         
# Time              	p_rgh               	k                   	omega               
32.517              	8.969781182722e-04	3.177862868189e-06	5.601501113350e-07
32.5215             	8.969245199376e-04	3.182232963740e-06	5.627797056348e-07
32.526              	8.956808181748e-04	3.178336315040e-06	5.815480681080e-07
32.5305             	8.901678151254e-04	3.169367259633e-06	5.707579268223e-07
32.535              	8.855705664632e-04	3.167943558428e-06	5.625086397045e-07
32.5395             	8.893709579926e-04	3.164257734816e-06	5.641913874661e-07
32.544              	8.844863752435e-04	3.147145802909e-06	5.684948109073e-07
32.5485             	8.818976048679e-04	3.149627311541e-06	5.749949920093e-07
32.553              	8.863958538018e-04	3.127082065745e-06	5.753735940127e-07
32.5575             	8.883049586853e-04	3.135898470067e-06	5.702713455994e-07
32.562              	8.915899972258e-04	3.128656234538e-06	5.654500112118e-07
32.5665             	8.858755136844e-04	3.116365167376e-06	5.632905090980e-07
32.571              	8.838717261042e-04	3.110410255490e-06	5.652630783796e-07
32.5755             	8.836542377692e-04	3.123805002942e-06	5.784241801944e-07
32.58               	8.766642303665e-04	3.088318102261e-06	5.826199949536e-07
32.5845             	8.788399020171e-04	3.077863501071e-06	5.743752262855e-07
32.589              	8.777136011097e-04	3.058541004035e-06	5.701047789283e-07
32.5935             	8.782086868745e-04	3.052343488137e-06	5.663012921006e-07
32.598              	8.732175432146e-04	3.047765986846e-06	5.545294536120e-07
32.6025             	8.740283300412e-04	3.047137963619e-06	5.496906009554e-07
32.607              	8.816546727039e-04	3.042665783985e-06	5.741061555123e-07
32.6115             	8.798637365596e-04	3.024646937946e-06	5.664213661157e-07
32.616              	8.755650356786e-04	3.015870373790e-06	5.585803781127e-07
32.6205             	8.794670976236e-04	3.014386084693e-06	5.586843416870e-07
32.625              	8.811466160174e-04	3.032401205321e-06	5.633559793659e-07
32.6295             	8.814489504007e-04	3.022819243722e-06	5.537726802251e-07
32.634              	8.777055985031e-04	3.023044176322e-06	5.543919509049e-07
32.6385             	8.844395428861e-04	3.037573876438e-06	5.598395927454e-07
32.643              	8.791436464164e-04	3.052104447414e-06	5.616176244422e-07
32.6475             	8.732237036892e-04	3.058261781994e-06	5.701412418700e-07
32.652              	8.748165995666e-04	3.050702503696e-06	5.668683114405e-07
32.6565             	8.749919288468e-04	3.052983894080e-06	5.542562507698e-07
32.661              	8.723474239190e-04	3.054027994016e-06	5.593854321952e-07
32.6655             	8.763782932636e-04	3.038324519041e-06	5.569214223222e-07
32.67               	8.723749161548e-04	3.018969511037e-06	5.553130882150e-07
32.6745             	8.663408141593e-04	3.013956777823e-06	5.569250069425e-07
32.679              	8.773646174333e-04	3.021281202589e-06	5.598454597916e-07
32.6835             	8.757462773757e-04	3.004950408634e-06	5.698370168900e-07
32.688              	8.760631159848e-04	2.987506341521e-06	5.589669526501e-07
32.6925             	8.784956966186e-04	2.995446792846e-06	5.752123324908e-07
32.697              	8.797331532787e-04	2.976980420522e-06	5.885123261872e-07
32.7015             	8.728257169311e-04	2.972800839525e-06	5.583455484009e-07
32.706              	8.731174529686e-04	2.973193809459e-06	5.707438244482e-07
32.7105             	8.725882056699e-04	2.958329117345e-06	6.017261789615e-07
32.715              	8.701529414149e-04	2.953745638320e-06	5.909742175947e-07
32.7195             	8.699443789695e-04	2.957357724507e-06	6.035693840870e-07
32.724              	8.769359698328e-04	2.956887737156e-06	5.747152957231e-07
32.7285             	8.790813028293e-04	2.958956527732e-06	5.829067552998e-07
32.733              	8.791747273107e-04	2.951792624553e-06	5.859619650265e-07
32.7375             	8.791840438850e-04	2.949717787110e-06	5.938742388829e-07
32.742              	8.742048550205e-04	2.942142645019e-06	5.995913296953e-07
32.7465             	8.763056607166e-04	2.946864214099e-06	6.008391766573e-07
32.751              	8.758641589586e-04	2.935777211113e-06	5.826723293288e-07
32.7555             	8.732404754281e-04	2.932629226864e-06	5.735211137418e-07
32.76               	8.759788874322e-04	2.937086374208e-06	5.644145588821e-07
32.7645             	8.745037928951e-04	2.939115709192e-06	5.555360584826e-07
32.769              	8.785993535958e-04	2.924777818717e-06	5.579668623685e-07
32.7735             	8.752140816735e-04	2.941042632941e-06	5.638281936218e-07
32.778              	8.763538780792e-04	2.941778969730e-06	5.551268720514e-07
32.7825             	8.718749929771e-04	2.961998312328e-06	5.590658990187e-07
32.787              	8.795594527635e-04	2.976131797314e-06	5.590051876404e-07
32.7915             	8.834041835198e-04	2.965309994754e-06	5.716561723569e-07
32.796              	8.808717118340e-04	2.975121752847e-06	5.768290276512e-07
32.8005             	8.817241214617e-04	2.955032016707e-06	5.725830315754e-07
32.805              	8.793432021783e-04	2.955507364370e-06	5.717553129642e-07
32.8095             	8.793011008031e-04	2.955140835365e-06	5.688044595641e-07
32.814              	8.729340317366e-04	2.948633533416e-06	5.692959488763e-07
32.8185             	8.670379877142e-04	2.964360914908e-06	5.874038409690e-07
32.823              	8.698310297247e-04	2.952243983062e-06	5.921997030694e-07
32.8275             	8.626380274303e-04	2.957701670751e-06	5.914309810199e-07
32.832              	8.681735147836e-04	2.944885916710e-06	5.764546559116e-07
32.8365             	8.653684927287e-04	2.938254924683e-06	5.858860463983e-07
32.841              	8.704349744852e-04	2.933905803551e-06	5.857213489982e-07
32.8455             	8.693994152422e-04	2.928936430122e-06	5.928213135558e-07
32.85               	8.695561925242e-04	2.927235477504e-06	5.963750791251e-07
32.8545             	8.788181077304e-04	2.931654322614e-06	5.850259551780e-07
32.859              	8.650981381958e-04	2.947025531064e-06	5.756310998320e-07
32.8635             	8.665746386831e-04	2.929588565005e-06	5.801835612412e-07
32.868              	8.600753009495e-04	2.927288647578e-06	5.736519736853e-07
32.8725             	8.655547256116e-04	2.926489941221e-06	5.622592485342e-07
32.877              	8.750184598110e-04	2.922493912313e-06	5.633596592548e-07
32.8815             	8.642949403370e-04	2.918088314897e-06	5.860916183636e-07
32.886              	8.720774424443e-04	2.914471247070e-06	5.997297890956e-07
32.8905             	8.678360502848e-04	2.907834276785e-06	5.696525327700e-07
32.895              	8.645431571086e-04	2.901322551963e-06	5.616328409297e-07
32.8995             	8.567899436651e-04	2.919890296554e-06	5.650532481296e-07
32.904              	8.530193557427e-04	2.907614020656e-06	5.758114969067e-07
32.9085             	8.496885581232e-04	2.895843254435e-06	5.729131927168e-07
32.913              	8.509225348397e-04	2.888523312494e-06	5.786991766741e-07
32.9175             	8.498604109131e-04	2.872795485728e-06	5.783902910692e-07
32.922              	8.470905869571e-04	2.872542378365e-06	5.695421543733e-07
32.9265             	8.516846604518e-04	2.886398776758e-06	5.673006180229e-07
32.931              	8.618250054890e-04	2.889920432347e-06	5.693252046301e-07
32.9355             	8.579369445853e-04	2.897070459357e-06	5.783899284092e-07
32.94               	8.627750252326e-04	2.906269683894e-06	5.928343384228e-07
32.9445             	8.607262077566e-04	2.920237389855e-06	5.670297800957e-07
32.949              	8.638548572416e-04	2.932389539070e-06	5.634342984745e-07
32.9535             	8.651157743039e-04	2.918217171739e-06	5.762885813680e-07
32.958              	8.653626696907e-04	2.927602861392e-06	5.757614795305e-07
32.9625             	8.690193142789e-04	2.921308322817e-06	5.659648679302e-07
32.967              	8.598991804453e-04	2.942396474203e-06	5.722602879686e-07
32.9715             	8.695728693720e-04	2.934323359922e-06	5.663231149146e-07
32.976              	8.720072370103e-04	2.940335838551e-06	5.847660055732e-07
32.9805             	8.801029976716e-04	2.935589899934e-06	6.061281847958e-07
32.985              	8.707049863818e-04	2.915328363316e-06	5.702062539588e-07
32.9895             	8.698907633775e-04	2.921051089126e-06	5.621396390099e-07
32.994              	8.685838678560e-04	2.913179973949e-06	5.546115452134e-07
32.9985             	8.713026243543e-04	2.936680690590e-06	5.624451698058e-07
33.003              	8.683409409943e-04	2.935569628289e-06	5.596189720123e-07
33.0075             	8.710107745687e-04	2.927914211630e-06	5.649582299035e-07
33.012              	8.668262941359e-04	2.915559201624e-06	5.729789024477e-07
33.0165             	8.677621556680e-04	2.929246256429e-06	5.715183601735e-07
33.021              	8.725038799184e-04	2.937390578766e-06	5.634510582020e-07
33.0255             	8.690651094254e-04	2.940865168189e-06	5.661289448488e-07
33.03               	8.716547063261e-04	2.947966757413e-06	5.715935509681e-07
33.0345             	8.710739996999e-04	2.941625335751e-06	5.638155678999e-07
33.039              	8.669321953302e-04	2.932258318580e-06	5.612757889926e-07
33.0435             	8.685650935086e-04	2.924484617436e-06	5.643562016347e-07
33.048              	8.620232480949e-04	2.918860855720e-06	5.638394239281e-07
33.0525             	8.597357883872e-04	2.927875492055e-06	5.644692840294e-07
33.057              	8.616495418756e-04	2.918529809640e-06	5.616441693299e-07
33.0615             	8.573641666549e-04	2.925408523742e-06	5.604828641539e-07
33.066              	8.559697075154e-04	2.944227757718e-06	5.765274444266e-07
33.0705             	8.629860261343e-04	2.945101183920e-06	5.816527769279e-07
33.075              	8.509270943515e-04	2.962212720243e-06	5.790260734964e-07
33.0795             	8.494898288974e-04	2.965254653666e-06	5.805841989402e-07
33.084              	8.535510664358e-04	2.958005960787e-06	5.853170860481e-07
33.0885             	8.533696028068e-04	2.967669693907e-06	5.696397480001e-07
33.093              	8.461802684399e-04	2.955348348922e-06	5.728231811247e-07
33.0975             	8.408010331727e-04	2.952656399990e-06	5.869063914191e-07
33.102              	8.568744818546e-04	2.955200918187e-06	6.014114978415e-07
33.1065             	8.590741236231e-04	2.974431978297e-06	5.857504253126e-07
33.111              	8.532310066501e-04	2.965172280358e-06	6.176679466150e-07
33.1155             	8.534743295137e-04	2.970385361300e-06	6.292848496390e-07
33.12               	8.523623481604e-04	2.972065624123e-06	6.016049587727e-07
33.1245             	8.508700967933e-04	2.979909257308e-06	5.742969730998e-07
33.129              	8.511734621570e-04	2.986739583025e-06	5.857752984340e-07
33.1335             	8.523619186365e-04	2.985707483318e-06	5.918873279224e-07
33.138              	8.616864894296e-04	2.977030630920e-06	5.955330326981e-07
33.1425             	8.555714722696e-04	2.980436425720e-06	5.732546639239e-07
33.147              	8.561631098182e-04	2.975654310646e-06	5.849567094268e-07
33.1515             	8.593208493623e-04	2.965259335372e-06	5.769209124611e-07
33.156              	8.565153154109e-04	2.971440087924e-06	5.746831195151e-07
33.1605             	8.491418080358e-04	2.964070736683e-06	5.717560743228e-07
33.165              	8.464494100056e-04	2.959655237988e-06	5.732431272818e-07
33.1695             	8.443365803454e-04	2.964484770442e-06	5.712718677867e-07
33.174              	8.447124056442e-04	2.976307072175e-06	5.702366539809e-07
33.1785             	8.560183252675e-04	2.974454910951e-06	5.737676127443e-07
33.183              	8.654154436243e-04	2.966522374614e-06	5.753228503346e-07
33.1875             	8.634769319623e-04	2.958385262064e-06	5.726655559607e-07
33.192              	8.613454229709e-04	2.964367361578e-06	5.734432553935e-07
33.1965             	8.632810877896e-04	2.961402630866e-06	5.809031203552e-07
33.201              	8.609851706998e-04	2.971044356974e-06	5.741718466723e-07
33.2055             	8.645704943829e-04	2.970665185477e-06	5.987359665489e-07
33.21               	8.702232920687e-04	2.953577990396e-06	6.231821322829e-07
33.2145             	8.569584001771e-04	2.953774610697e-06	5.903432978594e-07
33.219              	8.617670769488e-04	2.955757500578e-06	5.845504083293e-07
33.2235             	8.491357389996e-04	2.952812274436e-06	5.753511578926e-07
33.228              	8.583381840159e-04	2.951923969680e-06	5.727723453991e-07
33.2325             	8.596922551934e-04	2.952936056435e-06	5.958436542084e-07
33.237              	8.560841991554e-04	2.939390197849e-06	5.924943817765e-07
33.2415             	8.600050535826e-04	2.957762842250e-06	5.778746104166e-07
33.246              	8.419506389770e-04	2.954417497282e-06	5.970014516333e-07
33.2505             	8.493154655733e-04	2.965744826426e-06	5.823347746070e-07
33.255              	8.505683260016e-04	2.952796655947e-06	5.859421428104e-07
33.2595             	8.517610566880e-04	2.950265618638e-06	5.859455869222e-07
33.264              	8.514602009706e-04	2.946490333457e-06	5.921585827255e-07
33.2685             	8.526368624963e-04	2.918359220157e-06	5.841621536469e-07
33.273              	8.495180856679e-04	2.926376848431e-06	5.873997233107e-07
33.2775             	8.536428116606e-04	2.904758584105e-06	6.068689543406e-07
33.282              	8.514436273896e-04	2.917600023293e-06	6.190705889233e-07
33.2865             	8.544554276607e-04	2.910909356766e-06	5.962414991855e-07
33.291              	8.546582849123e-04	2.898994292087e-06	5.813877889569e-07
33.2955             	8.540256883991e-04	2.911171370747e-06	6.091689742906e-07
33.3                	8.515714745147e-04	2.907414117113e-06	6.234989674962e-07
33.3045             	8.535423698395e-04	2.909293854556e-06	5.956884394989e-07
33.309              	8.567333612606e-04	2.916977896458e-06	5.894623920797e-07
33.3135             	8.573413744392e-04	2.907097445938e-06	5.879290511929e-07
33.318              	8.572591668785e-04	2.905642692058e-06	5.857487371762e-07
33.3225             	8.624150743783e-04	2.896880726769e-06	5.820967943026e-07
33.327              	8.561951542586e-04	2.898993221435e-06	5.836729903119e-07
33.3315             	8.543237644943e-04	2.889201395627e-06	5.835503377405e-07
33.336              	8.546585289531e-04	2.881946432896e-06	5.961798930295e-07
33.3405             	8.503722555163e-04	2.872097987093e-06	5.960261152785e-07
33.345              	8.533807617570e-04	2.866709164700e-06	6.028843007531e-07
33.3495             	8.592186571285e-04	2.867634357847e-06	5.868749221207e-07
33.354              	8.578073382500e-04	2.870686150911e-06	5.939708966718e-07
33.3585             	8.630619915568e-04	2.880898892051e-06	6.060528177775e-07
33.363              	8.696316332076e-04	2.875305656558e-06	5.995784888235e-07
33.3675             	8.613833544436e-04	2.870360337762e-06	5.998334178780e-07
33.372              	8.515278543903e-04	2.875591846348e-06	6.057860115301e-07
33.3765             	8.499904053535e-04	2.870921919177e-06	5.966301873366e-07
33.381              	8.542155630927e-04	2.872169917765e-06	6.030320568615e-07
33.3855             	8.516403407569e-04	2.862802309963e-06	5.872178045326e-07
33.39               	8.537432576191e-04	2.871072454385e-06	5.869830090991e-07
33.3945             	8.550931279433e-04	2.876863523646e-06	5.880885194079e-07
33.399              	8.619225098285e-04	2.864750716531e-06	5.867078652558e-07
33.4035             	8.597431718863e-04	2.865595956371e-06	5.864863270649e-07
33.408              	8.549996812475e-04	2.855348052441e-06	5.841953874529e-07
33.4125             	8.603965575810e-04	2.849600138717e-06	5.815883864723e-07
33.417              	8.674942436388e-04	2.852021229039e-06	5.749467344572e-07
33.4215             	8.692630983662e-04	2.848880707097e-06	5.837093615306e-07
33.426              	8.742572220383e-04	2.846377073169e-06	5.827180365774e-07
33.4305             	8.634370982581e-04	2.846239762367e-06	5.979467258431e-07
33.435              	8.595011395234e-04	2.841227074743e-06	5.885666356068e-07
33.4395             	8.625236324379e-04	2.836470227534e-06	5.843671893788e-07
33.444              	8.587405963699e-04	2.833848914651e-06	5.813492606827e-07
33.4485             	8.468390184146e-04	2.832057721485e-06	5.802610725904e-07
33.453              	8.531333865314e-04	2.816416713383e-06	5.802309744995e-07
33.4575             	8.511470335214e-04	2.821155250150e-06	5.985201840350e-07
33.462              	8.489371358673e-04	2.841829628425e-06	6.018609647964e-07
33.4665             	8.397658163734e-04	2.841694626073e-06	5.903710635500e-07
33.471              	8.389345154746e-04	2.839606387466e-06	5.995079975518e-07
33.4755             	8.445907007149e-04	2.843165745088e-06	5.830844019652e-07
33.48               	8.436287335966e-04	2.862878909813e-06	5.826028774910e-07
33.4845             	8.438844173638e-04	2.896491539861e-06	5.864570367032e-07
33.489              	8.521633758714e-04	2.889858145654e-06	5.917202001976e-07
33.4935             	8.480075540016e-04	2.897544691591e-06	5.941350422535e-07
33.498              	8.371442259594e-04	2.906927784910e-06	5.903673402284e-07
33.5025             	8.292948388059e-04	2.909426849830e-06	5.862899572705e-07
33.507              	8.393261504366e-04	2.909578546272e-06	5.854090019532e-07
33.5115             	8.398075307893e-04	2.909515343034e-06	5.909531248622e-07
33.516              	8.390524994805e-04	2.909129036544e-06	5.978690070321e-07
33.5205             	8.356659927697e-04	2.912495338199e-06	5.853277173794e-07
33.525              	8.414108704489e-04	2.911999278998e-06	5.810756444312e-07
33.5295             	8.493887468603e-04	2.931699775327e-06	5.992991815931e-07
33.534              	8.458232489680e-04	2.919878332697e-06	6.123866215309e-07
33.5385             	8.431425353847e-04	2.949870813562e-06	6.075981931689e-07
33.543              	8.379236599147e-04	2.948739010014e-06	6.303922876325e-07
33.5475             	8.375609255714e-04	2.951326290607e-06	5.934478508802e-07
33.552              	8.368799589306e-04	2.957325307532e-06	5.912841969364e-07
33.5565             	8.333229798087e-04	2.971202771728e-06	6.021763250057e-07
33.561              	8.430339897561e-04	2.982914830680e-06	6.131117693894e-07
33.5655             	8.499006571554e-04	2.981221625402e-06	5.883993251969e-07
33.57               	8.566282609245e-04	2.987202683773e-06	5.895374725694e-07
33.5745             	8.628111753674e-04	3.016330961162e-06	6.170782344871e-07
33.579              	8.580149312931e-04	3.001921866417e-06	6.224160367084e-07
33.5835             	8.580429047564e-04	3.031147643553e-06	6.126926168308e-07
33.588              	8.567022231457e-04	3.051790726650e-06	5.973223135300e-07
33.5925             	8.577411360485e-04	3.050354492124e-06	6.095364064890e-07
33.597              	8.571616284652e-04	3.057498312341e-06	6.292045767210e-07
33.6015             	8.511178148070e-04	3.064240311642e-06	5.961289211326e-07
33.606              	8.611386251361e-04	3.061496850647e-06	5.911891842981e-07
33.6105             	8.655909575839e-04	3.077645000735e-06	6.013895197608e-07
33.615              	8.708852831986e-04	3.074224639466e-06	5.982455405923e-07
33.6195             	8.564008763384e-04	3.069825608749e-06	5.912366634076e-07
33.624              	8.490657170530e-04	3.061768237172e-06	6.009212647143e-07
33.6285             	8.493066923672e-04	3.034505784183e-06	6.167920986473e-07
33.633              	8.496727268722e-04	3.021464065005e-06	6.065281509567e-07
33.6375             	8.441478901129e-04	2.999939608149e-06	5.962804193764e-07
33.642              	8.564864692839e-04	2.997410524682e-06	6.033462403228e-07
33.6465             	8.522808090412e-04	2.998381343445e-06	6.256884598789e-07
33.651              	8.488846759411e-04	3.011358544205e-06	6.166251575700e-07
33.6555             	8.529668367257e-04	3.016704713046e-06	6.160587738919e-07
33.66               	8.603182538629e-04	2.994940482469e-06	5.996893688022e-07
33.6645             	8.565866649349e-04	3.004361316712e-06	5.975114856303e-07
33.669              	8.587793934763e-04	3.005340087540e-06	6.005657443982e-07
33.6735             	8.523882130709e-04	2.996712953690e-06	5.959365285202e-07
33.678              	8.545229061555e-04	2.997132807656e-06	5.931825987922e-07
33.6825             	8.495524222585e-04	2.997236980067e-06	5.910734302440e-07
33.687              	8.529885938127e-04	2.994113939112e-06	6.039401558610e-07
33.6915             	8.527085583736e-04	2.997225573467e-06	5.879367707295e-07
33.696              	8.464722769139e-04	3.001330607690e-06	6.014531995936e-07
33.7005             	8.496194180301e-04	3.003129839320e-06	6.139673838196e-07
33.705              	8.476932834023e-04	2.990251871576e-06	5.848202497810e-07
33.7095             	8.456962836492e-04	3.003499162666e-06	5.944732048409e-07
33.714              	8.489607311041e-04	2.991745044818e-06	6.057845739648e-07
33.7185             	8.472799016585e-04	2.999373944325e-06	5.781587006408e-07
33.723              	8.457764048948e-04	3.012895093872e-06	6.003352962629e-07
33.7275             	8.515423721714e-04	3.028455584685e-06	6.081398707074e-07
33.732              	8.529463822044e-04	3.051357477577e-06	5.862509084763e-07
33.7365             	8.555139533971e-04	3.071048613434e-06	5.782326669740e-07
33.741              	8.490083986987e-04	3.073686949739e-06	5.992453573225e-07
33.7455             	8.517528381232e-04	3.081749552366e-06	5.887012453960e-07
33.75               	8.454344243378e-04	3.090528028214e-06	5.785160768486e-07
33.7545             	8.458569509446e-04	3.096569898845e-06	5.949014650595e-07
33.759              	8.413865045764e-04	3.084824296726e-06	6.014963579351e-07
33.7635             	8.489479290160e-04	3.094743381126e-06	5.913648120727e-07
33.768              	8.482362214542e-04	3.063158021220e-06	5.979204365044e-07
33.7725             	8.401948356881e-04	3.053396060577e-06	5.992103633782e-07
33.777              	8.446855966706e-04	3.033803419160e-06	6.013366643959e-07
33.7815             	8.392266387952e-04	3.007848724104e-06	5.868439960545e-07
33.786              	8.356566626926e-04	2.987060637614e-06	5.822056624313e-07
33.7905             	8.419745672080e-04	2.978610960257e-06	5.906602496567e-07
33.795              	8.327788155174e-04	2.967855787840e-06	5.800618276764e-07
33.7995             	8.379246069002e-04	2.942357271307e-06	5.823879225637e-07
33.804              	8.425463837211e-04	2.922822176522e-06	5.940834078362e-07
33.8085             	8.467411093398e-04	2.910152206478e-06	6.014187987121e-07
33.813              	8.428965397393e-04	2.924123777695e-06	5.894497913697e-07
33.8175             	8.451057763369e-04	2.898133091813e-06	5.937682308901e-07
33.822              	8.469655250236e-04	2.871989686317e-06	5.864411646151e-07
33.8265             	8.428264414694e-04	2.855050579248e-06	5.955744068925e-07
33.831              	8.348414806251e-04	2.854951997127e-06	5.999936901300e-07
33.8355             	8.315879866037e-04	2.858851812202e-06	5.842763246775e-07
33.84               	8.363970656675e-04	2.843824099387e-06	5.765634911690e-07
33.8445             	8.350340972755e-04	2.845657061018e-06	5.695936133095e-07
33.849              	8.380507479158e-04	2.843562755287e-06	5.689314814916e-07
33.8535             	8.318760041874e-04	2.845539823873e-06	5.874952492397e-07
33.858              	8.380083142448e-04	2.835120141336e-06	5.872967743757e-07
33.8625             	8.402876813732e-04	2.835014201447e-06	5.845166034774e-07
33.867              	8.391557469620e-04	2.854909367339e-06	5.732995715073e-07
33.8715             	8.398855186932e-04	2.869468721652e-06	5.709464495782e-07
33.876              	8.420317843587e-04	2.880900044005e-06	5.728119120365e-07
33.8805             	8.423360879198e-04	2.880488057452e-06	5.762398704174e-07
33.885              	8.432544582720e-04	2.880515697280e-06	5.859609581105e-07
33.8895             	8.478989663725e-04	2.896758256347e-06	5.885887648792e-07
33.894              	8.385854413665e-04	2.880911025799e-06	5.881674567713e-07
33.8985             	8.351661798542e-04	2.878015901134e-06	5.682084487653e-07
33.903              	8.330574287636e-04	2.859563085240e-06	5.692103127902e-07
33.9075             	8.293667201201e-04	2.859611353812e-06	5.880343434304e-07
33.912              	8.344555789074e-04	2.840736106161e-06	5.797257365175e-07
33.9165             	8.423250377698e-04	2.831277314091e-06	5.726889425527e-07
33.921              	8.438201535533e-04	2.819270572979e-06	5.665394611883e-07
33.9255             	8.507867412908e-04	2.817084087797e-06	5.592153386654e-07
33.93               	8.521097805942e-04	2.817422647305e-06	5.599747949268e-07
33.9345             	8.471284156160e-04	2.797219221399e-06	5.670012646091e-07
33.939              	8.422342490183e-04	2.787549376718e-06	5.636021927706e-07
33.9435             	8.461138432998e-04	2.805539819230e-06	5.626877415067e-07
33.948              	8.463932243672e-04	2.818667554918e-06	5.823407687100e-07
33.9525             	8.436629897494e-04	2.810773063564e-06	5.924015103081e-07
33.957              	8.416969192021e-04	2.814958308878e-06	5.674466366066e-07
33.9615             	8.499628692736e-04	2.828762289314e-06	5.708088658115e-07
33.966              	8.340452066620e-04	2.827580994044e-06	5.608207174728e-07
33.9705             	8.449940428496e-04	2.839878054950e-06	5.797707343974e-07
33.975              	8.355713754607e-04	2.848623726010e-06	6.052452051449e-07
33.9795             	8.397220087094e-04	2.845223197993e-06	5.914099395002e-07
33.984              	8.376386539359e-04	2.842772940947e-06	5.904017805993e-07
33.9885             	8.390299276418e-04	2.854095154092e-06	5.684104241691e-07
33.993              	8.370230860498e-04	2.858877396266e-06	5.616589298034e-07
33.9975             	8.441109291208e-04	2.864352765404e-06	5.648657154220e-07
34.002              	8.332286657927e-04	2.871570608795e-06	5.602044173534e-07
34.0065             	8.363196665904e-04	2.873294575086e-06	5.731298964110e-07
34.011              	8.424907118602e-04	2.858222978492e-06	5.760918161778e-07
34.0155             	8.346264725347e-04	2.861960826825e-06	5.782262850505e-07
34.02               	8.416692772426e-04	2.856173946207e-06	5.640356379563e-07
34.0245             	8.467808410908e-04	2.860594036245e-06	5.607299008205e-07
34.029              	8.425669922651e-04	2.845706908644e-06	5.620015102852e-07
34.0335             	8.383201625383e-04	2.860787976344e-06	5.761893880561e-07
34.038              	8.415407021013e-04	2.873731490931e-06	5.759142258156e-07
34.0425             	8.454611939635e-04	2.869636559697e-06	5.924322528691e-07
34.047              	8.368492975395e-04	2.859514111556e-06	5.731152120806e-07
34.0515             	8.337957308369e-04	2.850084926354e-06	5.801628167681e-07
34.056              	8.301347224712e-04	2.859441921534e-06	5.820422859498e-07
34.0605             	8.382043721407e-04	2.848006352192e-06	5.768787611404e-07
34.065              	8.426435717343e-04	2.852390025897e-06	5.637912656502e-07
34.0695             	8.366534661142e-04	2.854423403036e-06	5.849503631601e-07
34.074              	8.399476224388e-04	2.860559126494e-06	5.941535230265e-07
34.0785             	8.412065148311e-04	2.856253958045e-06	5.748537466754e-07
34.083              	8.444257518954e-04	2.847514891204e-06	5.795098882388e-07
34.0875             	8.325904660098e-04	2.845602523673e-06	5.768931210978e-07
34.092              	8.228954500675e-04	2.834767243450e-06	5.746023465957e-07
34.0965             	8.258968643073e-04	2.827115256188e-06	5.709484406174e-07
34.101              	8.236207136915e-04	2.843528795610e-06	5.627312702509e-07
34.1055             	8.324320743951e-04	2.851009691997e-06	5.609207265338e-07
34.11               	8.344381975738e-04	2.844407990253e-06	5.671616014897e-07
34.1145             	8.336387714087e-04	2.863901253398e-06	5.667256144689e-07
34.119              	8.333913183039e-04	2.867781779561e-06	5.667323878750e-07
34.1235             	8.410231851643e-04	2.871185514092e-06	5.640049990372e-07
34.128              	8.359614698216e-04	2.872781875174e-06	5.711009119661e-07
34.1325             	8.364082065417e-04	2.876096828801e-06	5.635015737253e-07
34.137              	8.315035533105e-04	2.884656887465e-06	5.811501078169e-07
34.1415             	8.394933101300e-04	2.886814287324e-06	6.030120294174e-07
34.146              	8.371189159802e-04	2.885376840318e-06	5.905211679221e-07
34.1505             	8.258483505718e-04	2.874788875576e-06	6.028833021656e-07
34.155              	8.226010730248e-04	2.882559537818e-06	5.889434081755e-07
34.1595             	8.334033770673e-04	2.879350453757e-06	6.103238526129e-07
34.164              	8.236133321644e-04	2.854923374688e-06	5.930596352098e-07
34.1685             	8.156671140208e-04	2.834939076292e-06	6.038924361729e-07
34.173              	8.178910037767e-04	2.823116989284e-06	5.831819761543e-07
34.1775             	8.180082175084e-04	2.816362717408e-06	5.882270228749e-07
34.182              	8.165483716419e-04	2.790972945685e-06	5.831753025493e-07
34.1865             	8.073966806134e-04	2.788264899558e-06	5.990876295273e-07
34.191              	8.101158079634e-04	2.792298919544e-06	5.883778595686e-07
34.1955             	8.126699064597e-04	2.760438594781e-06	6.078315371528e-07
34.2                	8.117861400542e-04	2.755916253085e-06	5.849609518457e-07
34.2045             	8.160361210796e-04	2.734943774912e-06	6.004196114982e-07
34.209              	8.108646054095e-04	2.729808539512e-06	5.650889413939e-07
34.2135             	8.176628886792e-04	2.730771097543e-06	5.793301135152e-07
34.218              	8.235028109694e-04	2.703784454981e-06	5.802411970242e-07
34.2225             	8.230267362730e-04	2.697875324113e-06	5.738416263491e-07
34.227              	8.247004911506e-04	2.693450553808e-06	5.627946302070e-07
34.2315             	8.154456615386e-04	2.700378224279e-06	5.809170820764e-07
34.236              	8.218149084542e-04	2.680443624050e-06	6.020085516231e-07
34.2405             	8.275654124780e-04	2.677301329416e-06	5.731410353737e-07
34.245              	8.305762647427e-04	2.657029682340e-06	5.713834125130e-07
34.2495             	8.352153077633e-04	2.663247430479e-06	5.767289599740e-07
34.254              	8.248345436990e-04	2.643436780436e-06	5.888576630069e-07
34.2585             	8.247467107957e-04	2.645058872283e-06	5.932631090766e-07
34.263              	8.252329796382e-04	2.625470004846e-06	6.099331154555e-07
34.2675             	8.296347170067e-04	2.630045244540e-06	5.933973038420e-07
34.272              	8.273147745944e-04	2.628909762989e-06	5.941973048823e-07
34.2765             	8.334233216572e-04	2.656452574136e-06	5.793626473547e-07
34.281              	8.242206844096e-04	2.633743259910e-06	5.737872337608e-07
