# y+ ()             
# Time              	patch               	min                 	max                 	average             
524.7835824007      	bc_duct	5.239250368259e-01	9.963065704155e+01	1.890068227203e+01
524.7835824007      	bc_headbox	5.429582930255e-01	4.418115897765e+01	1.026370604535e+01
524.7835824007      	bc_hull	3.172508147608e-02	5.367938980295e+01	2.332460954532e+01
524.7835824007      	bc_hull_coarse	1.123068998910e+00	1.001061910000e+01	2.963374124059e+00
524.7835824007      	bc_rudder	4.672683096421e-01	8.841723685255e+01	2.049830335356e+01
524.7835824007      	bc_shaft	2.107585700049e+00	3.674533498380e+01	1.269248220388e+01
524.7835824007      	bc_skeg	3.830664136369e+00	8.608359952340e+01	2.840533970241e+01
524.7835824007      	bc_transom	2.289311644822e-01	9.651368014525e+01	8.246510144795e+00
524.7835824007      	bc_wake	5.441889954549e-01	1.313143881584e+02	2.509255923135e+01
525.0835824007      	YMAX	3.467168120079e-01	1.649547396126e+03	2.347110785560e+02
525.0835824007      	ZMIN	4.082643030389e-01	1.131149529515e+02	1.900050196584e+01
525.0835824007      	bc_aft	1.472534520240e-01	2.132358540225e+02	2.535952867156e+01
525.0835824007      	bc_bow	9.049791124488e-02	6.541121445542e+01	3.687318154981e+01
525.0835824007      	bc_deck	7.241857129940e-01	1.632891000802e+01	6.064694736210e+00
525.0835824007      	bc_duct	8.081750598883e-01	1.014037495337e+02	1.897573500536e+01
525.0835824007      	bc_headbox	2.963284180823e-01	4.891559171459e+01	1.154789575117e+01
525.0835824007      	bc_hull	3.379501629362e-02	5.353383953023e+01	2.332231417352e+01
525.0835824007      	bc_hull_coarse	1.098377883869e+00	1.001273543302e+01	2.969918852322e+00
525.0835824007      	bc_rudder	2.828772755023e-01	8.224666704439e+01	2.055497457277e+01
525.0835824007      	bc_shaft	2.009870465821e+00	3.623695061050e+01	1.234203982409e+01
525.0835824007      	bc_skeg	2.606928757173e+00	8.422193481519e+01	2.640133439466e+01
525.0835824007      	bc_transom	2.376269021643e-01	8.087621760377e+01	6.921845180494e+00
525.0835824007      	bc_wake	6.256214689143e-01	1.309544162718e+02	2.516682532740e+01
525.3835824007      	YMAX	3.467166716846e-01	1.648796750315e+03	2.346976694124e+02
525.3835824007      	ZMIN	4.097071855027e-01	1.335396503657e+02	1.935449106503e+01
525.3835824007      	bc_aft	1.188548131425e-01	2.126825895613e+02	2.525736249112e+01
525.3835824007      	bc_bow	5.229616034342e-02	6.542579968008e+01	3.686158439070e+01
525.3835824007      	bc_deck	7.172154722734e-01	1.630989778764e+01	6.064623081185e+00
525.3835824007      	bc_duct	4.874719747288e-01	9.781953471089e+01	1.955131933529e+01
525.3835824007      	bc_headbox	7.542866000903e-01	5.180751978602e+01	1.131895525785e+01
525.3835824007      	bc_hull	3.959922323834e-02	5.349819820027e+01	2.332166845495e+01
525.3835824007      	bc_hull_coarse	1.064389082265e+00	9.997519571051e+00	2.975441992615e+00
525.3835824007      	bc_rudder	4.211793954984e-01	8.102274909261e+01	2.088369030484e+01
525.3835824007      	bc_shaft	1.742427631106e+00	3.607158017178e+01	1.218059288689e+01
525.3835824007      	bc_skeg	2.358079914964e+00	7.161325664048e+01	2.525059943806e+01
525.3835824007      	bc_transom	2.804968657331e-01	8.815592051409e+01	7.708562041049e+00
525.3835824007      	bc_wake	3.971789626643e-01	1.302012190278e+02	2.497656357320e+01
525.6835824007      	YMAX	3.467081704964e-01	1.648415984394e+03	2.346885989629e+02
525.6835824007      	ZMIN	4.113989585324e-01	1.185000198942e+02	1.942886328944e+01
525.6835824007      	bc_aft	1.301241646733e-01	2.084915645515e+02	2.521404825099e+01
525.6835824007      	bc_bow	7.771295144072e-02	6.533182090594e+01	3.684966186666e+01
525.6835824007      	bc_deck	7.130660518251e-01	1.628916618965e+01	6.064895100468e+00
525.6835824007      	bc_duct	5.001551695480e-01	9.525258973473e+01	1.921609089407e+01
525.6835824007      	bc_headbox	2.914823376950e-01	4.911692727863e+01	9.944311900616e+00
525.6835824007      	bc_hull	5.805118665345e-02	5.355192863626e+01	2.332216656685e+01
525.6835824007      	bc_hull_coarse	1.090933790072e+00	9.967548007480e+00	2.978932216424e+00
525.6835824007      	bc_rudder	5.017429597311e-01	7.801367248466e+01	2.114710881311e+01
525.6835824007      	bc_shaft	2.407628498408e+00	3.663101207492e+01	1.234757351501e+01
525.6835824007      	bc_skeg	3.022999617615e+00	6.368131496203e+01	2.515510588924e+01
525.6835824007      	bc_transom	5.204393644872e-01	9.382819878445e+01	7.947236881276e+00
525.6835824007      	bc_wake	2.799952893444e-01	1.294697064644e+02	2.473877117564e+01
525.9835824007      	YMAX	3.466960860041e-01	1.648469837278e+03	2.346789419158e+02
525.9835824007      	ZMIN	4.121593974183e-01	1.189823297884e+02	1.931744365334e+01
525.9835824007      	bc_aft	1.386651567171e-01	2.076304627946e+02	2.520207063021e+01
525.9835824007      	bc_bow	6.303423055016e-02	6.540940332452e+01	3.686236828902e+01
525.9835824007      	bc_deck	7.175327890274e-01	1.628254710614e+01	6.063750012618e+00
525.9835824007      	bc_duct	7.553926037126e-01	9.306353410266e+01	1.843978756210e+01
525.9835824007      	bc_headbox	8.390737579895e-01	4.365589489341e+01	1.040819175484e+01
525.9835824007      	bc_hull	5.362602005991e-02	5.353195404011e+01	2.331992941334e+01
525.9835824007      	bc_hull_coarse	1.070573775964e+00	9.965016101212e+00	2.976292963327e+00
525.9835824007      	bc_rudder	3.288737839877e-01	8.772119081742e+01	2.078317452607e+01
525.9835824007      	bc_shaft	2.400875103864e+00	3.710173947186e+01	1.240045414320e+01
525.9835824007      	bc_skeg	2.862253564852e+00	7.279148801676e+01	2.402542840611e+01
525.9835824007      	bc_transom	3.297094028390e-01	8.657212988435e+01	7.510046750643e+00
525.9835824007      	bc_wake	3.469454215142e-01	1.290906574920e+02	2.462140997400e+01
526.2835824007      	YMAX	3.470108269659e-01	1.648445064159e+03	2.346662044190e+02
526.2835824007      	ZMIN	4.130736984537e-01	1.242797455569e+02	1.917313431951e+01
526.2835824007      	bc_aft	1.498589378095e-01	2.085708045428e+02	2.512610374056e+01
526.2835824007      	bc_bow	4.452725509378e-02	6.536428916275e+01	3.685435470063e+01
526.2835824007      	bc_deck	7.206909161322e-01	1.627858148761e+01	6.063696983912e+00
526.2835824007      	bc_duct	4.473183194693e-01	9.336289366799e+01	1.844292751342e+01
526.2835824007      	bc_headbox	6.088868608334e-01	4.253557390491e+01	1.058602797752e+01
526.2835824007      	bc_hull	4.925958872235e-02	5.359303463430e+01	2.331683071494e+01
526.2835824007      	bc_hull_coarse	1.004607556383e+00	9.973627343194e+00	2.975631626445e+00
526.2835824007      	bc_rudder	5.857683406866e-01	8.659086758062e+01	2.095977113585e+01
526.2835824007      	bc_shaft	1.876552361577e+00	3.710087489038e+01	1.213076676803e+01
526.2835824007      	bc_skeg	2.396352169808e+00	6.526082406612e+01	2.214520995708e+01
526.2835824007      	bc_transom	2.767756725994e-01	7.662607620264e+01	6.291638590512e+00
526.2835824007      	bc_wake	2.560012391533e-01	1.288441443057e+02	2.454779506219e+01
526.5835824007      	YMAX	3.471773780398e-01	1.648300779384e+03	2.346555527209e+02
526.5835824007      	ZMIN	4.132048022298e-01	1.156586122420e+02	1.894949236162e+01
526.5835824007      	bc_aft	1.519479556907e-01	2.125228308586e+02	2.512399300674e+01
526.5835824007      	bc_bow	7.632463750770e-02	6.543953126842e+01	3.687130245031e+01
526.5835824007      	bc_deck	7.195471783029e-01	1.627548082651e+01	6.061870966009e+00
526.5835824007      	bc_duct	5.060801229247e-01	9.443557812754e+01	1.936874184313e+01
526.5835824007      	bc_headbox	7.013453641239e-01	4.464795614086e+01	1.092385955797e+01
526.5835824007      	bc_hull	3.288267458413e-02	5.339107671783e+01	2.331038504146e+01
526.5835824007      	bc_hull_coarse	1.039429741667e+00	9.970317730778e+00	2.973122810903e+00
526.5835824007      	bc_rudder	4.278593209801e-01	8.658143276849e+01	2.107983530949e+01
526.5835824007      	bc_shaft	2.080828187679e+00	3.704841700936e+01	1.212405551901e+01
526.5835824007      	bc_skeg	1.709570344672e+00	6.104316342293e+01	2.245429797721e+01
526.5835824007      	bc_transom	3.448198671203e-01	7.627426669249e+01	6.267967378798e+00
526.5835824007      	bc_wake	3.676211437121e-01	1.294318261424e+02	2.453790613051e+01
526.8835824007      	YMAX	3.468752506313e-01	1.648005554013e+03	2.346479125966e+02
526.8835824007      	ZMIN	4.133705222573e-01	9.200592593270e+01	1.878937815525e+01
526.8835824007      	bc_aft	1.690208447740e-01	2.136166886185e+02	2.512539486574e+01
526.8835824007      	bc_bow	5.600055460630e-02	6.539360726511e+01	3.686148811524e+01
526.8835824007      	bc_deck	7.217209693249e-01	1.628073917568e+01	6.060396132143e+00
526.8835824007      	bc_duct	5.731004603692e-01	9.581359081006e+01	1.921557988646e+01
526.8835824007      	bc_headbox	7.251826205947e-01	4.811932916829e+01	1.129025960907e+01
526.8835824007      	bc_hull	3.490350711420e-02	5.330581492059e+01	2.330378819692e+01
526.8835824007      	bc_hull_coarse	9.423396120375e-01	9.969794204602e+00	2.970018217949e+00
526.8835824007      	bc_rudder	4.107360704945e-01	8.753006016574e+01	2.169125771873e+01
526.8835824007      	bc_shaft	1.940454985237e+00	3.740420143491e+01	1.234602067264e+01
526.8835824007      	bc_skeg	1.820357379677e+00	5.615482627423e+01	2.267903357872e+01
526.8835824007      	bc_transom	3.350854588313e-01	7.603049057609e+01	6.431012305790e+00
526.8835824007      	bc_wake	1.506651598153e-01	1.297776258180e+02	2.457233774502e+01
527.1835824007      	YMAX	3.466429992459e-01	1.648443868493e+03	2.346444447351e+02
527.1835824007      	ZMIN	4.136976786445e-01	1.159534720322e+02	1.888287231024e+01
527.1835824007      	bc_aft	1.517973853654e-01	2.102135328110e+02	2.520219677500e+01
527.1835824007      	bc_bow	5.506616558708e-02	6.545377050278e+01	3.687207815519e+01
527.1835824007      	bc_deck	7.242885063091e-01	1.628655310613e+01	6.060247891221e+00
527.1835824007      	bc_duct	4.661072118767e-01	9.701443783832e+01	1.933521694750e+01
527.1835824007      	bc_headbox	7.494210146314e-01	4.941314545896e+01	1.102019767564e+01
527.1835824007      	bc_hull	4.516475385167e-02	5.311952767776e+01	2.330023978675e+01
527.1835824007      	bc_hull_coarse	9.606574889849e-01	9.996873659344e+00	2.963953327888e+00
527.1835824007      	bc_rudder	4.451530249025e-01	9.493759028606e+01	2.243452088162e+01
527.1835824007      	bc_shaft	1.937287532133e+00	3.737741712384e+01	1.236125967865e+01
527.1835824007      	bc_skeg	2.832179626377e+00	6.857914825424e+01	2.550105805137e+01
527.1835824007      	bc_transom	3.700729772168e-01	7.582758781375e+01	7.033277700525e+00
527.1835824007      	bc_wake	2.306891339165e-01	1.303284898788e+02	2.472342890833e+01
527.4835824007      	YMAX	3.465018335703e-01	1.649008646107e+03	2.346414065893e+02
527.4835824007      	ZMIN	4.141412687330e-01	1.398593894575e+02	1.891504190249e+01
527.4835824007      	bc_aft	1.396681118620e-01	2.122265470225e+02	2.526666735857e+01
527.4835824007      	bc_bow	7.590565886828e-02	6.534059062632e+01	3.686104783729e+01
527.4835824007      	bc_deck	7.176635094375e-01	1.628918581327e+01	6.062579697915e+00
527.4835824007      	bc_duct	6.676998993130e-01	9.836118033130e+01	1.918818603849e+01
527.4835824007      	bc_headbox	8.083761118515e-01	4.428241475060e+01	1.066290796522e+01
527.4835824007      	bc_hull	2.867894623520e-02	5.330945578291e+01	2.329837243408e+01
527.4835824007      	bc_hull_coarse	9.644471254564e-01	1.000536622678e+01	2.953155376117e+00
527.4835824007      	bc_rudder	3.767128571254e-01	1.011969694694e+02	2.321699216773e+01
527.4835824007      	bc_shaft	2.541430033209e+00	3.750130944240e+01	1.246407453713e+01
527.4835824007      	bc_skeg	5.340631301839e+00	7.602701922269e+01	2.852373402319e+01
527.4835824007      	bc_transom	2.695742083419e-01	8.742593393004e+01	8.101599882408e+00
527.4835824007      	bc_wake	2.889985211893e-01	1.306162708606e+02	2.487633442813e+01
527.7835824007      	YMAX	3.465990380746e-01	1.649082888823e+03	2.346308774396e+02
527.7835824007      	ZMIN	4.146093635474e-01	1.309448004075e+02	1.890274066260e+01
527.7835824007      	bc_aft	1.424591931559e-01	2.135940604035e+02	2.538314473764e+01
527.7835824007      	bc_bow	9.147367155909e-02	6.542653994172e+01	3.687462997420e+01
527.7835824007      	bc_deck	7.190750541339e-01	1.628750940622e+01	6.066096973824e+00
527.7835824007      	bc_duct	2.816532659620e-01	9.973559655198e+01	1.928475981177e+01
527.7835824007      	bc_headbox	4.473740400279e-01	4.661385595658e+01	1.031852661442e+01
527.7835824007      	bc_hull	4.348897751794e-02	5.337771710592e+01	2.329344174653e+01
527.7835824007      	bc_hull_coarse	9.204192816981e-01	9.964129523414e+00	2.948705458728e+00
527.7835824007      	bc_rudder	2.945061464293e-01	9.872220097863e+01	2.245719026823e+01
527.7835824007      	bc_shaft	2.312451176734e+00	3.810943826261e+01	1.260041671150e+01
527.7835824007      	bc_skeg	1.743014010973e+00	6.843414884942e+01	3.006547776325e+01
527.7835824007      	bc_transom	3.371972621570e-01	1.086790420115e+02	9.385922368346e+00
527.7835824007      	bc_wake	3.390919156313e-01	1.313355662278e+02	2.498370872153e+01
528.0835824007      	YMAX	3.465500624927e-01	1.649194907884e+03	2.346093659980e+02
528.0835824007      	ZMIN	4.151006013695e-01	1.025921666507e+02	1.883055402310e+01
528.0835824007      	bc_aft	1.579790628164e-01	2.145971790313e+02	2.546565578736e+01
528.0835824007      	bc_bow	1.298187442722e-01	6.535133633901e+01	3.686312723480e+01
528.0835824007      	bc_deck	7.186461471819e-01	1.628359159892e+01	6.069266004146e+00
528.0835824007      	bc_duct	5.133023227407e-01	9.930936196661e+01	1.973580446932e+01
528.0835824007      	bc_headbox	6.076140087277e-01	4.513327302976e+01	1.053210821929e+01
528.0835824007      	bc_hull	8.022344387651e-02	5.352569282774e+01	2.329413684009e+01
528.0835824007      	bc_hull_coarse	9.334358455399e-01	9.963355798804e+00	2.943585559598e+00
528.0835824007      	bc_rudder	3.474158317450e-01	9.225550075023e+01	2.225169860280e+01
528.0835824007      	bc_shaft	2.453914151310e+00	3.851453714851e+01	1.322945409540e+01
528.0835824007      	bc_skeg	3.315178051856e+00	6.992970844591e+01	3.072784707366e+01
528.0835824007      	bc_transom	3.491485173320e-01	1.175884779029e+02	9.020296531991e+00
528.0835824007      	bc_wake	3.080170990690e-01	1.318277938368e+02	2.506949917096e+01
528.3835824007      	YMAX	3.464085518158e-01	1.649436218809e+03	2.345868683011e+02
528.3835824007      	ZMIN	4.157256984452e-01	1.323810565238e+02	1.892846815818e+01
528.3835824007      	bc_aft	1.546751513521e-01	2.146931506083e+02	2.545904985128e+01
528.3835824007      	bc_bow	9.708636271602e-02	6.535342138278e+01	3.685182191894e+01
528.3835824007      	bc_deck	7.242811772522e-01	1.627539867011e+01	6.071294606825e+00
528.3835824007      	bc_duct	6.034709050323e-01	1.004952831150e+02	2.009206013607e+01
528.3835824007      	bc_headbox	6.695677348109e-01	5.552985007949e+01	1.042596252612e+01
528.3835824007      	bc_hull	5.052995389059e-02	5.356899907627e+01	2.329652182861e+01
528.3835824007      	bc_hull_coarse	9.845777207565e-01	9.973615392911e+00	2.935907087914e+00
528.3835824007      	bc_rudder	4.317733687459e-01	8.608615012334e+01	2.339601351347e+01
528.3835824007      	bc_shaft	1.750314935218e+00	3.941925137046e+01	1.350243055295e+01
528.3835824007      	bc_skeg	2.319705376011e+00	6.412993233809e+01	2.893131828360e+01
528.3835824007      	bc_transom	4.950162069159e-01	1.185324396136e+02	7.602357051177e+00
528.3835824007      	bc_wake	5.732415185244e-01	1.316971035358e+02	2.519094736085e+01
528.6835824007      	YMAX	3.463362226515e-01	1.649728322018e+03	2.345660515505e+02
528.6835824007      	ZMIN	4.164818953113e-01	1.784751700442e+02	1.900664670513e+01
528.6835824007      	bc_aft	1.471663656365e-01	2.105587126130e+02	2.536424861048e+01
528.6835824007      	bc_bow	7.335593116094e-02	6.540195550786e+01	3.684935188574e+01
528.6835824007      	bc_deck	7.215685745287e-01	1.626161644714e+01	6.071430343918e+00
528.6835824007      	bc_duct	4.578358007809e-01	1.017599580145e+02	1.950869147595e+01
528.6835824007      	bc_headbox	3.709406072938e-01	5.166891949948e+01	9.582421416785e+00
528.6835824007      	bc_hull	2.964959303496e-02	5.361891414792e+01	2.329679146307e+01
528.6835824007      	bc_hull_coarse	1.008076909333e+00	9.998781069905e+00	2.935758758686e+00
528.6835824007      	bc_rudder	3.158172658981e-01	1.024235196487e+02	2.476426390960e+01
528.6835824007      	bc_shaft	2.372279967966e+00	3.660321646467e+01	1.299695836169e+01
528.6835824007      	bc_skeg	3.275942983501e+00	7.196983055563e+01	2.819807391478e+01
528.6835824007      	bc_transom	1.975108717933e-01	9.562128810010e+01	6.410547560878e+00
528.6835824007      	bc_wake	2.467424847016e-01	1.314345843355e+02	2.534060325786e+01
528.9835824007      	YMAX	3.464644661595e-01	1.649391164554e+03	2.345425742849e+02
528.9835824007      	ZMIN	4.151361692990e-01	1.377873723596e+02	1.899135294373e+01
528.9835824007      	bc_aft	1.421119801812e-01	2.121700611164e+02	2.517951092560e+01
528.9835824007      	bc_bow	8.822181224554e-02	6.527265172363e+01	3.682555216193e+01
528.9835824007      	bc_deck	7.178446888580e-01	1.626259540495e+01	6.070318758065e+00
528.9835824007      	bc_duct	5.235136648530e-01	9.556418750279e+01	1.924193631337e+01
528.9835824007      	bc_headbox	6.121588339477e-01	4.434541625567e+01	1.035843353692e+01
528.9835824007      	bc_hull	3.328996144315e-02	5.322014305950e+01	2.328907496950e+01
528.9835824007      	bc_hull_coarse	9.728293701300e-01	9.970062204122e+00	2.929610390315e+00
528.9835824007      	bc_rudder	5.747934416137e-01	9.800877010177e+01	2.308902020769e+01
528.9835824007      	bc_shaft	2.063122980139e+00	3.592989816302e+01	1.208497105222e+01
528.9835824007      	bc_skeg	3.308252065125e+00	8.018114519847e+01	2.872152901044e+01
528.9835824007      	bc_transom	3.551059851417e-01	7.605164333340e+01	6.860247398583e+00
528.9835824007      	bc_wake	3.595870364026e-01	1.301328009441e+02	2.522587168012e+01
529.2835824007      	YMAX	3.467887537505e-01	1.648593805796e+03	2.345209245264e+02
529.2835824007      	ZMIN	4.133363426538e-01	1.313997055471e+02	1.894461932013e+01
529.2835824007      	bc_aft	8.385471668731e-02	2.119273785057e+02	2.514668524417e+01
529.2835824007      	bc_bow	7.124596576977e-02	6.529390658610e+01	3.681331223355e+01
529.2835824007      	bc_deck	7.232636768059e-01	1.626583815200e+01	6.067784647592e+00
529.2835824007      	bc_duct	5.489465281036e-01	9.378333608521e+01	1.897373823578e+01
529.2835824007      	bc_headbox	4.892370310072e-01	5.403465146661e+01	1.100406173693e+01
529.2835824007      	bc_hull	3.371921222185e-02	5.330621177103e+01	2.328580117771e+01
529.2835824007      	bc_hull_coarse	1.005689043697e+00	9.983097917912e+00	2.925509765857e+00
529.2835824007      	bc_rudder	5.525472154293e-01	9.967467526308e+01	2.249343890184e+01
529.2835824007      	bc_shaft	1.144873595188e+00	3.651240691241e+01	1.179243173402e+01
529.2835824007      	bc_skeg	3.945585948569e+00	5.901708191587e+01	2.633487154276e+01
529.2835824007      	bc_transom	1.446196652891e-01	6.995109214357e+01	7.036071004429e+00
529.2835824007      	bc_wake	3.414302168068e-01	1.288239387077e+02	2.499077623746e+01
529.5835824007      	YMAX	3.467109185685e-01	1.647680724950e+03	2.345081014851e+02
529.5835824007      	ZMIN	4.124346094486e-01	1.360540627738e+02	1.907671525926e+01
529.5835824007      	bc_aft	1.355936776976e-01	2.133404292196e+02	2.513446363860e+01
529.5835824007      	bc_bow	8.246816063158e-02	6.527165822568e+01	3.681667575249e+01
529.5835824007      	bc_deck	7.233902186166e-01	1.626673638094e+01	6.066521721269e+00
529.5835824007      	bc_duct	1.064729291556e+00	9.687384862844e+01	1.885632363514e+01
529.5835824007      	bc_headbox	1.094057399172e+00	4.615072152197e+01	1.147800890409e+01
529.5835824007      	bc_hull	5.110752770828e-02	5.322016701817e+01	2.328936728341e+01
529.5835824007      	bc_hull_coarse	1.025444729658e+00	9.999325951676e+00	2.929698533852e+00
529.5835824007      	bc_rudder	4.143033514754e-01	8.813858678434e+01	2.178551677113e+01
529.5835824007      	bc_shaft	1.378087181030e+00	3.563548223976e+01	1.240750234948e+01
529.5835824007      	bc_skeg	2.871063122153e+00	6.366776587746e+01	2.546994244408e+01
529.5835824007      	bc_transom	3.202407513496e-01	7.697814944189e+01	8.075367946056e+00
529.5835824007      	bc_wake	2.364062683063e-01	1.295241806202e+02	2.496719122132e+01
529.8835824007      	YMAX	3.464865335810e-01	1.647343078149e+03	2.345000832889e+02
529.8835824007      	ZMIN	4.123688106137e-01	1.231726199116e+02	1.900197879195e+01
529.8835824007      	bc_aft	1.725193855180e-01	2.118283872664e+02	2.524223519953e+01
529.8835824007      	bc_bow	7.429433756081e-02	6.520212942130e+01	3.681723297444e+01
529.8835824007      	bc_deck	7.202644597366e-01	1.625729171195e+01	6.068034793926e+00
529.8835824007      	bc_duct	6.754538551146e-01	9.493597456987e+01	1.854459417452e+01
529.8835824007      	bc_headbox	9.855369165248e-01	5.070466022499e+01	1.132433501230e+01
529.8835824007      	bc_hull	2.842118541720e-02	5.345815236786e+01	2.329456976931e+01
529.8835824007      	bc_hull_coarse	9.452326818767e-01	9.977602114835e+00	2.926749570081e+00
529.8835824007      	bc_rudder	4.604034264791e-01	8.749516488455e+01	2.163269850155e+01
529.8835824007      	bc_shaft	1.859927512580e+00	3.654986258386e+01	1.250334347770e+01
529.8835824007      	bc_skeg	4.853523165802e+00	5.992009006431e+01	2.522775401284e+01
529.8835824007      	bc_transom	3.535201211888e-01	9.005475892886e+01	8.056776995692e+00
529.8835824007      	bc_wake	1.092950089632e-01	1.294182305294e+02	2.495963024870e+01
530.1835824007      	YMAX	3.463522702763e-01	1.647349953308e+03	2.344808796476e+02
530.1835824007      	ZMIN	4.129766238093e-01	1.134438257544e+02	1.895215082776e+01
530.1835824007      	bc_aft	3.104073529527e-01	2.096327305898e+02	2.543912530737e+01
530.1835824007      	bc_bow	4.172832961358e-02	6.523999706550e+01	3.680557581417e+01
530.1835824007      	bc_deck	7.177004936048e-01	1.625218498171e+01	6.066200546755e+00
530.1835824007      	bc_duct	6.148800766609e-01	9.346923166672e+01	1.866034326967e+01
530.1835824007      	bc_headbox	3.651940044941e-01	4.405229066162e+01	1.072201822397e+01
530.1835824007      	bc_hull	5.339007988232e-02	5.333678066040e+01	2.329936103546e+01
530.1835824007      	bc_hull_coarse	9.766926759810e-01	9.959574398006e+00	2.931117320873e+00
530.1835824007      	bc_rudder	4.183587464742e-01	8.887132613083e+01	2.074917964850e+01
530.1835824007      	bc_shaft	2.177799634164e+00	3.729946354611e+01	1.272371052620e+01
530.1835824007      	bc_skeg	2.812793591615e+00	6.030397725192e+01	2.385492428909e+01
530.1835824007      	bc_transom	5.151244855995e-01	8.437786700407e+01	7.414856234350e+00
530.1835824007      	bc_wake	1.778286471932e-01	1.300744526800e+02	2.500650898143e+01
530.4835824008      	YMAX	3.462780473968e-01	1.647452313406e+03	2.344581482314e+02
530.4835824008      	ZMIN	4.140187410673e-01	1.045409111490e+02	1.885064738073e+01
530.4835824008      	bc_aft	4.228435019140e-01	2.111875975039e+02	2.545335608613e+01
530.4835824008      	bc_bow	9.296111601850e-02	6.511648304866e+01	3.680663174235e+01
530.4835824008      	bc_deck	7.179395819874e-01	1.625229554845e+01	6.064877407983e+00
530.4835824008      	bc_duct	6.929523389057e-01	9.407389785996e+01	1.903360738796e+01
530.4835824008      	bc_headbox	6.392072604767e-01	5.135833997769e+01	1.080353407965e+01
530.4835824008      	bc_hull	3.147847863126e-02	5.337699057695e+01	2.330478482500e+01
530.4835824008      	bc_hull_coarse	9.277330345074e-01	9.976021246036e+00	2.930507986544e+00
530.4835824008      	bc_rudder	2.577397672706e-01	8.882622497335e+01	2.129609016864e+01
530.4835824008      	bc_shaft	2.447527445762e+00	3.894790575499e+01	1.274175444472e+01
530.4835824008      	bc_skeg	2.501938004852e+00	6.547975943148e+01	2.399281529082e+01
530.4835824008      	bc_transom	3.985272071989e-01	8.507389003277e+01	7.480681302917e+00
530.4835824008      	bc_wake	3.763158694816e-01	1.302219136215e+02	2.496183290351e+01
530.7835824008      	YMAX	3.462460394357e-01	1.647342259822e+03	2.344459110234e+02
530.7835824008      	ZMIN	4.140078209944e-01	9.413166940383e+01	1.885131902122e+01
530.7835824008      	bc_aft	1.887224098830e-01	2.107139687057e+02	2.547385454417e+01
530.7835824008      	bc_bow	6.217505085932e-02	6.521046851685e+01	3.681535259609e+01
530.7835824008      	bc_deck	7.227486980533e-01	1.624813704625e+01	6.061712619617e+00
530.7835824008      	bc_duct	1.191184099180e+00	9.519058092445e+01	1.881845392013e+01
530.7835824008      	bc_headbox	1.089473265389e+00	4.969320106903e+01	1.130040396757e+01
530.7835824008      	bc_hull	4.100588705593e-02	5.349244669742e+01	2.330619952534e+01
530.7835824008      	bc_hull_coarse	9.687398529502e-01	1.000074036290e+01	2.931479248287e+00
530.7835824008      	bc_rudder	4.599485447750e-01	8.794415603584e+01	2.091822508882e+01
530.7835824008      	bc_shaft	2.009139642931e+00	3.747661068611e+01	1.285041607243e+01
530.7835824008      	bc_skeg	1.554406603405e+00	6.035241222434e+01	2.401609112245e+01
530.7835824008      	bc_transom	4.681762488316e-01	8.820508956420e+01	7.312884374623e+00
530.7835824008      	bc_wake	4.995757392091e-01	1.306926434431e+02	2.502069909950e+01
531.0835824008      	YMAX	3.462388932579e-01	1.647035693869e+03	2.344406017769e+02
531.0835824008      	ZMIN	4.122706005041e-01	1.168371633517e+02	1.894937967126e+01
531.0835824008      	bc_aft	2.321139410714e-01	2.146857428202e+02	2.547691773660e+01
531.0835824008      	bc_bow	1.119711920727e-01	6.519397871001e+01	3.680375024533e+01
531.0835824008      	bc_deck	7.182009312831e-01	1.624694929223e+01	6.059937541262e+00
531.0835824008      	bc_duct	9.128455403645e-01	9.732277433165e+01	1.941308370006e+01
531.0835824008      	bc_headbox	9.766327504555e-01	5.664606359588e+01	1.196798713191e+01
531.0835824008      	bc_hull	5.265239479153e-02	5.379377174713e+01	2.330768648702e+01
531.0835824008      	bc_hull_coarse	9.662452553176e-01	9.979094744986e+00	2.934939416506e+00
531.0835824008      	bc_rudder	4.864949521353e-01	8.907615326355e+01	2.113308147840e+01
531.0835824008      	bc_shaft	2.089372926139e+00	3.666075030659e+01	1.267377773651e+01
531.0835824008      	bc_skeg	3.617679362945e+00	6.001664755581e+01	2.431972563540e+01
531.0835824008      	bc_transom	4.782194366669e-01	8.283273152510e+01	6.426269297085e+00
531.0835824008      	bc_wake	4.353861228015e-01	1.305288923417e+02	2.500543218763e+01
531.3835824008      	YMAX	3.464789852020e-01	1.646605404937e+03	2.344298191449e+02
531.3835824008      	ZMIN	4.106483796310e-01	1.097154316828e+02	1.894571846413e+01
531.3835824008      	bc_aft	1.776021599421e-01	2.131171041644e+02	2.540472656280e+01
531.3835824008      	bc_bow	4.425894984737e-02	6.516471652734e+01	3.680142281408e+01
531.3835824008      	bc_deck	7.200025690398e-01	1.624513618516e+01	6.057204295221e+00
531.3835824008      	bc_duct	4.191729204878e-01	9.849008556228e+01	1.954213936323e+01
531.3835824008      	bc_headbox	1.041673637207e+00	5.026533037039e+01	1.173642308915e+01
531.3835824008      	bc_hull	4.705190856552e-02	5.380614179417e+01	2.330700150331e+01
531.3835824008      	bc_hull_coarse	9.273207597324e-01	9.961365129945e+00	2.939023766114e+00
531.3835824008      	bc_rudder	4.959801260188e-01	8.298275006181e+01	2.116964029915e+01
