# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0.18337             	((4.991792535963e+01 -1.714768663390e-01 1.323579447589e+03) (-2.381486443258e+01 1.759442474081e-03 2.010456615380e+01)) ((-6.972625306791e-02 5.726875535014e+02 7.782163262078e-02) (1.998609862255e-03 2.243852529072e+00 -7.042707153270e-03))
0.19337             	((6.122676426433e+01 5.717697306977e-04 1.198716470585e+03) (-2.365391215132e+01 1.945319792475e-03 2.054675483767e+01)) ((-7.429730661442e-02 5.258733530417e+02 -2.527086169275e-02) (1.990650766428e-03 2.577889396909e+00 -7.434235754930e-03))
0.20337             	((7.206429786482e+01 -1.120606634897e-01 1.073794642800e+03) (-2.347143520023e+01 2.092320230873e-03 2.087125687475e+01)) ((-7.784154271486e-02 4.809681868514e+02 4.687821190171e-02) (1.978256975157e-03 2.925924250756e+00 -7.780507742583e-03))
0.21337             	((8.228779054105e+01 -8.114809278979e-02 9.473826293511e+02) (-2.326518019604e+01 2.241516990382e-03 2.107607199311e+01)) ((-7.599322610517e-02 4.367611346158e+02 3.467164320033e-02) (1.977761280634e-03 3.287354893900e+00 -8.106066785744e-03))
0.22337             	((9.178694129716e+01 -5.150885419471e-02 8.196210818953e+02) (-2.303326637493e+01 2.397380959921e-03 2.116036841317e+01)) ((-7.612578760821e-02 3.931441322679e+02 2.044316319136e-02) (1.993980808003e-03 3.661201969363e+00 -8.414731530007e-03))
0.23337             	((1.005708098750e+02 -1.084821405000e-01 6.927262197083e+02) (-2.277423924177e+01 2.570973663456e-03 2.112511607008e+01)) ((-7.597509253290e-02 3.517347481518e+02 6.398298273545e-02) (2.017884124456e-03 4.046934690420e+00 -8.732522355730e-03))
0.24337             	((1.084881747741e+02 -4.676528793547e-02 5.653386572995e+02) (-2.248703102511e+01 2.761177757659e-03 2.097199376374e+01)) ((-7.712162298383e-02 3.112599104666e+02 2.215483667032e-02) (2.051517631954e-03 4.443221407349e+00 -9.077387517799e-03))
0.25337             	((1.156146629353e+02 -9.543737306869e-02 4.393965742466e+02) (-2.217065191623e+01 2.925531901761e-03 2.070415324845e+01)) ((-7.798906276679e-02 2.730147801782e+02 5.229195851888e-02) (2.095927693410e-03 4.848778321471e+00 -9.414497771032e-03))
0.26337             	((1.218430368721e+02 -6.338655492495e-02 3.145597755210e+02) (-2.182478510831e+01 3.063006086334e-03 2.032565430646e+01)) ((-7.565963514589e-02 2.365075005733e+02 3.541618251732e-02) (2.130009088622e-03 5.261665196342e+00 -9.724957691762e-03))
0.27337             	((1.271668596755e+02 -6.512369258132e-02 1.915119270373e+02) (-2.144950446365e+01 3.158922499347e-03 1.984145096961e+01)) ((-7.293997725769e-02 2.019714781886e+02 3.456732533073e-02) (2.163837101308e-03 5.679437180251e+00 -1.000217073891e-02))
0.28337             	((1.315366854271e+02 -7.299226695812e-02 7.083836377834e+01) (-2.104582528364e+01 3.253230381874e-03 1.925772394492e+01)) ((-7.321863699383e-02 1.695716675220e+02 3.806761671260e-02) (2.168568182076e-03 6.099127429870e+00 -1.023463040166e-02))
0.29337             	((1.349354089159e+02 -3.962790069788e-02 -4.746083693667e+01) (-2.061532620088e+01 3.334331586594e-03 1.858178786815e+01)) ((-7.032112722171e-02 1.389455015003e+02 1.964934851812e-02) (2.143293918525e-03 6.517644340985e+00 -1.043758141185e-02))
0.30337             	((1.373596855559e+02 -5.101942876309e-02 -1.627206609328e+02) (-2.016152132728e+01 3.443750479335e-03 1.782414752025e+01)) ((-6.935109288820e-02 1.103024322469e+02 2.435778545438e-02) (2.090992789737e-03 6.931406463448e+00 -1.062859655463e-02))
0.31337             	((1.387556282332e+02 -2.507341602032e-02 -2.749247291363e+02) (-1.968584248076e+01 3.578585559439e-03 1.699203010562e+01)) ((-6.269074037586e-02 8.325279393647e+01 5.717658017119e-03) (2.024857175471e-03 7.337823285220e+00 -1.076758772078e-02))
0.32337             	((1.391324688277e+02 -1.337724814062e-02 -3.836724387797e+02) (-1.919073910495e+01 3.732782668965e-03 1.609399652317e+01)) ((-6.228307924533e-02 5.773260764466e+01 8.304050102687e-03) (1.941995166966e-03 7.734252034888e+00 -1.084353838644e-02))
0.33337             	((1.384608950214e+02 -5.927908127283e-03 -4.888529072335e+02) (-1.868002418972e+01 3.888328364522e-03 1.514113389558e+01)) ((-5.905319524980e-02 3.347080401083e+01 3.768089870963e-03) (1.862391954762e-03 8.116914440430e+00 -1.085236598833e-02))
0.34337             	((1.367551437203e+02 1.988802845324e-02 -5.902681002657e+02) (-1.815831912869e+01 4.016962273312e-03 1.414508504393e+01)) ((-5.565594107111e-02 1.011726597594e+01 -1.053141051364e-02) (1.799979593840e-03 8.482295299769e+00 -1.084454401134e-02))
0.35337             	((1.339201398143e+02 1.357129444252e-02 -6.876916738939e+02) (-1.762977141050e+01 4.129864297211e-03 1.311736288080e+01)) ((-5.507157359746e-02 -1.258327217342e+01 -2.722403139110e-03) (1.751166920343e-03 8.827516579608e+00 -1.083778200743e-02))
0.36337             	((1.300346808984e+02 4.940781441688e-02 -7.811161174340e+02) (-1.710068295948e+01 4.236352017285e-03 1.206930699114e+01)) ((-5.430376175406e-02 -3.495810296540e+01 -4.457720934752e-03) (1.705567671912e-03 9.149587564713e+00 -1.085368571830e-02))
0.37337             	((1.250828902205e+02 5.000999039036e-02 -8.704089640286e+02) (-1.657827625505e+01 4.305790197116e-03 1.101182851582e+01)) ((-4.865377331301e-02 -5.732116790028e+01 -9.872837351473e-03) (1.654896282442e-03 9.446635421630e+00 -1.089252287983e-02))
0.38337             	((1.191340148063e+02 7.699990172271e-02 -9.555628717250e+02) (-1.606969243699e+01 4.335082191683e-03 9.955321179506e+00)) ((-4.579214728906e-02 -7.998695602516e+01 -5.827202321150e-03) (1.619677372824e-03 9.717693293013e+00 -1.091361087806e-02))
0.39337             	((1.121318935723e+02 8.691542337617e-02 -1.036575906696e+03) (-1.558238632213e+01 4.353355348055e-03 8.909293968734e+00)) ((-3.952688328973e-02 -1.032984434150e+02 -9.172067674896e-03) (1.563174064778e-03 9.962424446787e+00 -1.088461472352e-02))
0.40337             	((1.040899033448e+02 1.114676674287e-01 -1.113269501956e+03) (-1.512386237494e+01 4.342674047426e-03 7.882470691865e+00)) ((-3.646536679147e-02 -1.274505879283e+02 -5.955076052103e-03) (1.474212876230e-03 1.017998812359e+01 -1.079537792465e-02))
0.41337             	((9.513877996191e+01 1.157868511659e-01 -1.185579042348e+03) (-1.470304761851e+01 4.331278092730e-03 6.882758196204e+00)) ((-3.802397678452e-02 -1.527212482514e+02 -3.101813204154e-03) (1.339265103895e-03 1.037037950973e+01 -1.064583310314e-02))
0.42337             	((8.531687140923e+01 1.223489971203e-01 -1.253618999428e+03) (-1.432926915655e+01 4.296091074972e-03 5.914277364771e+00)) ((-4.010544176158e-02 -1.793491199736e+02 -3.684640631860e-04) (1.187976769880e-03 1.053451200639e+01 -1.049741921377e-02))
0.43337             	((7.472885569941e+01 1.316706833436e-01 -1.317020014835e+03) (-1.400869393604e+01 4.193986075134e-03 4.976095216793e+00)) ((-4.483538362197e-02 -2.073725669961e+02 6.457217595965e-04) (1.091193093343e-03 1.067279500736e+01 -1.029997226309e-02))
0.44337             	((6.342861463347e+01 1.391040845363e-01 -1.375918184556e+03) (-1.374599703817e+01 4.046827598618e-03 4.066040996449e+00)) ((-4.723537106444e-02 -2.369259778722e+02 -7.074638075821e-03) (1.019599250269e-03 1.078573857263e+01 -1.006811667033e-02))
0.45337             	((5.152893512692e+01 1.370681137741e-01 -1.429783803095e+03) (-1.354667200425e+01 3.953936726358e-03 3.179038587899e+00)) ((-4.734310517614e-02 -2.678912810252e+02 -5.616266838302e-03) (9.786025480021e-04 1.087392273201e+01 -9.875655718478e-03))
0.46337             	((3.905611559632e+01 1.520763611659e-01 -1.478584201281e+03) (-1.341434158561e+01 3.875269000220e-03 2.303723512069e+00)) ((-6.244300870360e-02 -3.002588460904e+02 -7.161435518896e-03) (9.812334045567e-04 1.093721710531e+01 -9.738850738168e-03))
0.47337             	((2.602408835229e+01 1.325017838970e-01 -1.522400498765e+03) (-1.334770218820e+01 3.769342940907e-03 1.422777160985e+00)) ((-5.744033606722e-02 -3.339034570785e+02 -1.158604188496e-02) (9.847159102177e-04 1.097633366364e+01 -9.633322489512e-03))
0.48337             	((1.276804617189e+01 1.520110525499e-01 -1.561073703830e+03) (-1.334231035060e+01 3.598967959303e-03 5.194688292525e-01)) ((-6.978744739499e-02 -3.686948852845e+02 -2.620411640715e-02) (9.897827505216e-04 1.099165800352e+01 -9.550479822847e-03))
0.49337             	((-3.818197536662e-01 1.270818245065e-01 -1.594564417232e+03) (-1.339020810460e+01 3.390854347752e-03 -4.233729483735e-01)) ((-7.924885719437e-02 -4.043563475897e+02 -2.222497595469e-02) (1.006786134998e-03 1.098367790957e+01 -9.446420378338e-03))
0.50337             	((-1.333443941108e+01 8.638744124610e-02 -1.622922403489e+03) (-1.348120655614e+01 3.198629031077e-03 -1.419240428783e+00)) ((-8.672068129228e-02 -4.406102808061e+02 -3.328016103197e-02) (1.046751163430e-03 1.095228430449e+01 -9.301026824918e-03))
0.51337             	((-2.588312317349e+01 1.104351445342e-01 -1.645849419179e+03) (-1.360580622293e+01 3.082159451119e-03 -2.469323460368e+00)) ((-9.232175083113e-02 -4.773315040085e+02 -4.248758706940e-02) (1.118636534108e-03 1.089342557393e+01 -9.151066445528e-03))
0.52337             	((-3.787270985039e+01 8.035322803065e-02 -1.663731633017e+03) (-1.375773668790e+01 3.073631876907e-03 -3.567735118736e+00)) ((-1.119711823570e-01 -5.139757231964e+02 -1.187255289878e-02) (1.208758622649e-03 1.080164776118e+01 -9.028003487071e-03))
0.53337             	((-4.934640903691e+01 8.182818703458e-02 -1.675971117908e+03) (-1.393358005527e+01 3.188865929632e-03 -4.705091878513e+00)) ((-1.160963065931e-01 -5.503781538442e+02 -3.599716479520e-02) (1.331117081251e-03 1.067163099306e+01 -9.007969070626e-03))
0.54337             	((-6.000256074613e+01 7.159499784990e-02 -1.682320045100e+03) (-1.413150377746e+01 3.407041573377e-03 -5.870370556697e+00)) ((-1.185114459895e-01 -5.859139272609e+02 -4.515445760172e-02) (1.454844071455e-03 1.049872415441e+01 -9.053968965338e-03))
0.55337             	((-6.808417307585e+01 6.354382282877e-02 -1.683089251937e+03) (-1.435134340898e+01 3.809050042628e-03 -7.050943650938e+00)) ((-8.678788645161e-02 -6.211433405706e+02 -2.529022155958e-03) (1.589690021852e-03 1.027893123207e+01 -9.287510133799e-03))
0.56337             	((-7.888825229433e+01 1.742741956261e-01 -1.678378203591e+03) (-1.459260143214e+01 4.309470165894e-03 -8.233191990957e+00)) ((-6.248508636982e-02 -6.526245158240e+02 -8.412667471313e-02) (1.708448579056e-03 1.001126786672e+01 -9.649350490036e-03))
0.57337             	((-8.675273390791e+01 1.025233494960e-01 -1.667507150600e+03) (-1.485312729704e+01 4.751674301492e-03 -9.403937065497e+00)) ((-8.259036449020e-02 -6.826938916342e+02 -7.306047951624e-02) (1.775373252353e-03 9.692314084268e+00 -1.000593414255e-02))
0.58337             	((-9.383983458033e+01 9.172365182248e-02 -1.650615472838e+03) (-1.513225327301e+01 5.140658309235e-03 -1.055099303140e+01)) ((-7.521991801687e-02 -7.095937122888e+02 -9.547690212251e-02) (1.779093367076e-03 9.320961059783e+00 -1.030357307700e-02))
0.59337             	((-1.002232736699e+02 9.719027285628e-02 -1.627858692545e+03) (-1.542887956559e+01 5.433079192101e-03 -1.166331026536e+01)) ((-7.982031452750e-02 -7.331715287725e+02 -1.250384580981e-01) (1.736681810156e-03 8.897728105879e+00 -1.055362876572e-02))
0.60337             	((-1.056534908498e+02 5.361659163787e-02 -1.599373004181e+03) (-1.574071566934e+01 5.684049571891e-03 -1.273149983098e+01)) ((-8.888079145348e-02 -7.530494824953e+02 -6.716438845662e-02) (1.627097568588e-03 8.423361430095e+00 -1.081674353847e-02))
0.61337             	((-1.100777580560e+02 5.735365435046e-02 -1.564927452225e+03) (-1.606572506271e+01 5.884271260866e-03 -1.374814288716e+01)) ((-8.273081893804e-02 -7.685812119427e+02 -6.336886801256e-02) (1.435688046534e-03 7.899261540520e+00 -1.105906455226e-02))
0.62337             	((-1.137091118313e+02 -1.737598245580e-03 -1.524819448524e+03) (-1.640167353882e+01 6.087375034879e-03 -1.470874505855e+01)) ((-7.897443594095e-02 -7.796662268036e+02 -3.322238632199e-02) (1.218586322533e-03 7.327843039102e+00 -1.132569910097e-02))
0.63337             	((-1.166622512309e+02 2.174447747013e-02 -1.479272554800e+03) (-1.674541068130e+01 6.355657358083e-03 -1.560916207004e+01)) ((-8.294242772761e-02 -7.860870330221e+02 -4.631706071806e-02) (1.006742066658e-03 6.710792189343e+00 -1.167805551193e-02))
0.64337             	((-1.190254537178e+02 -5.438982842391e-02 -1.428484665455e+03) (-1.709508296295e+01 6.625415974161e-03 -1.644647643784e+01)) ((-9.787454378144e-02 -7.876160087702e+02 -2.478079820782e-02) (8.442355096767e-04 6.050868666222e+00 -1.204704702446e-02))
0.65337             	((-1.210330645268e+02 -8.769186652052e-02 -1.372639509112e+03) (-1.744836219296e+01 6.831061134698e-03 -1.721820806652e+01)) ((-1.022477135631e-01 -7.840761531035e+02 1.152611118430e-02) (7.473764989382e-04 5.350599124515e+00 -1.232802745816e-02))
0.66337             	((-1.224913889369e+02 -8.749706482126e-02 -1.311896386946e+03) (-1.780331330615e+01 7.054013496100e-03 -1.792262827255e+01)) ((-1.006039248433e-01 -7.756035702459e+02 -6.199957052267e-03) (7.081375751156e-04 4.613446806121e+00 -1.262126713750e-02))
0.67337             	((-1.239826258163e+02 -1.357214392178e-01 -1.246186254338e+03) (-1.815741284269e+01 7.254050009037e-03 -1.855817463800e+01)) ((-9.930062038896e-02 -7.618374310022e+02 1.837667659814e-02) (6.917778882130e-04 3.842685468447e+00 -1.296120658154e-02))
0.68337             	((-1.252434603433e+02 -1.275215573185e-01 -1.176217803047e+03) (-1.850751691083e+01 7.497033226527e-03 -1.912223996757e+01)) ((-9.134660548840e-02 -7.434125078598e+02 1.122153420329e-02) (7.119944820705e-04 3.042287206523e+00 -1.347824209275e-02))
0.69337             	((-1.265483916115e+02 -1.175514891370e-01 -1.101862266714e+03) (-1.885077395907e+01 7.678204918921e-03 -1.961263204507e+01)) ((-5.665425278595e-02 -7.201488970004e+02 -2.201621149093e-02) (6.715526188154e-04 2.217393198208e+00 -1.394954207958e-02))
0.70337             	((-1.278771952917e+02 -1.394317662780e-01 -1.023419488085e+03) (-1.918401367733e+01 7.786928828110e-03 -2.002705356358e+01)) ((-5.191768551189e-02 -6.923914486329e+02 3.968998990189e-03) (5.376178514989e-04 1.374079362823e+00 -1.434332022198e-02))
0.71337             	((-1.294109959583e+02 -1.115477941012e-01 -9.414288489095e+02) (-1.950353235915e+01 7.924846801522e-03 -2.036326943410e+01)) ((-4.019740384677e-02 -6.602924894087e+02 -2.618285401752e-02) (3.681887094272e-04 5.187693418154e-01 -1.476399583710e-02))
0.72337             	((-1.311628727004e+02 -1.441116688809e-01 -8.564044962911e+02) (-1.980543322105e+01 8.047601920933e-03 -2.061923130501e+01)) ((-2.157614684496e-02 -6.240811219015e+02 -1.318463118683e-02) (1.743077064053e-04 -3.411271601584e-01 -1.515100729356e-02))
0.73337             	((-1.331695912975e+02 -1.418049857608e-01 -7.684366545836e+02) (-2.008679570324e+01 8.177453955528e-03 -2.079293261898e+01)) ((-1.855640584934e-02 -5.838955028905e+02 -3.254948351032e-02) (-6.810443602401e-06 -1.196048489871e+00 -1.555857399293e-02))
