# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0                   	((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (-3.960217990843e-02 0.000000000000e+00 0.000000000000e+00)) ((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (0.000000000000e+00 -1.994970958477e-02 -1.056174533044e-02))
0.00667             	((1.856602407989e-03 -2.784353745233e-05 1.926238972928e+02) (-4.289584140436e-02 9.098838601396e-03 -4.135843550345e-04)) ((-5.124253526438e+01 2.546833907804e+02 5.307145288360e-04) (-4.540437962779e-03 -2.244571644798e-02 -2.350627785396e-02))
0.01334             	((-7.928262836296e-03 3.214073082699e-05 -8.730969553330e+01) (-3.245238653320e-02 7.613099170747e-03 5.926904072209e-04)) ((2.320397017141e+01 -1.157056652555e+02 -2.149658613058e-03) (-4.027970228798e-03 -1.571696837396e-02 -1.877815663624e-02))
0.02001             	((5.400559359368e-03 -8.021861449099e-06 1.669016164102e+01) (-3.024072616897e-02 7.577228868720e-03 7.317172697256e-04)) ((-4.441146961014e+00 2.207672445516e+01 1.447665680606e-03) (-4.044770422339e-03 -1.440671147823e-02 -1.815954025967e-02))
0.02668             	((8.851550825818e-03 -7.802835739899e-06 1.236250556255e+01) (-3.131750678718e-02 8.362231387483e-03 9.390535696155e-04)) ((-3.296795452690e+00 1.631929106420e+01 2.370804940073e-03) (-4.498060058452e-03 -1.467411741297e-02 -1.950659884567e-02))
0.03335             	((-1.968719942834e-03 1.263269611238e-06 -1.571795213872e+00) (-3.059901016768e-02 8.566151278695e-03 1.236624111638e-03)) ((4.095186313744e-01 -2.167546282984e+00 -5.146762661952e-04) (-4.676518332508e-03 -1.388827103749e-02 -1.960551539935e-02))
0.04002             	((1.164487281966e-02 -5.655870460238e-06 6.002323153411e+00) (-3.023700441704e-02 8.831618046989e-03 1.398988236528e-03)) ((-1.605880513177e+00 7.897251699469e+00 3.122947514325e-03) (-4.850263142431e-03 -1.347003538147e-02 -1.988040881081e-02))
0.04669             	((1.453730479599e-02 -5.746892981132e-06 5.235894683410e+00) (-2.996004400754e-02 9.110322438564e-03 1.582807818031e-03)) ((-1.403284486312e+00 6.877412606592e+00 3.903725969126e-03) (-5.035824780681e-03 -1.306378529235e-02 -2.019583181471e-02))
0.05336             	((1.656887594398e-02 -5.462633538084e-06 4.408930545826e+00) (-2.953757586593e-02 9.283305387155e-03 1.773635608154e-03)) ((-1.184272211251e+00 5.778864900811e+00 4.457685819511e-03) (-5.168847453872e-03 -1.257123893952e-02 -2.033109601140e-02))
0.06003             	((2.428611324551e-02 -6.842569043273e-06 4.972822447528e+00) (-2.915494911587e-02 9.406917961522e-03 1.939251954071e-03)) ((-1.335345512574e+00 6.532056754394e+00 6.530506313520e-03) (-5.269525353363e-03 -1.213098835394e-02 -2.041002073968e-02))
