# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0                   	((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (-1.310529046550e-02 0.000000000000e+00 0.000000000000e+00)) ((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (0.000000000000e+00 6.208176262190e-03 3.586454773701e-03))
0.00667             	((-4.448981515271e+01 -3.106445688326e-06 4.288143839731e-04) (-9.065326403581e-03 -1.584805820402e-03 2.102593420660e-03)) ((1.162163093035e-04 2.105308824293e+01 1.221004376142e+01) (-1.698511212437e-04 7.487498754724e-03 4.883853758301e-03))
0.01334             	((2.259209106247e+01 3.494013954368e-06 -2.051502238765e-03) (-2.542306499080e-03 -3.913280919346e-04 7.554113597033e-04)) ((-5.601321308910e-04 -1.068719903766e+01 -6.186635866561e+00) (2.539780475650e-05 2.346440708443e-03 1.303935047599e-03))
0.02001             	((-2.944153706285e+00 -4.982732793031e-07 9.526616453388e-04) (-1.299186329081e-03 -2.808744782154e-05 3.435959778253e-04)) ((2.609779229924e-04 1.398791656458e+00 8.072709796865e-01) (8.431165664108e-05 1.134806336665e-03 4.089340698762e-04))
0.02668             	((-1.826805008730e+00 -3.988740722072e-07 1.307991919495e-03) (-1.390460126290e-03 1.398615623845e-04 2.219103627919e-04)) ((3.608231419948e-04 8.718705298118e-01 5.042089937873e-01) (1.295511116669e-04 9.996833230967e-04 1.759238958671e-04))
0.03335             	((1.570153083378e+00 4.533430440546e-07 -1.966663125509e-03) (-1.004888424207e-03 3.036848838233e-04 3.634001489903e-05)) ((-5.355701616715e-04 -7.428287056387e-01 -4.277620737526e-01) (1.557107782690e-04 5.381317523301e-04 -1.807887117055e-04))
0.04002             	((-3.719624302473e-01 -1.288492833944e-07 7.216297894142e-04) (-9.813356675055e-04 3.503469591501e-04 -9.326751824743e-05)) ((2.020014651034e-04 1.817242378812e-01 1.041536422328e-01) (1.421269211648e-04 3.330503015046e-04 -2.602915815416e-04))
0.04669             	((-8.772916749033e-02 -3.565456200696e-08 2.435774063869e-04) (-9.881115156349e-04 3.765587096173e-04 -1.883098503901e-04)) ((7.215509615377e-05 4.605961397331e-02 2.599481144429e-02) (1.285010250925e-04 1.943083589658e-04 -2.998994123183e-04))
0.05336             	((8.867635293883e-02 4.084576080102e-08 -3.332480463262e-04) (-9.600037671468e-04 3.935188832778e-04 -2.713090824759e-04)) ((-8.571605367997e-05 -3.863988221452e-02 -2.281353300596e-02) (1.138756291989e-04 5.646778768863e-05 -3.347201365212e-04))
0.06003             	((-6.908723844193e-02 -3.533042093967e-08 3.374060735293e-04) (-9.581564856434e-04 3.945792157150e-04 -3.373283414908e-04)) ((9.813689165954e-05 3.736735461968e-02 2.009841425635e-02) (9.642557492438e-05 -4.363462773180e-05 -3.379425969427e-04))
0.0667              	((-4.268928172065e-02 -2.347711969050e-08 2.625670409734e-04) (-9.606866140318e-04 3.923005410890e-04 -3.878695025884e-04)) ((7.744527317716e-05 2.464643966141e-02 1.259359019223e-02) (8.169238674966e-05 -1.186080214688e-04 -3.346816970908e-04))
0.07337             	((-6.112197343617e-02 -3.584730669141e-08 4.618589093289e-04) (-9.611070522462e-04 3.911877254675e-04 -4.319718286737e-04)) ((1.313359224262e-04 3.378476353166e-02 1.738349459620e-02) (6.935179394610e-05 -1.851913113504e-04 -3.336195696856e-04))
0.08337             	((-9.923622792359e-02 -6.111530606694e-08 9.840227992385e-04) (-9.492793615960e-04 3.930788832875e-04 -5.005941303096e-04)) ((2.725042458415e-04 5.284004710848e-02 2.748465056608e-02) (5.195743458251e-05 -2.953976987267e-04 -3.407591026047e-04))
0.09337             	((-1.412588416372e-01 -8.897518713225e-08 1.775521193591e-03) (-9.337925998526e-04 3.969036403394e-04 -5.349403869629e-04)) ((4.870080413579e-04 7.428513269216e-02 3.874963676702e-02) (4.501578361225e-05 -3.556180932057e-04 -3.520130790063e-04))
0.10337             	((-1.884692266105e-01 -1.192117673357e-07 2.922258336657e-03) (-9.236761996220e-04 3.993024107777e-04 -5.601906167259e-04)) ((7.984979824283e-04 9.893994467440e-02 5.150266494787e-02) (3.997887492154e-05 -3.995472699375e-04 -3.598704977609e-04))
0.11337             	((-2.320237477621e-01 -1.427679523540e-07 4.341241844062e-03) (-9.186852271324e-04 3.962293657300e-04 -5.786128383949e-04)) ((1.184193407501e-03 1.224056634521e-01 6.329489992945e-02) (3.422710618952e-05 -4.306222428621e-04 -3.581463032846e-04))
0.12337             	((-2.869478377362e-01 -1.693953208452e-07 6.361590150435e-03) (-9.140176004551e-04 3.828406629880e-04 -5.975126355184e-04)) ((1.734321617295e-03 1.525009193744e-01 7.823290391164e-02) (2.336001528065e-05 -4.623406775771e-04 -3.406108481940e-04))
