# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0.0667              	((5.614296949702e+01 -7.564887112047e-02 1.089261850649e+03) (-4.159600128776e+00 -2.526974394331e-04 1.435251141185e+00)) ((3.718856506123e-02 3.510729686171e+02 2.551757973706e-02) (1.735224250548e-04 -3.008296301622e+00 1.688306548590e-05))
0.07337             	((6.210158322327e+01 2.142781616314e-02 1.062068766667e+03) (-4.202038392694e+00 -2.536668047461e-04 1.564685060867e+00)) ((-1.034744090327e-02 3.382239090759e+02 -2.169321554983e-02) (1.795100830819e-04 -3.015260138298e+00 2.609156207353e-06))
0.08337             	((7.059537327117e+01 -3.673537563139e-02 1.037910592606e+03) (-4.231741154501e+00 -2.780641476468e-04 1.741337173666e+00)) ((1.804446658486e-02 3.271583637539e+02 8.297079158835e-03) (2.092713820259e-04 -3.001010935684e+00 -1.293338502791e-05))
0.09337             	((7.942013095433e+01 1.223302611370e-02 9.972826213147e+02) (-4.289055855009e+00 -2.959471400625e-04 1.931108150601e+00)) ((-6.492149283770e-03 3.116482966891e+02 -2.462102470557e-02) (2.355400060493e-04 -3.004838888404e+00 -3.815356141181e-05))
0.10337             	((8.802792939440e+01 6.181215869327e-03 9.555218610401e+02) (-4.340799440163e+00 -3.195216919247e-04 2.108335757199e+00)) ((-3.757513464681e-03 2.950497248505e+02 -2.169287377788e-02) (2.662137765185e-04 -3.004700599166e+00 -6.910567538239e-05))
0.11337             	((9.686518542338e+01 -5.106930793470e-03 9.231106504602e+02) (-4.385560695482e+00 -3.708222026649e-04 2.273889321313e+00)) ((1.299924131293e-03 2.819636578233e+02 -1.731995196666e-02) (3.141989209341e-04 -2.999567076348e+00 -9.149244403603e-05))
0.12337             	((1.052801344137e+02 2.964106478801e-02 8.766742583473e+02) (-4.421718471485e+00 -4.262017437543e-04 2.426920987065e+00)) ((-1.533989801727e-02 2.626382493420e+02 -3.511588689123e-02) (3.581339330404e-04 -2.989059803149e+00 -1.190599375684e-04))
0.13337             	((1.134683384255e+02 -4.602850577211e-03 8.354019556522e+02) (-4.447960653334e+00 -5.102458006541e-04 2.568169512367e+00)) ((1.101666077364e-03 2.459677416961e+02 -1.935352161332e-02) (4.161546261619e-04 -2.972203941532e+00 -1.376731175207e-04))
0.14337             	((1.210927037064e+02 2.526424695571e-02 7.882545847984e+02) (-4.463369357898e+00 -5.842294914977e-04 2.697136483810e+00)) ((-1.352352624895e-02 2.266161698539e+02 -3.839406302750e-02) (4.602157594706e-04 -2.948650565915e+00 -1.625035513185e-04))
0.15337             	((1.280821094035e+02 2.159653811427e-02 7.396050080409e+02) (-4.467194372457e+00 -6.522662810844e-04 2.813089217904e+00)) ((-1.200151138856e-02 2.068177734039e+02 -3.747524391137e-02) (4.964851253081e-04 -2.918030082698e+00 -1.858318299566e-04))
0.16337             	((1.343041858201e+02 2.576390047839e-02 6.899457255416e+02) (-4.458800459367e+00 -7.036796943766e-04 2.915280033566e+00)) ((-1.351835636944e-02 1.867782605542e+02 -4.188678240633e-02) (5.142613805930e-04 -2.879807542579e+00 -2.111145759266e-04))
0.17337             	((1.395514355534e+02 3.320344681717e-02 6.368619046147e+02) (-4.438140811883e+00 -7.242022490613e-04 3.003173717946e+00)) ((-1.660318596445e-02 1.652602758459e+02 -4.773371426037e-02) (5.149312732386e-04 -2.834345966846e+00 -2.330850941169e-04))
0.18337             	((1.438110163501e+02 2.762603327683e-02 5.837924449269e+02) (-4.404501048183e+00 -7.348557750577e-04 3.075545736307e+00)) ((-1.390176772158e-02 1.440523587030e+02 -4.424969743731e-02) (5.094430550742e-04 -2.781202476949e+00 -2.521484030637e-04))
0.19337             	((1.468693003456e+02 4.090455139960e-02 5.282209347909e+02) (-4.357675122087e+00 -7.358194788545e-04 3.131099824219e+00)) ((-1.922797774892e-02 1.218822430989e+02 -4.984834278273e-02) (4.991800913839e-04 -2.720341200204e+00 -2.720108609773e-04))
0.20337             	((1.486908668249e+02 3.819991380758e-02 4.720713576507e+02) (-4.297517990940e+00 -7.360222208259e-04 3.168865881808e+00)) ((-1.785326413991e-02 9.974733082629e+01 -4.789747845155e-02) (4.897185535653e-04 -2.651784673464e+00 -2.914547260395e-04))
0.21337             	((1.491721296713e+02 4.025602138168e-02 4.149010567996e+02) (-4.224084404480e+00 -7.390151768503e-04 3.188045762217e+00)) ((-1.777922076386e-02 7.745673705061e+01 -4.808025187125e-02) (4.831387579042e-04 -2.575732169501e+00 -3.119345894533e-04))
0.22337             	((1.482399918454e+02 4.513021841447e-02 3.568472391160e+02) (-4.137478572175e+00 -7.459563099736e-04 3.187961154909e+00)) ((-1.944994564837e-02 5.509585338366e+01 -5.009418263475e-02) (4.785522861148e-04 -2.492432263861e+00 -3.339298160137e-04))
0.23337             	((1.458784817751e+02 4.678081197092e-02 2.986424829452e+02) (-4.037720509472e+00 -7.593202620910e-04 3.168114885743e+00)) ((-1.990932499576e-02 3.306598667420e+01 -4.958326733399e-02) (4.762609001452e-04 -2.402043021805e+00 -3.567180860336e-04))
0.24337             	((1.420307049998e+02 5.202384673143e-02 2.398958140019e+02) (-3.925035545254e+00 -7.831966270818e-04 3.128232183840e+00)) ((-2.178099404446e-02 1.118962680510e+01 -5.076770130907e-02) (4.790329609277e-04 -2.304934702489e+00 -3.843248008090e-04))
0.25337             	((1.367347910302e+02 5.321831838578e-02 1.813023422123e+02) (-3.799626032508e+00 -8.277521872176e-04 3.068338760743e+00)) ((-2.192357165402e-02 -1.016524819241e+01 -5.073011897326e-02) (4.934730826815e-04 -2.201440943038e+00 -4.171498303293e-04))
0.26337             	((1.300005283170e+02 5.791219103215e-02 1.228024633887e+02) (-3.662004804610e+00 -8.845830892614e-04 2.988741304522e+00)) ((-2.323518130789e-02 -3.100601225680e+01 -5.045201224346e-02) (5.150820385416e-04 -2.092131408560e+00 -4.509172562124e-04))
0.27337             	((1.218914068446e+02 6.299097074452e-02 6.466105538393e+01) (-3.512812604011e+00 -9.603906744245e-04 2.890075382422e+00)) ((-2.426109791018e-02 -5.120175770535e+01 -4.952854297533e-02) (5.479054927154e-04 -1.977659084991e+00 -4.857528035223e-04))
0.28337             	((1.124893561600e+02 6.260480878797e-02 7.163787264167e+00) (-3.353224261798e+00 -1.019189204778e-03 2.773352852364e+00)) ((-2.379360821167e-02 -7.063561837874e+01 -4.837475006812e-02) (5.706965259449e-04 -1.858992340881e+00 -5.125441584096e-04))
0.29337             	((1.018969827106e+02 7.101267459383e-02 -4.960487011392e+01) (-3.184406012212e+00 -1.077918515914e-03 2.639641800788e+00)) ((-2.682137655581e-02 -8.928281073679e+01 -4.806548061666e-02) (5.907775906350e-04 -1.737108168822e+00 -5.386694582109e-04))
0.30337             	((9.025420956181e+01 7.279589185212e-02 -1.053979649736e+02) (-3.007761154636e+00 -1.114047179614e-03 2.490761823990e+00)) ((-2.708032532724e-02 -1.070357699378e+02 -4.634765223576e-02) (5.985437938015e-04 -1.613121395483e+00 -5.585717501563e-04))
0.31337             	((7.771492775041e+01 7.378134174634e-02 -1.601086294639e+02) (-2.824325617982e+00 -1.126068859838e-03 2.327895688085e+00)) ((-2.679454394236e-02 -1.239080393614e+02 -4.314877556852e-02) (5.914902314933e-04 -1.487989996254e+00 -5.713401028057e-04))
0.32337             	((6.445265500060e+01 7.639763174982e-02 -2.135401787609e+02) (-2.635188928263e+00 -1.092755121019e-03 2.152214156599e+00)) ((-2.714023289448e-02 -1.398539530489e+02 -4.019967552532e-02) (5.600476089992e-04 -1.362319848453e+00 -5.727042776442e-04))
0.33337             	((5.065622785834e+01 7.965353808225e-02 -2.655943846213e+02) (-2.441923274575e+00 -1.026397619849e-03 1.966320729016e+00)) ((-2.768685722885e-02 -1.548853559343e+02 -3.840383610599e-02) (5.125118032641e-04 -1.237445469176e+00 -5.644938888100e-04))
0.34337             	((3.654375090361e+01 7.758821627006e-02 -3.160283070378e+02) (-2.246304217520e+00 -9.582154113356e-04 1.772853352844e+00)) ((-2.660291976456e-02 -1.690350374959e+02 -3.530114968568e-02) (4.649833236166e-04 -1.114549671896e+00 -5.536569126185e-04))
0.35337             	((2.233894597808e+01 7.845558532651e-02 -3.646992465956e+02) (-2.050028379925e+00 -9.142265322951e-04 1.574355894888e+00)) ((-2.597574442220e-02 -1.823330600333e+02 -3.277593441979e-02) (4.333919401612e-04 -9.946785303042e-01 -5.444663774398e-04))
0.36337             	((8.248396467498e+00 7.912746394954e-02 -4.115398680881e+02) (-1.855327591911e+00 -8.778945149551e-04 1.373447251581e+00)) ((-2.578804373384e-02 -1.948380553015e+02 -3.100051933108e-02) (4.083541466830e-04 -8.791693583565e-01 -5.312102246810e-04))
0.37337             	((-5.495180774384e+00 7.538416312862e-02 -4.563775922446e+02) (-1.663928219820e+00 -8.783589080764e-04 1.172315306172e+00)) ((-2.452127451044e-02 -2.065866679447e+02 -3.061857759986e-02) (4.015828484243e-04 -7.691224590757e-01 -5.256344395215e-04))
0.38337             	((-1.867398778458e+01 7.519164190190e-02 -4.991188991376e+02) (-1.477104607821e+00 -9.130002316060e-04 9.730433407745e-01)) ((-2.414350579548e-02 -2.176871079582e+02 -2.689326303077e-02) (4.109750235734e-04 -6.653698927533e-01 -5.245291099861e-04))
0.39337             	((-3.108407142940e+01 7.304473611045e-02 -5.396978267650e+02) (-1.295908751523e+00 -9.249731880278e-04 7.779532929454e-01)) ((-2.418154527833e-02 -2.282079248046e+02 -2.846207096451e-02) (4.113203978923e-04 -5.685219465034e-01 -5.128426562277e-04))
0.40337             	((-4.251086513834e+01 6.800834449661e-02 -5.779001982011e+02) (-1.122206792999e+00 -9.069816380556e-04 5.900057323340e-01)) ((-2.220709652037e-02 -2.381556457835e+02 -2.604625649559e-02) (3.962945020509e-04 -4.794360008679e-01 -4.973031889992e-04))
0.41337             	((-5.277027110055e+01 6.287795090135e-02 -6.135147863331e+02) (-9.585492773120e-01 -8.342707827537e-04 4.124768469479e-01)) ((-2.073915207995e-02 -2.475990063925e+02 -2.383114189232e-02) (3.550399034521e-04 -3.990934299367e-01 -4.721693085416e-04))
0.42337             	((-6.172702031750e+01 5.358635541806e-02 -6.466205429795e+02) (-8.070187721229e-01 -7.642921643918e-04 2.469286423589e-01)) ((-1.820974332306e-02 -2.566441136980e+02 -2.040815795906e-02) (3.191571721465e-04 -3.281913099140e-01 -4.466524249360e-04))
0.43337             	((-6.921698311214e+01 5.204832038670e-02 -6.768009941335e+02) (-6.677445074290e-01 -7.486328822918e-04 9.304187160478e-02)) ((-1.792676372089e-02 -2.652511093889e+02 -2.176705073366e-02) (3.113137207260e-04 -2.668028032764e-01 -4.214370453095e-04))
0.44337             	((-7.517077682905e+01 5.020922473832e-02 -7.041908202240e+02) (-5.403454477168e-01 -7.631398829418e-04 -4.910460245165e-02)) ((-1.785880957133e-02 -2.734805618549e+02 -2.377445221828e-02) (3.131550164751e-04 -2.146867349094e-01 -4.057916877059e-04))
0.45337             	((-7.948970912822e+01 3.630368876261e-02 -7.284160551076e+02) (-4.256408939822e-01 -7.734607725540e-04 -1.787585706671e-01)) ((-1.408457459038e-02 -2.812471854708e+02 -1.832172715812e-02) (3.071709695331e-04 -1.716429014959e-01 -4.002878888885e-04))
0.46337             	((-8.214606878749e+01 3.427294445461e-02 -7.494632180826e+02) (-3.248551203386e-01 -8.223534222496e-04 -2.981755932369e-01)) ((-1.345438238942e-02 -2.885653412817e+02 -1.654826060002e-02) (3.259928679760e-04 -1.375833810828e-01 -4.048791497032e-04))
0.47337             	((-8.317290352161e+01 2.691040706299e-02 -7.672343933993e+02) (-2.367080290718e-01 -9.073452061181e-04 -4.129569233191e-01)) ((-1.092889757280e-02 -2.953805053546e+02 -1.477923646454e-02) (3.660337959827e-04 -1.118414392482e-01 -4.110333916720e-04))
0.48337             	((-8.259147594855e+01 1.639093204658e-02 -7.817448934974e+02) (-1.597461113731e-01 -1.025737072814e-03 -5.282974144687e-01)) ((-9.730462577934e-03 -3.015705523560e+02 -1.607219967046e-02) (4.224074178008e-04 -9.344605067514e-02 -4.333801355130e-04))
0.49337             	((-8.048713275654e+01 1.389527175567e-02 -7.925188779536e+02) (-9.164737690754e-02 -1.156649547898e-03 -6.503739551008e-01)) ((-9.300083289244e-03 -3.070998319728e+02 -1.781260018730e-02) (4.926832620414e-04 -8.036355834578e-02 -4.609670286810e-04))
0.50337             	((-7.696965876610e+01 -1.220629275697e-02 -7.996471241093e+02) (-2.927538265145e-02 -1.261404415104e-03 -7.858655784926e-01)) ((-2.571138344176e-03 -3.118401849374e+02 -1.645246141574e-02) (5.633119001295e-04 -7.004239093508e-02 -4.796723440660e-04))
0.51337             	((-7.218406744065e+01 5.263765475484e-03 -8.034930248839e+02) (2.904753041960e-02 -1.331896394058e-03 -9.344510385432e-01)) ((-4.362399842131e-03 -3.157706400008e+02 -1.458864915628e-02) (6.257685488499e-04 -6.245570032094e-02 -4.782811317736e-04))
0.52337             	((-6.629875089457e+01 -3.121510842063e-03 -8.038707858481e+02) (8.297142214212e-02 -1.357979508149e-03 -1.091448437664e+00)) ((-2.980953655965e-03 -3.186402622418e+02 -1.034801180999e-02) (6.744172408367e-04 -5.885709970731e-02 -4.587098275164e-04))
0.53337             	((-5.947113276619e+01 -1.432219138448e-03 -8.008024995033e+02) (1.305047458428e-01 -1.363722544295e-03 -1.251125803789e+00)) ((-3.539041349923e-03 -3.205993627896e+02 -1.432484692197e-02) (7.160747773638e-04 -6.083912728151e-02 -4.325197413921e-04))
0.54337             	((-5.186669350736e+01 7.515815912469e-04 -7.939692707554e+02) (1.690293138448e-01 -1.311743359127e-03 -1.408584327410e+00)) ((-3.908913761427e-03 -3.214370419705e+02 -1.637135871956e-02) (7.327404803222e-04 -6.984962382968e-02 -3.993968043405e-04))
0.55337             	((-4.362479154383e+01 -8.694343050353e-05 -7.834278379717e+02) (1.965384038276e-01 -1.207909258076e-03 -1.559383974829e+00)) ((-1.517915031931e-03 -3.211374332748e+02 -6.826551827605e-03) (7.237519115469e-04 -8.685771263044e-02 -3.600202512785e-04))
0.56337             	((-3.538303005588e+01 1.296508904470e-03 -7.701365131341e+02) (2.115566990174e-01 -1.052807861877e-03 -1.699201456554e+00)) ((-2.152685642670e-03 -3.196168347848e+02 -1.448734013675e-02) (6.838092847863e-04 -1.124925282406e-01 -3.201817796937e-04))
0.57337             	((-2.715189273007e+01 -2.383477584728e-03 -7.531882689335e+02) (2.134992526482e-01 -8.762579076404e-04 -1.823527060954e+00)) ((-9.885371525691e-04 -3.166705214938e+02 -1.549866209371e-02) (6.258418784768e-04 -1.471515700090e-01 -2.997003286290e-04))
0.58337             	((-1.921520769731e+01 1.116443771568e-03 -7.326661445496e+02) (2.025899184042e-01 -6.687569765120e-04 -1.927111582560e+00)) ((-1.964195516620e-03 -3.121960373205e+02 -1.805046790046e-02) (5.405137966529e-04 -1.908111116314e-01 -2.770498639178e-04))
0.59337             	((-1.184829444592e+01 6.695672070389e-04 -7.088516003787e+02) (1.797182281423e-01 -5.032513935341e-04 -2.004360153324e+00)) ((-1.894808983425e-03 -3.062459286201e+02 -8.359817840494e-03) (4.531312208749e-04 -2.427174310308e-01 -2.577946217969e-04))
0.60337             	((-5.062300441601e+00 7.806841960269e-03 -6.820930668049e+02) (1.462909368944e-01 -3.642651557452e-04 -2.052495729132e+00)) ((-5.679237692676e-03 -2.988396306895e+02 -1.439019946049e-02) (3.489619106579e-04 -3.014980582964e-01 -2.434383116167e-04))
0.61337             	((1.157651481476e+00 2.526714953911e-02 -6.521530531811e+02) (1.036631676826e-01 -2.623453366087e-04 -2.073558088346e+00)) ((-9.584787193353e-03 -2.896053195081e+02 -1.910478884864e-02) (2.438280985231e-04 -3.657038110127e-01 -2.230961899337e-04))
0.62337             	((6.745502623831e+00 1.580064921808e-02 -6.193646783248e+02) (5.284592075448e-02 -2.030365951412e-04 -2.073761631866e+00)) ((-6.319320242628e-03 -2.785831130520e+02 -8.396567347084e-03) (1.529897505333e-04 -4.340833635587e-01 -1.982937589197e-04))
0.63337             	((1.162376981237e+01 3.501455368955e-02 -5.840176141285e+02) (-5.559022810106e-03 -1.583242335689e-04 -2.061964632349e+00)) ((-1.170206899253e-02 -2.657865289038e+02 -1.774184271374e-02) (7.713716129062e-05 -5.060079845183e-01 -1.611927957876e-04))
0.64337             	((1.568253940669e+01 2.799999349030e-02 -5.463749283379e+02) (-7.137767164917e-02 -1.344883883983e-04 -2.045861456155e+00)) ((-9.754453500813e-03 -2.512308399712e+02 -1.989144995385e-02) (2.827008395235e-05 -5.814276029361e-01 -1.225685156044e-04))
0.65337             	((1.882991578060e+01 1.857542467687e-02 -5.066202274207e+02) (-1.448827042953e-01 -1.244992472322e-04 -2.030202388136e+00)) ((-5.925101424520e-03 -2.350178275248e+02 -2.581850584875e-03) (4.896226598874e-06 -6.607127680770e-01 -7.838679324254e-05))
0.66337             	((2.093052581886e+01 2.994912193548e-02 -4.649211224362e+02) (-2.264988359158e-01 -1.128603262585e-04 -2.017239884667e+00)) ((-8.986401973672e-03 -2.170937113800e+02 -1.186376129284e-02) (-8.298469973946e-06 -7.442962592234e-01 -1.821140220319e-05))
0.67337             	((2.195788921000e+01 2.341558055249e-02 -4.214689967985e+02) (-3.165888424373e-01 -9.279250034703e-05 -2.007296080910e+00)) ((-7.161030610269e-03 -1.976809904730e+02 -1.084227655919e-02) (-1.391001040686e-05 -8.326375594769e-01 3.212215135881e-05))
0.68337             	((2.188385356462e+01 2.862911072102e-02 -3.766033124632e+02) (-4.152365875608e-01 -5.271465972366e-05 -1.999479023367e+00)) ((-8.806959735639e-03 -1.770075953601e+02 -1.897015616497e-02) (-2.374958654292e-05 -9.257416789216e-01 6.474554622009e-05))
0.69337             	((2.069604185429e+01 3.328624405823e-02 -3.303169757682e+02) (-5.223143892925e-01 -2.519327744933e-06 -1.992727386310e+00)) ((-1.052977935354e-02 -1.550781652855e+02 -1.673919449974e-02) (-3.839833947450e-05 -1.023588580071e+00 8.369714364150e-05))
0.70337             	((1.839851650962e+01 2.692980922615e-02 -2.826493864198e+02) (-6.374915750535e-01 6.060199984415e-05 -1.985834382499e+00)) ((-7.539117750210e-03 -1.318979715110e+02 -1.934823968410e-02) (-6.209571707758e-05 -1.125928289150e+00 9.441523278932e-05))
0.71337             	((1.505763903852e+01 3.480952315965e-02 -2.341247453921e+02) (-7.601346001877e-01 1.446315259993e-04 -1.977956806328e+00)) ((-1.074488665666e-02 -1.079066151988e+02 -2.117471001252e-02) (-1.026254424781e-04 -1.232407608523e+00 1.009363163878e-04))
0.72337             	((1.072711334853e+01 2.827615576091e-02 -1.846427868546e+02) (-8.892899593014e-01 2.230303148665e-04 -1.968212241887e+00)) ((-8.159449296671e-03 -8.303650729338e+01 -1.557101074273e-02) (-1.442337544767e-04 -1.342239821189e+00 1.049797160668e-04))
0.73337             	((5.478902572058e+00 2.949769043096e-02 -1.346895924344e+02) (-1.023865302122e+00 2.818905244652e-04 -1.955989638661e+00)) ((-9.504699687193e-03 -5.758435959694e+01 -1.092792359311e-02) (-1.812126399002e-04 -1.454514891977e+00 1.112396368234e-04))
0.74337             	((-5.732960134317e-01 8.042830049884e-03 -8.439319071452e+01) (-1.162671198938e+00 3.232586105456e-04 -1.940707561733e+00)) ((-3.658420776361e-03 -3.175265939875e+01 7.609675471317e-03) (-2.102731851836e-04 -1.568106375289e+00 1.153451377371e-04))
0.75337             	((-7.346338139266e+00 -1.634278610569e-03 -3.382285939182e+01) (-1.304421052443e+00 3.587931420755e-04 -1.921864109561e+00)) ((-1.600291856862e-03 -5.595416874374e+00 1.559939568456e-02) (-2.334904846351e-04 -1.681940681786e+00 1.185143637120e-04))
0.76337             	((-1.474587022542e+01 -9.390021956136e-03 1.692620545395e+01) (-1.447779985123e+00 3.885670665696e-04 -1.898983015412e+00)) ((7.163632105945e-04 2.080778669961e+01 2.393606312278e-02) (-2.480263642230e-04 -1.794768033263e+00 1.091416521182e-04))
0.77337             	((-2.263650125096e+01 -1.891237580121e-02 6.750180633395e+01) (-1.591493152971e+00 3.988643362325e-04 -1.871793533186e+00)) ((2.585604962493e-03 4.718859589955e+01 3.199707487093e-02) (-2.482415244677e-04 -1.905425857797e+00 9.563804142071e-05))
0.78337             	((-3.092546791440e+01 -2.052764586227e-02 1.177866133204e+02) (-1.734558998368e+00 4.067372471002e-04 -1.840106750309e+00)) ((3.251680710475e-03 7.347339676183e+01 3.220808184535e-02) (-2.447824965878e-04 -2.012923013644e+00 8.264523971257e-05))
0.79337             	((-3.949634431445e+01 -2.757114276315e-02 1.676718967967e+02) (-1.876194430421e+00 4.227148375596e-04 -1.803933791658e+00)) ((5.667178453970e-03 9.957335780241e+01 3.845467097196e-02) (-2.442168256526e-04 -2.116573214172e+00 6.518976072377e-05))
0.80337             	((-4.816914700157e+01 -2.874332461236e-02 2.168405262555e+02) (-2.015936838974e+00 4.381660861467e-04 -1.763470219174e+00)) ((6.154228074628e-03 1.251765157675e+02 3.708641318470e-02) (-2.463049823635e-04 -2.216125669842e+00 5.014220376115e-05))
0.81337             	((-5.683643994984e+01 -1.852844634293e-02 2.649397188463e+02) (-2.153237393930e+00 4.455009289465e-04 -1.719092280556e+00)) ((2.019151493933e-03 1.499927013712e+02 2.437926501058e-02) (-2.468624801850e-04 -2.311442270132e+00 3.183970232687e-05))
0.82337             	((-6.539060822278e+01 -9.698793210810e-03 3.117943479787e+02) (-2.287422034698e+00 4.539672760397e-04 -1.670989428527e+00)) ((-2.269494439985e-03 1.738690751669e+02 1.335105015564e-02) (-2.569547245551e-04 -2.402230471994e+00 1.700537683294e-05))
0.83337             	((-7.368575424059e+01 -1.356593788373e-02 3.573607723632e+02) (-2.417593533899e+00 4.467931506765e-04 -1.619156757513e+00)) ((-1.316070429602e-03 1.967020610955e+02 9.875136419763e-03) (-2.593041667685e-04 -2.487834558004e+00 3.834264561967e-06))
0.84337             	((-8.161531461908e+01 -3.775023112083e-03 4.013516780152e+02) (-2.543066445807e+00 4.263450454103e-04 -1.563606682828e+00)) ((-5.422856797225e-03 2.184521152883e+02 4.154403469574e-03) (-2.557294894866e-04 -2.567756478919e+00 4.437856844119e-06))
0.85337             	((-8.915836294860e+01 -1.120740655569e-02 4.441600188747e+02) (-2.663339600842e+00 3.921410291237e-04 -1.504231188897e+00)) ((-2.460455679269e-03 2.392186782656e+02 6.459845786258e-03) (-2.442299498718e-04 -2.641583338793e+00 1.903587035129e-05))
0.86337             	((-9.629538498971e+01 -1.759064353122e-02 4.857471897328e+02) (-2.778092287403e+00 3.397986900904e-04 -1.440945102288e+00)) ((-2.688506220394e-04 2.589584308067e+02 1.031117181867e-02) (-2.204931203767e-04 -2.709046123104e+00 5.350196121729e-05))
0.87337             	((-1.028245715248e+02 -2.733703152557e-02 5.256798487147e+02) (-2.887269492910e+00 2.703401994738e-04 -1.373659954456e+00)) ((3.150212451432e-03 2.776059432980e+02 1.717195197691e-02) (-1.853137830524e-04 -2.770073129535e+00 1.099711841246e-04))
0.88337             	((-1.086575259774e+02 -3.121381959216e-02 5.637723732885e+02) (-2.991031841545e+00 1.934052238336e-04 -1.302253835341e+00)) ((3.982794197418e-03 2.951061196637e+02 2.061299408865e-02) (-1.410445054821e-04 -2.824778063456e+00 1.734845086250e-04))
0.89337             	((-1.137463488508e+02 -3.316877203814e-02 5.998957502555e+02) (-3.089735266785e+00 1.062299510782e-04 -1.226638529910e+00)) ((4.709465491467e-03 3.114476846729e+02 2.407166077507e-02) (-8.512660613214e-05 -2.873469927944e+00 2.360900886459e-04))
0.90337             	((-1.180476549387e+02 -3.543935385015e-02 6.340370929418e+02) (-3.183802563485e+00 2.052992208450e-05 -1.146667436551e+00)) ((5.171619807080e-03 3.265950617985e+02 2.177573044622e-02) (-2.597697460887e-05 -2.916539595828e+00 2.961344094881e-04))
0.91337             	((-1.215080611425e+02 -4.915916401694e-02 6.660223931941e+02) (-3.273701911773e+00 -5.253367259546e-05 -1.062190132993e+00)) ((9.821712785021e-03 3.404313506980e+02 3.317914259248e-02) (2.774247360018e-05 -2.954418550118e+00 3.584296539770e-04))
0.92337             	((-1.240751242055e+02 -5.866682138517e-02 6.959814799177e+02) (-3.359862806653e+00 -1.223712335207e-04 -9.729853402264e-01)) ((1.435163874920e-02 3.530047234415e+02 3.975092990142e-02) (8.100672507876e-05 -2.987447095700e+00 4.207392744522e-04))
0.93337             	((-1.256940694198e+02 -6.638264247294e-02 7.238081717504e+02) (-3.442723396294e+00 -1.907417450808e-04 -8.788898839415e-01)) ((1.689892726002e-02 3.643408070361e+02 4.567303857551e-02) (1.347662071785e-04 -3.015988857887e+00 4.830933363793e-04))
