# time              
# Time              	cpu                 	clock               	cpu/step            	clock/step          
558.0475824011      	6.317801904800e+04	64843	3.565697000005e+00	3.000000000000e+00
558.0505824011      	6.318166436100e+04	64847	3.645320999996e+00	4.000000000000e+00
558.0535824011      	6.318523552300e+04	64851	3.571169999996e+00	4.000000000000e+00
558.0565824011      	6.318894119800e+04	64854	3.705683000000e+00	3.000000000000e+00
558.0595824011      	6.319253656600e+04	64858	3.595376999998e+00	4.000000000000e+00
558.0625824011      	6.319631333000e+04	64862	3.776770999997e+00	4.000000000000e+00
558.0655824011      	6.319992156600e+04	64865	3.608243999995e+00	3.000000000000e+00
558.0685824011      	6.320360760900e+04	64869	3.686051999997e+00	4.000000000000e+00
558.0715824011      	6.320723948900e+04	64873	3.631888000004e+00	4.000000000000e+00
558.0745824011      	6.321090161900e+04	64876	3.662136999999e+00	3.000000000000e+00
558.0775824011      	6.321452487100e+04	64880	3.623260000000e+00	4.000000000000e+00
558.0805824011      	6.321819038300e+04	64884	3.665522000003e+00	4.000000000000e+00
558.0835824011      	6.322196761900e+04	64896	3.777241999996e+00	1.200000000000e+01
558.0865824011      	6.322561315900e+04	64900	3.645548000000e+00	4.000000000000e+00
558.0895824011      	6.322924504900e+04	64904	3.631898000000e+00	4.000000000000e+00
558.0925824011      	6.323289669000e+04	64907	3.651650000000e+00	3.000000000000e+00
558.0955824011      	6.323652604500e+04	64911	3.629363000000e+00	4.000000000000e+00
558.0985824011      	6.324018671400e+04	64915	3.660677000000e+00	4.000000000000e+00
558.1015824011      	6.324383452800e+04	64918	3.647822999999e+00	3.000000000000e+00
558.1045824011      	6.324765032200e+04	64922	3.815802000005e+00	4.000000000000e+00
558.1075824011      	6.325132249600e+04	64926	3.672183000002e+00	4.000000000000e+00
558.1105824011      	6.325500757900e+04	64930	3.685089999999e+00	4.000000000000e+00
558.1135824011      	6.325867143800e+04	64933	3.663867999996e+00	3.000000000000e+00
558.1165824011      	6.326232563600e+04	64937	3.654207000000e+00	4.000000000000e+00
558.1195824011      	6.326593992600e+04	64941	3.614298000000e+00	4.000000000000e+00
558.1225824011      	6.326959928200e+04	64944	3.659362999999e+00	3.000000000000e+00
558.1255824011      	6.327326649700e+04	64948	3.667224999997e+00	4.000000000000e+00
558.1285824011      	6.327692626100e+04	64952	3.659770999999e+00	4.000000000000e+00
558.1315824011      	6.328059779100e+04	64955	3.671539000003e+00	3.000000000000e+00
558.1345824011      	6.328424358600e+04	64959	3.645802999999e+00	4.000000000000e+00
558.1375824011      	6.328793786100e+04	64963	3.694283999997e+00	4.000000000000e+00
558.1405824011      	6.329163036600e+04	64966	3.692513000002e+00	3.000000000000e+00
558.1435824011      	6.329531970700e+04	64970	3.689348999993e+00	4.000000000000e+00
558.1465824011      	6.329899995200e+04	64974	3.680252999999e+00	4.000000000000e+00
558.1495824011      	6.330264109100e+04	64977	3.641148000002e+00	3.000000000000e+00
558.1525824011      	6.330634842300e+04	64981	3.707341999994e+00	4.000000000000e+00
558.1555824011      	6.331016082600e+04	64985	3.812409999999e+00	4.000000000000e+00
