# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0                   	((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (-3.961869829845e-02 0.000000000000e+00 0.000000000000e+00)) ((0.000000000000e+00 0.000000000000e+00 0.000000000000e+00) (0.000000000000e+00 -1.995803077023e-02 1.056608235445e-02))
0.00667             	((1.856143195155e-03 -2.783665068779e-05 1.925762536205e+02) (-4.293647639915e-02 -9.103549570169e-03 -3.351951562556e-04)) ((5.122948867763e+01 2.546219432039e+02 -4.569693462034e-04) (4.563806530848e-03 -2.236587061782e-02 2.352419313306e-02))
0.01334             	((-7.921883836553e-03 3.211487071483e-05 -8.723944703918e+01) (-3.250958642996e-02 -7.622161098576e-03 6.196504521499e-04)) ((-2.318500654222e+01 -1.156143197933e+02 2.062782327859e-03) (4.040144220382e-03 -1.571160049814e-02 1.880693698099e-02))
0.02001             	((5.390063180827e-03 -8.006270659673e-06 1.665772372028e+01) (-3.030917602448e-02 -7.594875474938e-03 7.703076269983e-04)) ((4.432379157290e+00 2.203478990967e+01 -1.423627117694e-03) (4.064660660311e-03 -1.439286546048e-02 1.820233918078e-02))
0.02668             	((8.863604953512e-03 -7.813461711491e-06 1.237934094243e+01) (-3.138879588172e-02 -8.372161030300e-03 9.908283474331e-04)) ((3.301287549934e+00 1.634137248708e+01 -2.353406867766e-03) (4.517709431214e-03 -1.464488237335e-02 1.954038381350e-02))
0.03335             	((-1.966222441025e-03 1.261667037990e-06 -1.569801247486e+00) (-3.067486638339e-02 -8.569934884720e-03 1.295906980343e-03)) ((-4.089815945572e-01 -2.164911738559e+00 5.105215661456e-04) (4.695275465184e-03 -1.385154263947e-02 1.963300331794e-02))
0.04002             	((1.164333065906e-02 -5.655121441889e-06 6.001528250244e+00) (-3.032310102907e-02 -8.832232498582e-03 1.461511664699e-03)) ((1.605645527505e+00 7.896416154323e+00 -3.107609566765e-03) (4.868388619755e-03 -1.343423731172e-02 1.990675255430e-02))
0.04669             	((1.454115814983e-02 -5.748416297466e-06 5.237282544172e+00) (-3.005932996543e-02 -9.111117473254e-03 1.646809096456e-03)) ((1.403641313611e+00 6.879407687504e+00 -3.889617269217e-03) (5.054474446849e-03 -1.303257185793e-02 2.022576892496e-02))
0.05336             	((1.656157112000e-02 -5.460225199075e-06 4.406986753039e+00) (-2.965184808954e-02 -9.288678993307e-03 1.839749638994e-03)) ((1.183727451787e+00 5.776461494720e+00 -4.441321632147e-03) (5.190398693873e-03 -1.254469963917e-02 2.037063695359e-02))
0.06003             	((2.429092537066e-02 -6.843924842080e-06 4.973807777857e+00) (-2.928453514749e-02 -9.418923129050e-03 2.007880489104e-03)) ((1.335592094414e+00 6.533496364851e+00 -6.513732452068e-03) (5.295098427205e-03 -1.210891250472e-02 2.046177775401e-02))
