# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0.07337             	((1.608737912228e-04 2.853273517767e-02 2.204420780369e-03) (-1.570882101447e-03 1.896251110261e-04 1.431631791706e-03)) ((1.254111038574e-02 1.112663069429e-03 -1.330681736740e-02) (-3.443116030197e-04 1.450003961044e-03 -5.695103838233e-04))
0.08337             	((4.248313058026e-04 1.231942243323e-02 2.646232104254e-02) (-1.563609548201e-03 2.043815548629e-04 1.576004968183e-03)) ((-2.215356406248e-03 1.370017777081e-02 -5.363739457563e-03) (-3.803390371626e-04 1.529972683584e-03 -5.752357761722e-04))
0.09337             	((8.091429210281e-04 -4.665709480629e-03 5.010665244439e-02) (-1.547203157104e-03 2.184742941838e-04 1.690365017466e-03)) ((-1.726869024846e-02 2.604560991099e-02 3.089486516950e-03) (-4.074390964246e-04 1.591734744394e-03 -5.779048447762e-04))
0.10337             	((1.327567444781e-03 -2.150327039498e-02 7.307464382965e-02) (-1.526597805054e-03 2.304811324610e-04 1.771614047427e-03)) ((-3.219263341448e-02 3.813531905424e-02 1.161787811480e-02) (-4.253328125835e-04 1.635951363200e-03 -5.783384179000e-04))
0.11337             	((1.968600136789e-03 -3.729314804942e-02 9.420159876062e-02) (-1.502464126234e-03 2.384540016586e-04 1.823583432738e-03)) ((-4.622376578270e-02 4.935719307228e-02 1.977556857030e-02) (-4.361219581413e-04 1.664564539183e-03 -5.757517995316e-04))
0.12337             	((2.779099108637e-03 -5.408044685206e-02 1.157386496464e-01) (-1.476179807913e-03 2.425197999722e-04 1.843076009504e-03)) ((-6.103401825632e-02 6.088191152293e-02 2.859213627258e-02) (-4.388330766386e-04 1.676097890354e-03 -5.705716651363e-04))
0.13337             	((3.706244826958e-03 -6.959863287710e-02 1.348931403827e-01) (-1.450426555322e-03 2.439249499216e-04 1.831574676447e-03)) ((-7.470540532912e-02 7.123096810853e-02 3.692535472777e-02) (-4.333621128304e-04 1.672173931804e-03 -5.641866801425e-04))
0.14337             	((4.781158201267e-03 -8.493483710934e-02 1.532488272119e-01) (-1.426295374605e-03 2.423772468870e-04 1.792524897609e-03)) ((-8.824792323476e-02 8.122691635531e-02 4.532778635226e-02) (-4.209371242374e-04 1.654798125199e-03 -5.567108332437e-04))
0.15337             	((5.988308624983e-03 -9.976628295701e-02 1.703350608276e-01) (-1.403850829827e-03 2.392758568356e-04 1.732176249041e-03)) ((-1.013685115381e-01 9.060811813612e-02 5.363105019111e-02) (-4.027990935659e-04 1.627031748166e-03 -5.489116473242e-04))
0.16337             	((7.316273824762e-03 -1.139646601721e-01 1.860977411430e-01) (-1.381928800001e-03 2.345058038749e-04 1.650071115688e-03)) ((-1.139877958042e-01 9.933631108116e-02 6.176284527307e-02) (-3.789091848867e-04 1.587678581678e-03 -5.404136548154e-04))
0.17337             	((8.751717143086e-03 -1.275575154171e-01 2.005412524214e-01) (-1.359178988375e-03 2.234724235815e-04 1.544287500884e-03)) ((-1.261187462334e-01 1.074019418192e-01 6.972442669882e-02) (-3.510971734731e-04 1.534547985981e-03 -5.282469166209e-04))
0.18337             	((1.027399411740e-02 -1.402103416854e-01 2.135623652766e-01) (-1.333414908514e-03 2.058312911357e-04 1.419222973635e-03)) ((-1.375511066458e-01 1.147329292969e-01 7.732472553851e-02) (-3.210155528211e-04 1.468515418636e-03 -5.115581417572e-04))
0.19337             	((1.190632978980e-02 -1.522193290503e-01 2.259995162435e-01) (-1.303629960880e-03 1.798348893841e-04 1.277890031994e-03)) ((-1.486797306053e-01 1.217748175047e-01 8.471899990476e-02) (-2.906477476835e-04 1.390355188384e-03 -4.889389763638e-04))
0.20337             	((1.360695820532e-02 -1.633042463808e-01 2.373458141635e-01) (-1.270101197372e-03 1.460853599710e-04 1.121129296103e-03)) ((-1.591919093526e-01 1.282443276047e-01 9.173544327846e-02) (-2.601288748802e-04 1.300287449305e-03 -4.606750644191e-04))
0.21337             	((1.537679441183e-02 -1.735988699960e-01 2.479787871151e-01) (-1.235197354433e-03 1.114386552620e-04 9.551151652941e-04)) ((-1.692557450981e-01 1.343393442370e-01 9.843243869698e-02) (-2.277873724036e-04 1.202840028800e-03 -4.313181039382e-04))
0.22337             	((1.723842464957e-02 -1.835828336665e-01 2.584775381518e-01) (-1.200050136364e-03 7.970548213595e-05 7.827216160943e-04)) ((-1.792936943431e-01 1.403631141517e-01 1.050639207717e-01) (-1.924268883505e-04 1.100077661617e-03 -4.033378308953e-04))
0.23337             	((1.920471629511e-02 -1.932504127665e-01 2.690344199862e-01) (-1.164555215748e-03 5.059617570066e-05 6.078631521917e-04)) ((-1.893525047179e-01 1.464119805475e-01 1.116259343599e-01) (-1.553346368576e-04 9.940817041301e-04 -3.765856681219e-04))
0.24337             	((2.126356403905e-02 -2.027246149821e-01 2.795966777614e-01) (-1.127832114972e-03 2.263264584833e-05 4.315498931442e-04)) ((-1.994770607906e-01 1.524416076374e-01 1.181842388793e-01) (-1.176062787456e-04 8.848650134332e-04 -3.499482751159e-04))
0.25337             	((2.337218453228e-02 -2.118648746006e-01 2.899061221529e-01) (-1.085726480422e-03 -3.145665846610e-06 2.456305672302e-04)) ((-2.095013832684e-01 1.583097630718e-01 1.246429243410e-01) (-7.615890702659e-05 7.652410229466e-04 -3.226510566357e-04))
0.26337             	((2.568461504765e-02 -2.225260510444e-01 3.015680440356e-01) (-1.059814912753e-03 -1.039431976695e-05 8.735116387471e-05)) ((-2.209811914130e-01 1.648339397397e-01 1.321004621952e-01) (-3.264037132627e-05 6.686671726451e-04 -3.105459267611e-04))
0.27337             	((2.795336524351e-02 -2.327551113873e-01 3.120247825075e-01) (-1.070601602476e-03 -1.313301405350e-06 -4.692249009034e-05)) ((-2.320194944896e-01 1.706893024039e-01 1.393868080150e-01) (1.319393047059e-05 6.059291400330e-04 -3.187745675203e-04))
0.28337             	((2.998378338498e-02 -2.407058414649e-01 3.197198291496e-01) (-1.112221301112e-03 1.399048921788e-05 -1.734495518292e-04)) ((-2.410203942243e-01 1.750739331749e-01 1.453811475068e-01) (6.057378467812e-05 5.651763273956e-04 -3.399565578952e-04))
0.29337             	((3.183710612807e-02 -2.470209631245e-01 3.256905869220e-01) (-1.185331717344e-03 2.902376781290e-05 -3.009116521966e-04)) ((-2.486259094885e-01 1.785268998572e-01 1.504385052962e-01) (1.083100363770e-04 5.424443613541e-04 -3.706139494698e-04))
0.30337             	((3.356976757024e-02 -2.520285794498e-01 3.307968977690e-01) (-1.280110660584e-03 4.104065674340e-05 -4.322754123788e-04)) ((-2.552513529607e-01 1.815102430043e-01 1.547390672798e-01) (1.555930209070e-04 5.307128827904e-04 -4.061813762185e-04))
0.31337             	((3.513242732772e-02 -2.559809233419e-01 3.348463298478e-01) (-1.393133809324e-03 5.096232987916e-05 -5.660544528939e-04)) ((-2.609571887893e-01 1.839317259882e-01 1.583985110689e-01) (2.024626502572e-04 5.293751523912e-04 -4.462349842094e-04))
0.32337             	((3.646611292626e-02 -2.592730294433e-01 3.376075382723e-01) (-1.519136036785e-03 5.742078232102e-05 -7.056935815778e-04)) ((-2.658925683911e-01 1.856767900967e-01 1.616063641803e-01) (2.490495605894e-04 5.334722621531e-04 -4.883133415954e-04))
0.33337             	((3.750614601038e-02 -2.617197535302e-01 3.386898124250e-01) (-1.652426372533e-03 5.882386266502e-05 -8.486870462087e-04)) ((-2.698008629962e-01 1.865211360625e-01 1.642145000255e-01) (2.935232270690e-04 5.412495530927e-04 -5.295271681081e-04))
0.34337             	((3.807451079594e-02 -2.621932614105e-01 3.367492576983e-01) (-1.773866605247e-03 5.000110413161e-05 -9.775585487565e-04)) ((-2.715178167410e-01 1.857397145165e-01 1.654966421199e-01) (3.271821399301e-04 5.510829195453e-04 -5.607190053977e-04))
0.35337             	((3.799583370833e-02 -2.602741741788e-01 3.305282982224e-01) (-1.863591440225e-03 2.850405931470e-05 -1.083813265208e-03)) ((-2.703408166828e-01 1.826202084565e-01 1.651158751556e-01) (3.456252249210e-04 5.550063675095e-04 -5.743943098762e-04))
0.36337             	((3.732400920587e-02 -2.569729278360e-01 3.206947434269e-01) (-1.924403050012e-03 -3.481090863847e-06 -1.165002596002e-03)) ((-2.670848484281e-01 1.775160695919e-01 1.636600930594e-01) (3.492781418467e-04 5.560934627499e-04 -5.727250607852e-04))
0.37337             	((3.610999498283e-02 -2.529021959897e-01 3.077924187436e-01) (-1.968052935685e-03 -3.930951133768e-05 -1.213845575840e-03)) ((-2.622913402142e-01 1.707360075227e-01 1.614944706202e-01) (3.401678371072e-04 5.664334303581e-04 -5.633630084131e-04))
0.38337             	((3.429227269419e-02 -2.481280222901e-01 2.912825610301e-01) (-2.005992834658e-03 -7.028185105393e-05 -1.234915249303e-03)) ((-2.558257917037e-01 1.619476404672e-01 1.586348331542e-01) (3.254603586378e-04 5.910182729933e-04 -5.552918831366e-04))
0.39337             	((3.237490987791e-02 -2.432910189024e-01 2.752735444365e-01) (-2.046902328895e-03 -8.939264569880e-05 -1.249499916558e-03)) ((-2.493412887442e-01 1.534502653388e-01 1.556266699168e-01) (3.164522381228e-04 6.224015885825e-04 -5.556565796019e-04))
0.40337             	((3.036366978161e-02 -2.387019684750e-01 2.596347032193e-01) (-2.090313739044e-03 -9.844156203793e-05 -1.262258964777e-03)) ((-2.430115866706e-01 1.451559467213e-01 1.526514157422e-01) (3.135674841168e-04 6.575536733204e-04 -5.632800146367e-04))
0.41337             	((2.822033723751e-02 -2.343895579011e-01 2.438702892332e-01) (-2.134787975833e-03 -1.060904011853e-04 -1.278454983144e-03)) ((-2.367104245938e-01 1.367791033709e-01 1.497326502696e-01) (3.125990626999e-04 6.920442877485e-04 -5.722607691970e-04))
0.42337             	((2.603850732818e-02 -2.311220261515e-01 2.285623158079e-01) (-2.178734994750e-03 -1.275086373800e-04 -1.300066165076e-03)) ((-2.311546925197e-01 1.286624413870e-01 1.473855691466e-01) (3.035946075224e-04 7.230336103166e-04 -5.723903515728e-04))
0.43337             	((2.404233382434e-02 -2.299201231515e-01 2.153942688457e-01) (-2.222662833398e-03 -1.676187815347e-04 -1.330779274042e-03)) ((-2.275838536375e-01 1.217259228934e-01 1.463572690868e-01) (2.840097145127e-04 7.482899334432e-04 -5.604123377478e-04))
0.44337             	((2.203891153607e-02 -2.284276463821e-01 2.027111287821e-01) (-2.276650068018e-03 -2.145674177652e-04 -1.390282042499e-03)) ((-2.238541505764e-01 1.150682108112e-01 1.451502778140e-01) (2.679287433361e-04 7.620518977468e-04 -5.465376288368e-04))
0.45337             	((2.000464403160e-02 -2.259898849688e-01 1.899921460627e-01) (-2.347854528114e-03 -2.481353007385e-04 -1.478981702064e-03)) ((-2.193391466460e-01 1.083411570776e-01 1.433294689076e-01) (2.698112680281e-04 7.682433299806e-04 -5.459410078549e-04))
0.46337             	((1.811377212956e-02 -2.226228350349e-01 1.787505868359e-01) (-2.437868787915e-03 -2.687422902696e-04 -1.572278549928e-03)) ((-2.144905451352e-01 1.024172710031e-01 1.409670255627e-01) (2.821121394701e-04 7.838065440913e-04 -5.593986585486e-04))
0.47337             	((1.615564102355e-02 -2.181765092427e-01 1.668398545561e-01) (-2.555893170276e-03 -2.913698887421e-04 -1.664018330286e-03)) ((-2.085454571649e-01 9.610893936825e-02 1.378741644411e-01) (2.923851455220e-04 8.202738493343e-04 -5.801942395564e-04))
0.48337             	((1.423581319424e-02 -2.128040696719e-01 1.549734867229e-01) (-2.702961929873e-03 -3.223863943152e-04 -1.750608999603e-03)) ((-2.018153277483e-01 8.982981436484e-02 1.341947079684e-01) (2.949879739792e-04 8.811999242217e-04 -6.041637209751e-04))
0.49337             	((1.234575090544e-02 -2.063708752101e-01 1.428851683353e-01) (-2.866583642361e-03 -3.501777952230e-04 -1.838534824997e-03)) ((-1.941159182526e-01 8.339735108043e-02 1.298632113296e-01) (3.002505279666e-04 9.530200585578e-04 -6.350507977997e-04))
0.50337             	((1.047398100090e-02 -1.978518010980e-01 1.301965920225e-01) (-3.024425756508e-03 -3.651715013739e-04 -1.922323881894e-03)) ((-1.845804315186e-01 7.655387555698e-02 1.242339302380e-01) (3.135630129823e-04 1.022428545113e-03 -6.724560306116e-04))
0.51337             	((8.635050551277e-03 -1.870028127716e-01 1.166950412667e-01) (-3.155028368548e-03 -3.655684760614e-04 -1.981665855931e-03)) ((-1.729583927375e-01 6.914359100299e-02 1.171492772220e-01) (3.302604736399e-04 1.086544068812e-03 -7.112059316338e-04))
0.52337             	((6.911335541669e-03 -1.740632402504e-01 1.029951052763e-01) (-3.240310166152e-03 -3.533495434952e-04 -2.000328336018e-03)) ((-1.596076144144e-01 6.152446211545e-02 1.087766264956e-01) (3.441035952380e-04 1.142334547365e-03 -7.446588377886e-04))
0.53337             	((5.372145492382e-03 -1.595160062124e-01 8.983410082792e-02) (-3.287503150230e-03 -3.325017462264e-04 -1.976886644040e-03)) ((-1.451144267766e-01 5.411251143135e-02 9.942272304476e-02) (3.517754272668e-04 1.195565683999e-03 -7.724003521916e-04))
0.54337             	((4.038712178227e-03 -1.438693698217e-01 7.751276889756e-02) (-3.307367575345e-03 -3.076443269849e-04 -1.913481373987e-03)) ((-1.299607240928e-01 4.707302712737e-02 8.939594040553e-02) (3.505319348551e-04 1.252511292826e-03 -7.945691235514e-04))
0.55337             	((3.172894895133e-03 -1.285068701465e-01 7.137201656612e-02) (-3.304993755842e-03 -2.804891058610e-04 -1.852724777710e-03)) ((-1.167950346854e-01 4.369809785179e-02 7.962301851982e-02) (3.519157069694e-04 1.289206398701e-03 -8.115090708645e-04))
0.56337             	((2.174330600805e-03 -1.131472852448e-01 5.990402515506e-02) (-3.265890606151e-03 -2.424884267797e-04 -1.744739485358e-03)) ((-1.019715678810e-01 3.689873639402e-02 6.973118071782e-02) (3.472435100401e-04 1.328297651270e-03 -8.245404141343e-04))
0.57337             	((1.487548100187e-03 -1.006299629629e-01 5.298120560701e-02) (-3.187702638831e-03 -2.018420805535e-04 -1.605325156740e-03)) ((-9.057284327754e-02 3.281944321183e-02 6.164735744158e-02) (3.351913010162e-04 1.358331209867e-03 -8.277033985490e-04))
0.58337             	((9.729824037896e-04 -9.123301812755e-02 4.916399915677e-02) (-3.072855320574e-03 -1.616979080316e-04 -1.459030194560e-03)) ((-8.238475194016e-02 3.062722064978e-02 5.551611193159e-02) (3.207793789622e-04 1.365564381949e-03 -8.197659064909e-04))
0.59337             	((5.419825837132e-04 -8.511753456010e-02 4.762845494747e-02) (-2.936068182844e-03 -1.313477039728e-04 -1.333716743396e-03)) ((-7.728525207181e-02 2.985709531672e-02 5.143150810437e-02) (3.055030930835e-04 1.343092358579e-03 -7.990197143482e-04))
0.60337             	((1.392271555507e-04 -8.225835845849e-02 4.790254894327e-02) (-2.802550799397e-03 -1.192734848466e-04 -1.251906806072e-03)) ((-7.511247245973e-02 3.023734648355e-02 4.936188869364e-02) (2.898921166516e-04 1.295129932347e-03 -7.673820915219e-04))
0.61337             	((-2.778435681225e-04 -8.172846657575e-02 4.866552924635e-02) (-2.690242724466e-03 -1.233980326457e-04 -1.221487502201e-03)) ((-7.477649872626e-02 3.094454378510e-02 4.871777963240e-02) (2.779009916666e-04 1.229972288313e-03 -7.315644096329e-04))
0.62337             	((-7.107127472939e-04 -8.259587952253e-02 4.897814068674e-02) (-2.605985517189e-03 -1.374305462233e-04 -1.239518596844e-03)) ((-7.529869576822e-02 3.138188598382e-02 4.892209620431e-02) (2.733363610042e-04 1.154665227956e-03 -6.977886810440e-04))
0.63337             	((-1.131946230244e-03 -8.425001307154e-02 4.818321419925e-02) (-2.548490341790e-03 -1.567603323254e-04 -1.298767183684e-03)) ((-7.602554842429e-02 3.110981528887e-02 4.960504598908e-02) (2.774588772491e-04 1.072857506552e-03 -6.686801914952e-04))
0.64337             	((-1.494521610871e-03 -8.616528091898e-02 4.575974501851e-02) (-2.513596003430e-03 -1.776827413771e-04 -1.388291449496e-03)) ((-7.641124309800e-02 2.976121839741e-02 5.046012120470e-02) (2.897216402875e-04 9.883250635271e-04 -6.453867506831e-04))
0.65337             	((-1.767719975350e-03 -8.809852078820e-02 4.208594796808e-02) (-2.493377252348e-03 -1.965950979204e-04 -1.492388549811e-03)) ((-7.638983846273e-02 2.755819889336e-02 5.134710822543e-02) (3.080339576399e-04 9.050721416576e-04 -6.278399864770e-04))
0.66337             	((-1.924479329204e-03 -8.952179974604e-02 3.732995054936e-02) (-2.481862587362e-03 -2.125896613708e-04 -1.597866089149e-03)) ((-7.563070284405e-02 2.459921038587e-02 5.196068583755e-02) (3.290696009722e-04 8.269159885823e-04 -6.148327687565e-04))
0.67337             	((-1.990651379923e-03 -9.044037728487e-02 3.249623872392e-02) (-2.476441328320e-03 -2.254139218132e-04 -1.696649215669e-03)) ((-7.444518588401e-02 2.154738927409e-02 5.229836547170e-02) (3.505541710388e-04 7.568210406560e-04 -6.057264705115e-04))
0.68337             	((-1.965188448090e-03 -9.057462658234e-02 2.760603471536e-02) (-2.474209168566e-03 -2.352133442736e-04 -1.784044630200e-03)) ((-7.264856084185e-02 1.841712847575e-02 5.220176820225e-02) (3.709365606288e-04 6.954274183095e-04 -5.995146292503e-04))
0.69337             	((-1.843845943195e-03 -8.980559508694e-02 2.260596910444e-02) (-2.468895225044e-03 -2.420348077062e-04 -1.856248093077e-03)) ((-7.015335280996e-02 1.517357459579e-02 5.160382133017e-02) (3.889998493826e-04 6.405212152063e-04 -5.942448980782e-04))
0.70337             	((-1.645522539797e-03 -8.826978689129e-02 1.774625761635e-02) (-2.454620700371e-03 -2.459712992396e-04 -1.910445742865e-03)) ((-6.714607251516e-02 1.198517902796e-02 5.058271629497e-02) (4.037904560006e-04 5.897139106901e-04 -5.880812010914e-04))
0.71337             	((-1.389359711400e-03 -8.613015592132e-02 1.317897227286e-02) (-2.429179456189e-03 -2.472607553911e-04 -1.947132307034e-03)) ((-6.380079173796e-02 8.960556726248e-03 4.923379575214e-02) (4.152482859541e-04 5.413010922089e-04 -5.802031390392e-04))
0.72337             	((-1.095799790376e-03 -8.357283692794e-02 9.015195002818e-03) (-2.392658983436e-03 -2.464466073420e-04 -1.969085311886e-03)) ((-6.029293587607e-02 6.181761649843e-03 4.766589587352e-02) (4.237894815901e-04 4.938225529303e-04 -5.702790241858e-04))
0.73337             	((-7.635065307029e-04 -8.064363398387e-02 5.121581836340e-03) (-2.346959744000e-03 -2.442215988699e-04 -1.979480886093e-03)) ((-5.662504142986e-02 3.565525046569e-03 4.591239102557e-02) (4.298562786716e-04 4.468260846257e-04 -5.584366690000e-04))
0.74337             	((-3.855736288035e-04 -7.734561627487e-02 1.341426799632e-03) (-2.294472214627e-03 -2.409702875851e-04 -1.980511900673e-03)) ((-5.276280329785e-02 1.010531490239e-03 4.398177033516e-02) (4.338168939641e-04 4.007542145299e-04 -5.451463878417e-04))
0.75337             	((4.087591017686e-05 -7.364114725528e-02 -2.399505454028e-03) (-2.237165306380e-03 -2.366235995831e-04 -1.973386458450e-03)) ((-4.866942205972e-02 -1.530518750821e-03 4.185717923131e-02) (4.360551549313e-04 3.563112235794e-04 -5.310305130405e-04))
0.76337             	((5.151451791971e-04 -6.948047261594e-02 -6.129878856726e-03) (-2.176537516523e-03 -2.307848268772e-04 -1.957855191320e-03)) ((-4.431457440540e-02 -4.075619835175e-03 3.951228119979e-02) (4.367308153024e-04 3.147225698793e-04 -5.167622762550e-04))
0.77337             	((1.039708526640e-03 -6.481347208538e-02 -9.898614404397e-03) (-2.113291654026e-03 -2.233454983864e-04 -1.933279382818e-03)) ((-3.966261481695e-02 -6.656310592932e-03 3.692023349492e-02) (4.356863539784e-04 2.768998126841e-04 -5.026116434873e-04))
0.78337             	((1.600491834720e-03 -5.965553091844e-02 -1.362321699027e-02) (-2.047817863586e-03 -2.144540040532e-04 -1.899233013746e-03)) ((-3.476117272974e-02 -9.214519475420e-03 3.408684119317e-02) (4.326574677875e-04 2.434155608317e-04 -4.886029856039e-04))
0.79337             	((2.197115267858e-03 -5.403668404820e-02 -1.733779548682e-02) (-1.980196770826e-03 -2.039218644089e-04 -1.855793540073e-03)) ((-2.963150250339e-02 -1.177176975554e-02 3.102957149497e-02) (4.277544697998e-04 2.143449029938e-04 -4.748718248636e-04))
0.80337             	((2.824044016097e-03 -4.800404176748e-02 -2.103556778085e-02) (-1.911333802257e-03 -1.917679266896e-04 -1.803351739282e-03)) ((-2.431685656464e-02 -1.432050016276e-02 2.777405270197e-02) (4.210438104035e-04 1.901063415888e-04 -4.616666472664e-04))
0.81337             	((3.469043283637e-03 -4.160648268605e-02 -2.466274116632e-02) (-1.842251229699e-03 -1.784112666394e-04 -1.742476277937e-03)) ((-1.887384549344e-02 -1.682186263540e-02 2.434414591685e-02) (4.123937272818e-04 1.710651403180e-04 -4.490432725579e-04))
0.82337             	((4.133197495786e-03 -3.487747039992e-02 -2.826161780972e-02) (-1.773490633382e-03 -1.640771532161e-04 -1.673894756892e-03)) ((-1.331850903467e-02 -1.930409572884e-02 2.075806366783e-02) (4.018549297814e-04 1.571781253236e-04 -4.370338526368e-04))
0.83337             	((4.807406507026e-03 -2.788814574424e-02 -3.180396056613e-02) (-1.705348099453e-03 -1.487499698716e-04 -1.598365588323e-03)) ((-7.709494944351e-03 -2.174642316073e-02 1.705048795664e-02) (3.896435510326e-04 1.482177104983e-04 -4.257351101702e-04))
0.84337             	((5.488873986014e-03 -2.065967516124e-02 -3.530180104175e-02) (-1.638382001990e-03 -1.326070348632e-04 -1.516734099114e-03)) ((-2.060223495214e-03 -2.415622397835e-02 1.323072754370e-02) (3.758864281862e-04 1.440740509742e-04 -4.152190395028e-04))
0.85337             	((6.158860163177e-03 -1.329891613351e-02 -3.867023855392e-02) (-1.572832848407e-03 -1.157092088455e-04 -1.429322560899e-03)) ((3.536528102856e-03 -2.647335413608e-02 9.349399811576e-03) (3.606297059047e-04 1.447133382497e-04 -4.055271352073e-04))
0.86337             	((6.822451146219e-03 -5.856269519534e-03 -4.197182435326e-02) (-1.509509586409e-03 -9.795665807976e-05 -1.337037067865e-03)) ((9.069484484644e-03 -2.874089876993e-02 5.432946245046e-03) (3.441971517332e-04 1.501307348667e-04 -3.969683337794e-04))
0.87337             	((7.480286093398e-03 1.633089713339e-03 -4.523514812476e-02) (-1.449171366374e-03 -7.943793737606e-05 -1.240908881316e-03)) ((1.452826597409e-02 -3.097838056908e-02 1.497952169205e-03) (3.268374536465e-04 1.601975998521e-04 -3.897266072992e-04))
0.88337             	((8.121600065424e-03 9.065264673693e-03 -4.842077699410e-02) (-1.392484098137e-03 -6.009103941688e-05 -1.141933447899e-03)) ((1.984339777904e-02 -3.315904011679e-02 -2.405352090657e-03) (3.088816018284e-04 1.747398186439e-04 -3.840414942644e-04))
0.89337             	((8.749905234533e-03 1.639731267658e-02 -5.157430227427e-02) (-1.339987510653e-03 -4.021624897295e-05 -1.041126175720e-03)) ((2.500939136520e-02 -3.531486985767e-02 -6.255875584284e-03) (2.904567359235e-04 1.934790040303e-04 -3.799144976725e-04))
0.90337             	((9.347266544096e-03 2.350538446977e-02 -5.461632042389e-02) (-1.292526685758e-03 -1.994818278937e-05 -9.392846947086e-04)) ((2.993786158434e-02 -3.739123011746e-02 -9.993387075754e-03) (2.717280440766e-04 2.164324095846e-04 -3.775246269129e-04))
0.91337             	((9.888079863081e-03 3.021907798095e-02 -5.741824942072e-02) (-1.251132234335e-03 5.879358752538e-07 -8.375236086422e-04)) ((3.450214606026e-02 -3.930069849717e-02 -1.353555549654e-02) (2.529674566379e-04 2.435289062208e-04 -3.771174899265e-04))
0.92337             	((1.039399329582e-02 3.655389208098e-02 -6.012361931542e-02) (-1.216507380447e-03 2.180723346416e-05 -7.374234181420e-04)) ((3.876620598446e-02 -4.114240132509e-02 -1.688810935060e-02) (2.349023998820e-04 2.742095307723e-04 -3.791678828299e-04))
0.93337             	((1.082222150059e-02 4.235003839979e-02 -6.250753957449e-02) (-1.188366143213e-03 4.389586772033e-05 -6.395568390222e-04)) ((4.258409081813e-02 -4.276188532022e-02 -1.997836620520e-02) (2.178207951337e-04 3.079452742290e-04 -3.837220132606e-04))
0.94337             	((1.116002139505e-02 4.751674080547e-02 -6.450533248488e-02) (-1.166578965241e-03 6.727335315144e-05 -5.438054940585e-04)) ((4.589872175399e-02 -4.411875292456e-02 -2.276282247994e-02) (2.019323910751e-04 3.447007734000e-04 -3.910074125995e-04))
