# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0.46337             	((-3.888298039770e-03 1.026369890793e-08 3.995132556398e-04) (-1.761877111041e-03 -5.549745363682e-05 5.087758545324e-04)) ((-4.991245151607e-05 1.369017186173e-02 -4.861294326681e-04) (1.314735886671e-04 7.991761347557e-04 3.399530747097e-04))
0.47337             	((-5.747385008853e-03 1.564567132555e-08 5.657447805422e-04) (-1.709766276070e-03 -4.982127654927e-05 4.977932838423e-04)) ((-4.029039960264e-06 1.362210775415e-02 -4.130787000171e-05) (1.300494666543e-04 7.947486734784e-04 3.236331614857e-04))
0.48337             	((-6.717825739405e-03 1.877376635349e-08 6.289099380479e-04) (-1.643198159434e-03 -4.361425811882e-05 4.824203482500e-04)) ((2.808709798074e-05 1.357329671069e-02 2.996125326577e-04) (1.278979580157e-04 7.837551446555e-04 3.045009656025e-04))
0.49337             	((-6.790605341186e-03 1.941057693494e-08 5.997206946957e-04) (-1.562469612770e-03 -3.687614039550e-05 4.633708103660e-04)) ((4.723135830484e-05 1.354712236087e-02 5.343595881640e-04) (1.251701701624e-04 7.671887430382e-04 2.825928487463e-04))
0.50337             	((-6.059709340388e-03 1.766700671508e-08 5.002455986608e-04) (-1.468499732617e-03 -2.993543856209e-05 4.420311171711e-04)) ((5.571161871775e-05 1.355798720613e-02 6.743821727816e-04) (1.220771671102e-04 7.470260161755e-04 2.585981849436e-04))
0.51337             	((-4.579290129695e-03 1.359440898929e-08 3.496452451745e-04) (-1.360445050183e-03 -2.297845326448e-05 4.197889478342e-04)) ((5.531838748953e-05 1.360642781062e-02 7.239741103811e-04) (1.187951501099e-04 7.250406352086e-04 2.326532367203e-04))
0.52337             	((-2.644878002638e-03 7.988183500067e-09 1.844732332095e-04) (-1.241074165419e-03 -1.545054187144e-05 3.964811049284e-04)) ((5.064475748113e-05 1.374525115004e-02 7.255234743003e-04) (1.153942636880e-04 7.008684923841e-04 2.043607337818e-04))
0.53337             	((-5.952532708733e-04 1.845622027711e-09 3.736094682356e-05) (-1.115273065544e-03 -8.159290109169e-06 3.701598520342e-04)) ((4.538555033917e-05 1.403796964602e-02 7.224223652637e-04) (1.111943969205e-04 6.712790854514e-04 1.757921545006e-04))
0.54337             	((1.348973263164e-03 -4.128909234380e-09 -7.478511676189e-05) (-9.867925973730e-04 -1.841123782237e-06 3.386173759035e-04)) ((4.076585312945e-05 1.450895637277e-02 7.345257840811e-04) (1.055397897878e-04 6.324686162898e-04 1.486586025170e-04))
0.55337             	((3.091304158255e-03 -9.591128671963e-09 -1.477728958212e-04) (-8.558435960321e-04 3.858444532784e-06 2.973218198973e-04)) ((3.726540681649e-05 1.508768680320e-02 7.785819345858e-04) (9.704232516182e-05 5.761198950097e-04 1.225065667387e-04))
0.56337             	((2.216233110508e-03 -6.900804241092e-09 -8.841181748800e-05) (-7.434024146086e-04 8.455474032936e-06 2.555560484727e-04)) ((4.731350530167e-05 1.600967518656e-02 1.184756741948e-03) (8.827339284524e-05 5.188473643034e-04 1.009791438619e-04))
0.57337             	((-2.049690768388e-04 6.939125472772e-10 6.506748989833e-06) (-6.586074715563e-04 1.185517587571e-05 2.161689987003e-04)) ((5.647477408532e-05 1.697539375356e-02 1.777326715383e-03) (7.933363004975e-05 4.653316136290e-04 8.536342678246e-05))
