# Forces            
# CofR              : (1.500000000000e+00 0.000000000000e+00 5.000000000000e-01)
# Time              forces(pressure viscous)	moments(pressure viscous)
0.18337             	((5.286405319463e-07 -3.164235038776e-01 -4.902307265876e-07) (-1.604940650183e-02 -2.833244547186e-04 2.996999409878e-03)) ((-1.684582218117e-01 -9.348180534156e-07 4.183457416521e-01) (-8.961410419615e-04 1.275883535432e-02 -3.625211163888e-03))
0.19337             	((4.447949392325e-07 -2.012041221266e-01 -2.351806909943e-07) (-1.619034152211e-02 -2.863847311304e-04 3.150418749452e-03)) ((-1.099603210193e-01 -5.229608687882e-07 2.513969341413e-01) (-9.373267221836e-04 1.312261301240e-02 -3.655996985191e-03))
0.20337             	((3.860413216873e-07 -9.863605668511e-02 -2.773805662411e-08) (-1.637984962701e-02 -2.932891340180e-04 3.315370464131e-03)) ((-5.740739332077e-02 -1.933101630353e-07 1.018857900540e-01) (-9.835035932660e-04 1.353347923435e-02 -3.693392758999e-03))
0.21337             	((3.481958892621e-07 -5.344916852466e-03 1.307222999416e-07) (-1.661900339253e-02 -3.039664661752e-04 3.492036957864e-03)) ((-9.102408544942e-03 5.333285624793e-08 -3.494921023851e-02) (-1.034714359256e-03 1.399288173551e-02 -3.737697841014e-03))
0.22337             	((3.277897979752e-07 7.918016138163e-02 2.340953615167e-07) (-1.690863821020e-02 -3.181839310148e-04 3.680166213164e-03)) ((3.517224023270e-02 2.088627484563e-07 -1.597365312402e-01) (-1.090806719309e-03 1.450152859433e-02 -3.789387498309e-03))
0.23337             	((3.218880280636e-07 1.502266667076e-01 2.729135322546e-07) (-1.725024718468e-02 -3.361255804929e-04 3.879293771514e-03)) ((7.285448608929e-02 2.596808565976e-07 -2.654485804403e-01) (-1.151800104719e-03 1.506022272797e-02 -3.848493401602e-03))
0.24337             	((3.251432620802e-07 2.116278698622e-01 2.514501085051e-07) (-1.764424413389e-02 -3.573101309155e-04 4.089739810512e-03)) ((1.058904286805e-01 2.138937599313e-07 -3.575357252146e-01) (-1.217555834047e-03 1.567040331289e-02 -3.915752942731e-03))
0.25337             	((3.343770932395e-07 2.607819504723e-01 1.704144602270e-07) (-1.809153266536e-02 -3.814758710745e-04 4.311622511386e-03)) ((1.327924530095e-01 7.308696722763e-08 -4.320663201978e-01) (-1.287997433098e-03 1.633358020331e-02 -3.991719636034e-03))
0.26337             	((3.464830178035e-07 2.996583704345e-01 3.694522969887e-08) (-1.859162944329e-02 -4.079103832544e-04 4.544914522785e-03)) ((1.545187666387e-01 -1.514722591616e-07 -4.917890379814e-01) (-1.362767131731e-03 1.705034148193e-02 -4.077293344817e-03))
0.27337             	((3.587809607309e-07 3.286156450820e-01 -1.406668812685e-07) (-1.914305405163e-02 -4.360337647171e-04 4.789400026124e-03)) ((1.711632418979e-01 -4.467981599925e-07 -5.371109987845e-01) (-1.441529723262e-03 1.782049559354e-02 -4.172972478041e-03))
0.28337             	((3.689079358607e-07 3.472324947586e-01 -3.505058680778e-07) (-1.974390245364e-02 -4.656799028836e-04 5.044680632206e-03)) ((1.823931253446e-01 -7.943900947999e-07 -5.672586191005e-01) (-1.524131246789e-03 1.864338192194e-02 -4.278540165302e-03))
0.29337             	((3.758674312033e-07 3.572828646775e-01 -5.805737982106e-07) (-2.039161401718e-02 -4.968830269496e-04 5.310836565424e-03)) ((1.890752348034e-01 -1.176101447319e-06 -5.847567556060e-01) (-1.610644402349e-03 1.951875242007e-02 -4.393299436267e-03))
0.30337             	((3.797333475051e-07 3.596420634495e-01 -8.182577153798e-07) (-2.108422450002e-02 -5.295684826559e-04 5.587879172581e-03)) ((1.915901237175e-01 -1.573354842664e-06 -5.908453945691e-01) (-1.701061802713e-03 2.044667256078e-02 -4.516840223601e-03))
0.31337             	((3.811689115289e-07 3.564530229325e-01 -1.054565091080e-06) (-2.181947503467e-02 -5.632510759272e-04 5.875567157719e-03)) ((1.910473543289e-01 -1.972958398496e-06 -5.886523811034e-01) (-1.795080261547e-03 2.142669459194e-02 -4.649294983932e-03))
0.32337             	((3.813933018209e-07 3.486241127936e-01 -1.279474436941e-06) (-2.259528161780e-02 -5.976164721735e-04 6.173493534076e-03)) ((1.878906702751e-01 -2.360360754910e-06 -5.794703767716e-01) (-1.892455746456e-03 2.245824217622e-02 -4.790604649053e-03))
0.33337             	((3.810209329030e-07 3.377793114634e-01 -1.488457147827e-06) (-2.340969439222e-02 -6.324077743273e-04 6.480427700255e-03)) ((1.829900074067e-01 -2.728687060347e-06 -5.656805826399e-01) (-1.992770089341e-03 2.353951205973e-02 -4.940681502691e-03))
0.34337             	((3.809417120839e-07 3.263125560665e-01 -1.685191182075e-06) (-2.426023505616e-02 -6.672163440393e-04 6.794943781744e-03)) ((1.776846487161e-01 -3.083584925713e-06 -5.508873498049e-01) (-2.095460759804e-03 2.466806472015e-02 -5.099546688370e-03))
0.35337             	((3.820682197063e-07 3.153998463226e-01 -1.872571021409e-06) (-2.514293975312e-02 -7.016779544820e-04 7.114213690452e-03)) ((1.726586648850e-01 -3.429292657070e-06 -5.368360437167e-01) (-2.199631009943e-03 2.583837704489e-02 -5.266796334418e-03))
0.36337             	((3.849105720040e-07 3.066658626977e-01 -2.060779989173e-06) (-2.605274235351e-02 -7.353882233100e-04 7.434709466350e-03)) ((1.688887912021e-01 -3.780828929085e-06 -5.259676142887e-01) (-2.304182043069e-03 2.704305553061e-02 -5.441831453932e-03))
0.37337             	((3.899764374901e-07 3.018909797151e-01 -2.266664067868e-06) (-2.698425116304e-02 -7.680119742091e-04 7.752549410039e-03)) ((1.674830765111e-01 -4.163322936667e-06 -5.209815587834e-01) (-2.407959784782e-03 2.827377960617e-02 -5.623864777484e-03))
0.38337             	((3.980902999845e-07 3.025835532038e-01 -2.509860160731e-06) (-2.793233062298e-02 -7.993339366549e-04 8.064151567512e-03)) ((1.694325561330e-01 -4.606188193037e-06 -5.241733288048e-01) (-2.509943413398e-03 2.952265019484e-02 -5.811977834789e-03))
0.39337             	((4.099094299713e-07 3.095865063817e-01 -2.808123884207e-06) (-2.889151897800e-02 -8.291830060210e-04 8.365699431966e-03)) ((1.753753758896e-01 -5.135533758744e-06 -5.367983027430e-01) (-2.609063308613e-03 3.078100018892e-02 -6.005076310963e-03))
0.40337             	((4.269664181250e-07 3.243194305211e-01 -3.186584512184e-06) (-2.985591428514e-02 -8.574164373061e-04 8.653180142890e-03)) ((1.863207768670e-01 -5.789600717651e-06 -5.610412983254e-01) (-2.704211039480e-03 3.203938757340e-02 -6.201921764630e-03))
0.41337             	((4.512480899147e-07 3.481444442767e-01 -3.672502740076e-06) (-3.081922080586e-02 -8.837021036124e-04 8.922560563308e-03)) ((2.032927547824e-01 -6.610132104530e-06 -5.989855884957e-01) (-2.794153450110e-03 3.328783202391e-02 -6.401485514423e-03))
0.42337             	((4.850316204970e-07 3.815168957301e-01 -4.284077932253e-06) (-3.177519853650e-02 -9.076708375043e-04 9.169548815924e-03)) ((2.267919792350e-01 -7.625176006526e-06 -6.513128855614e-01) (-2.877555325196e-03 3.451563726406e-02 -6.602810663320e-03))
0.43337             	((5.311304410211e-07 4.248939623301e-01 -5.037257538820e-06) (-3.271781606662e-02 -9.292556823212e-04 9.389697670693e-03)) ((2.573372722636e-01 -8.859845173938e-06 -7.187125128471e-01) (-2.953216306959e-03 3.571163281740e-02 -6.804506137465e-03))
0.44337             	((5.929881964449e-07 4.785835489336e-01 -5.943293070657e-06) (-3.364130676490e-02 -9.485085279184e-04 9.578804913311e-03)) ((2.953680838425e-01 -1.033265673415e-05 -8.016419229533e-01) (-3.020064341550e-03 3.686487382059e-02 -7.005054899581e-03))
0.45337             	((6.745743999878e-07 5.424071767553e-01 -7.001952902365e-06) (-3.453985327753e-02 -9.654961512790e-04 9.732331087050e-03)) ((3.410221169563e-01 -1.204470952549e-05 -8.997938911175e-01) (-3.076940804124e-03 3.796353699300e-02 -7.202898497510e-03))
0.46337             	((7.800818439152e-07 6.162585970465e-01 -8.208957409879e-06) (-3.540758364248e-02 -9.804648202449e-04 9.846048715982e-03)) ((3.944740573057e-01 -1.399156167544e-05 -1.012983667717e+00) (-3.122880127982e-03 3.899589180568e-02 -7.396170704747e-03))
0.47337             	((9.130300104304e-07 6.993854908238e-01 -9.546799290166e-06) (-3.623789834383e-02 -9.932758414242e-04 9.917251937545e-03)) ((4.554584253785e-01 -1.614826098687e-05 -1.140019309159e+00) (-3.157051083911e-03 3.995181345033e-02 -7.583443913423e-03))
0.48337             	((1.078734270909e-06 7.916374133420e-01 -1.099876153679e-05) (-3.702554890558e-02 -1.003784011199e-03 9.943728389695e-03)) ((5.240844429417e-01 -1.849286857134e-05 -1.280662397968e+00) (-3.178733207879e-03 4.082247819788e-02 -7.763641888411e-03))
0.49337             	((1.281873125494e-06 8.921695324119e-01 -1.253511018635e-05) (-3.776564151593e-02 -1.011946120000e-03 9.923566579297e-03)) ((5.999758437050e-01 -2.098298138933e-05 -1.433563709471e+00) (-3.187332249775e-03 4.159947186629e-02 -7.935595067264e-03))
0.50337             	((1.525660641790e-06 9.992672798325e-01 -1.410763297008e-05) (-3.845266911222e-02 -1.018071993851e-03 9.854818450211e-03)) ((6.821118032372e-01 -2.354697958442e-05 -1.596033287117e+00) (-3.182483622150e-03 4.227364352540e-02 -8.097429307788e-03))
0.51337             	((1.815209318502e-06 1.112049592054e+00 -1.567391908373e-05) (-3.908079232237e-02 -1.022135348457e-03 9.735916618842e-03)) ((7.699963545983e-01 -2.612360737759e-05 -1.766648242072e+00) (-3.163689880313e-03 4.283595397648e-02 -8.247699440653e-03))
0.52337             	((2.152091692180e-06 1.229775366322e+00 -1.719885706197e-05) (-3.964528754037e-02 -1.024329836126e-03 9.566227564351e-03)) ((8.631731256190e-01 -2.866181773915e-05 -1.944244441826e+00) (-3.130846204847e-03 4.327932720221e-02 -8.384896069007e-03))
0.53337             	((2.531345244267e-06 1.350503839735e+00 -1.863471300126e-05) (-4.014273946512e-02 -1.024723011467e-03 9.346300096490e-03)) ((9.602855143710e-01 -3.108682840783e-05 -2.125809837727e+00) (-3.084069367364e-03 4.359933987144e-02 -8.508052514934e-03))
0.54337             	((2.953324530453e-06 1.473729948581e+00 -1.995280466401e-05) (-4.057109979911e-02 -1.024084603003e-03 9.077879248212e-03)) ((1.060935560989e+00 -3.335728332809e-05 -2.310577693502e+00) (-3.024264711134e-03 4.379438166254e-02 -8.615385917017e-03))
0.55337             	((3.437065556216e-06 1.614852998229e+00 -2.132908005268e-05) (-4.094456505384e-02 -1.023087480115e-03 8.747462502193e-03)) ((1.176350147881e+00 -3.575603706011e-05 -2.522036599564e+00) (-2.948332810428e-03 4.385127598202e-02 -8.707783902328e-03))
0.56337             	((3.942528108184e-06 1.746571686018e+00 -2.234069119067e-05) (-4.124468905044e-02 -1.025506344585e-03 8.387200131973e-03)) ((1.286529009296e+00 -3.761940767709e-05 -2.719023563982e+00) (-2.867275250326e-03 4.380318553896e-02 -8.776719523900e-03))
0.57337             	((4.440974172972e-06 1.869925996667e+00 -2.298856380515e-05) (-4.146109807391e-02 -1.031318842009e-03 7.987457740948e-03)) ((1.392096948650e+00 -3.890635655218e-05 -2.901457982912e+00) (-2.778829413901e-03 4.362480905738e-02 -8.820446282602e-03))
0.58337             	((4.966166250425e-06 1.989932682752e+00 -2.330458897962e-05) (-4.159271978754e-02 -1.027989891550e-03 7.547709143764e-03)) ((1.496309972562e+00 -3.971037892830e-05 -3.078325180742e+00) (-2.673313097230e-03 4.331196426904e-02 -8.857204556722e-03))
0.59337             	((5.516853909789e-06 2.103499202380e+00 -2.322643329107e-05) (-4.163725281184e-02 -1.018175975560e-03 7.072282773593e-03)) ((1.596670062225e+00 -3.993094103341e-05 -3.244310629115e+00) (-2.553596651012e-03 4.286699470641e-02 -8.882162951055e-03))
0.60337             	((6.092989511664e-06 2.206135703173e+00 -2.269398554692e-05) (-4.159198781331e-02 -1.004140818981e-03 6.566924450322e-03)) ((1.689401754911e+00 -3.948128753485e-05 -3.392662612427e+00) (-2.422697280689e-03 4.229426643638e-02 -8.891086065853e-03))
0.61337             	((6.690960333209e-06 2.297975512940e+00 -2.172327933203e-05) (-4.145618697067e-02 -9.857652733343e-04 6.037788271539e-03)) ((1.774225512476e+00 -3.838832208681e-05 -3.523703700297e+00) (-2.281979054212e-03 4.160053400999e-02 -8.883927463691e-03))
0.62337             	((7.299964932157e-06 2.378723399399e+00 -2.033502856085e-05) (-4.123053397595e-02 -9.633287764210e-04 5.491188053959e-03)) ((1.850550998419e+00 -3.668024290703e-05 -3.637111606921e+00) (-2.133151211144e-03 4.079409704536e-02 -8.860414552314e-03))
0.63337             	((7.899940676296e-06 2.446212856790e+00 -1.854698074925e-05) (-4.091609183845e-02 -9.374948889892e-04 4.934116071635e-03)) ((1.916340467863e+00 -3.437269891984e-05 -3.729708181637e+00) (-1.978409209388e-03 3.988490005010e-02 -8.819780715526e-03))
0.64337             	((8.479414256945e-06 2.499891743385e+00 -1.641928668183e-05) (-4.051268984762e-02 -9.083170541524e-04 4.373424960049e-03)) ((1.970815333446e+00 -3.155199896162e-05 -3.800837219538e+00) (-1.819452725224e-03 3.888202996352e-02 -8.761929519854e-03))
0.65337             	((9.030231732006e-06 2.540830170884e+00 -1.403265506254e-05) (-4.002082777920e-02 -8.751799279590e-04 3.816639997207e-03)) ((2.014510756233e+00 -2.833633066492e-05 -3.852233151743e+00) (-1.657647934014e-03 3.779632802537e-02 -8.687954903966e-03))
0.66337             	((9.528398967972e-06 2.565517217199e+00 -1.144046407634e-05) (-3.944434622601e-02 -8.371990384841e-04 3.268468247760e-03)) ((2.044391587477e+00 -2.479034241617e-05 -3.878882315105e+00) (-1.493446095069e-03 3.663722063412e-02 -8.600376100462e-03))
0.67337             	((9.944652731822e-06 2.570682427718e+00 -8.714937309735e-06) (-3.878650497562e-02 -7.944790681231e-04 2.732236821841e-03)) ((2.057578565100e+00 -2.099905127884e-05 -3.875820130206e+00) (-1.327754111258e-03 3.541178362522e-02 -8.499656404430e-03))
0.68337             	((1.027367491689e-05 2.557418907305e+00 -5.941229282220e-06) (-3.804922538800e-02 -7.480887707395e-04 2.212259216747e-03)) ((2.054731038256e+00 -1.708684855813e-05 -3.845000052641e+00) (-1.162523225327e-03 3.412794888904e-02 -8.384521531187e-03))
0.69337             	((1.050772226852e-05 2.524873517942e+00 -3.186955438458e-06) (-3.723624253166e-02 -6.984378139541e-04 1.712788715444e-03)) ((2.035000237778e+00 -1.314834535980e-05 -3.785468834717e+00) (-9.991635355966e-04 3.279537487747e-02 -8.255291865638e-03))
0.70337             	((1.064773296394e-05 2.473952615366e+00 -5.060953737816e-07) (-3.635249201253e-02 -6.468441496913e-04 1.235501836579e-03)) ((1.999022566883e+00 -9.263329898875e-06 -3.698802345179e+00) (-8.392121489388e-04 3.142096221750e-02 -8.111109028270e-03))
0.71337             	((1.067521445321e-05 2.401114518803e+00 2.044821676805e-06) (-3.540391615644e-02 -5.932068020031e-04 7.821659431606e-04)) ((1.943903823514e+00 -5.499420373557e-06 -3.579935964681e+00) (-6.830827256938e-04 3.001293296431e-02 -7.953633649192e-03))
0.72337             	((1.063581365642e-05 2.316789921995e+00 4.418049006835e-06) (-3.439485659150e-02 -5.361101499917e-04 3.564853810833e-04)) ((1.878096151740e+00 -1.961731168764e-06 -3.444640144320e+00) (-5.305895902989e-04 2.858136175544e-02 -7.786022202609e-03))
0.73337             	((1.050532303992e-05 2.214848307718e+00 6.566756647483e-06) (-3.333328419520e-02 -4.772773258921e-04 -4.095608001363e-05)) ((1.796755394906e+00 1.302534420156e-06 -3.284197005551e+00) (-3.833776373463e-04 2.713483393822e-02 -7.607854909045e-03))
0.74337             	((1.032113321589e-05 2.102673609002e+00 8.459132736324e-06) (-3.222644968016e-02 -4.265785653780e-04 -4.084492016653e-04)) ((1.706011198447e+00 4.219674744375e-06 -3.109723745003e+00) (-2.500574566912e-04 2.568327209402e-02 -7.405891284649e-03))
0.75337             	((1.008091802819e-05 1.979372054156e+00 1.004667183250e-05) (-3.108112504447e-02 -3.765517168417e-04 -7.431205444127e-04)) ((1.605312322940e+00 6.723887891280e-06 -2.920065724512e+00) (-1.252958275592e-04 2.423813368257e-02 -7.193307936318e-03))
0.76337             	((9.766647160530e-06 1.842689839434e+00 1.127272197388e-05) (-2.990399740189e-02 -3.258148959477e-04 -1.044474421308e-03)) ((1.493044339281e+00 8.749624351432e-06 -2.711882438550e+00) (-8.144375189410e-06 2.280736896247e-02 -6.974005408624e-03))
0.77337             	((9.406552271297e-06 1.698978705467e+00 1.214488779575e-05) (-2.870201395570e-02 -2.761792040735e-04 -1.313880492753e-03)) ((1.374594008861e+00 1.029016330102e-05 -2.494763473477e+00) (1.001900593397e-04 2.139628552202e-02 -6.747000078525e-03))
0.78337             	((8.983353750044e-06 1.546787067538e+00 1.264020100166e-05) (-2.747750673625e-02 -2.270126195323e-04 -1.551754902495e-03)) ((1.249020743206e+00 1.132737414566e-05 -2.266327125955e+00) (2.002894343385e-04 2.000776635744e-02 -6.513842734670e-03))
0.79337             	((8.469012528458e-06 1.383762119269e+00 1.272488286423e-05) (-2.623190436177e-02 -1.799896405057e-04 -1.758106440131e-03)) ((1.114671458671e+00 1.183618602448e-05 -2.023052970396e+00) (2.907269732728e-04 1.864452571651e-02 -6.272433539314e-03))
0.80337             	((7.865387340953e-06 1.213217114822e+00 1.241047788702e-05) (-2.496914506294e-02 -1.367184926909e-04 -1.934268459678e-03)) ((9.744731368013e-01 1.183388819454e-05 -1.769778571408e+00) (3.704617650958e-04 1.730943273530e-02 -6.021399144475e-03))
0.81337             	((7.162337389570e-06 1.037421449059e+00 1.170609021763e-05) (-2.369378169300e-02 -9.653392128335e-05 -2.081551810329e-03)) ((8.304959284477e-01 1.134334164614e-05 -1.509808075461e+00) (4.403362601578e-04 1.600569906014e-02 -5.762861654719e-03))
0.82337             	((6.319992258919e-06 8.554442428317e-01 1.058247464031e-05) (-2.241370901000e-02 -6.226286273682e-05 -2.203687839415e-03)) ((6.822230956186e-01 1.035404560384e-05 -1.241714961364e+00) (4.990261630640e-04 1.473567309017e-02 -5.494512616018e-03))
0.83337             	((5.322453900855e-06 6.702956425693e-01 9.047757667159e-06) (-2.113123312311e-02 -3.715271217506e-05 -2.301914309025e-03)) ((5.322816429362e-01 8.892108861190e-06 -9.699652809960e-01) (5.442682701319e-04 1.350092796258e-02 -5.212120347137e-03))
0.84337             	((4.175468799732e-06 4.875141669525e-01 7.151704763428e-06) (-1.985291681150e-02 -2.087274603973e-05 -2.375811746245e-03)) ((3.852563741428e-01 7.027088266452e-06 -7.026857445259e-01) (5.762500790824e-04 1.230879907469e-02 -4.917948804457e-03))
0.85337             	((2.849718661849e-06 3.077123867237e-01 4.887494051525e-06) (-1.859064704105e-02 -1.106575570291e-05 -2.426227679507e-03)) ((2.417512080803e-01 4.771551119181e-06 -4.406629014678e-01) (5.970992612357e-04 1.116861586551e-02 -4.618613740732e-03))
0.86337             	((1.320591460783e-06 1.317654667706e-01 2.256301260321e-06) (-1.735614686445e-02 -7.558637537817e-06 -2.454939256197e-03)) ((1.025387095397e-01 2.142325475099e-06 -1.848909931893e-01) (6.074625539448e-04 1.008780201563e-02 -4.317242202562e-03))
0.87337             	((-4.814364944135e-07 -4.404592320524e-02 -8.148534842589e-07) (-1.615616020066e-02 -1.037846632520e-05 -2.464322938356e-03)) ((-3.524195574117e-02 -9.197185344632e-07 7.039992202711e-02) (6.079866676798e-04 9.068784342537e-03 -4.015346687679e-03))
0.88337             	((-2.580962433289e-06 -2.188962515831e-01 -4.320092864612e-06) (-1.499485959136e-02 -1.842059313623e-05 -2.457675747891e-03)) ((-1.708816572661e-01 -4.396461438091e-06 3.243580638875e-01) (6.004204042595e-04 8.110270233370e-03 -3.715514810914e-03))
0.89337             	((-5.033868069941e-06 -3.949393641444e-01 -8.304414560764e-06) (-1.387488911507e-02 -3.112193227108e-05 -2.440692710429e-03)) ((-3.060147699294e-01 -8.323519250494e-06 5.805511698193e-01) (5.866726662147e-04 7.205844248542e-03 -3.419107494276e-03))
0.90337             	((-7.880922726747e-06 -5.729489722114e-01 -1.278101562105e-05) (-1.279755995532e-02 -4.854540002184e-05 -2.418700838076e-03)) ((-4.411851997351e-01 -1.270021441577e-05 8.403204271560e-01) (5.680779705184e-04 6.348457441604e-03 -3.126174074810e-03))
0.91337             	((-1.110816278364e-05 -7.498991832893e-01 -1.766445810465e-05) (-1.176315948889e-02 -7.021038383728e-05 -2.393470378318e-03)) ((-5.740307728117e-01 -1.741739009682e-05 1.099120708689e+00) (5.455042144090e-04 5.535648139879e-03 -2.837383118106e-03))
0.92337             	((-1.455624700740e-05 -9.143706497567e-01 -2.263907201077e-05) (-1.077790266813e-02 -9.412604160515e-05 -2.363633188204e-03)) ((-6.958491531643e-01 -2.212961009997e-05 1.339755960177e+00) (5.201903856058e-04 4.774313786859e-03 -2.557207917992e-03))
0.93337             	((-1.808571874225e-05 -1.058735633860e+00 -2.743271973747e-05) (-9.854186414949e-03 -1.189111859717e-04 -2.325181567412e-03)) ((-8.010121712928e-01 -2.653814795580e-05 1.550700900381e+00) (4.922266198606e-04 4.079866358305e-03 -2.290806378650e-03))
0.94337             	((-2.163245973706e-05 -1.181253144606e+00 -3.189728820558e-05) (-9.004515387702e-03 -1.430380436486e-04 -2.275372618846e-03)) ((-8.884720288261e-01 -3.047710440375e-05 1.729498777720e+00) (4.621143547172e-04 3.465606257954e-03 -2.043581367960e-03))
