# time              
# Time              	cpu                 	clock               	cpu/step            	clock/step          
0.1395              	3.317708200000e+01	34	1.017394000000e+00	1.000000000000e+00
0.144               	3.419914000000e+01	35	1.022066000000e+00	1.000000000000e+00
0.1485              	3.522348200000e+01	36	1.024350000000e+00	1.000000000000e+00
0.153               	3.624227700000e+01	37	1.018802000000e+00	1.000000000000e+00
0.1575              	3.726716800000e+01	38	1.024898000000e+00	1.000000000000e+00
0.162               	3.829431100000e+01	39	1.027150000000e+00	1.000000000000e+00
0.1665              	3.931448800000e+01	40	1.020184000000e+00	1.000000000000e+00
0.171               	4.033845900000e+01	41	1.023984000000e+00	1.000000000000e+00
0.1755              	4.135393500000e+01	43	1.015484000000e+00	2.000000000000e+00
0.18                	4.237891200000e+01	44	1.024984000000e+00	1.000000000000e+00
0.1845              	4.340319700000e+01	45	1.024293000000e+00	1.000000000000e+00
0.189               	4.443079700000e+01	46	1.027607000000e+00	1.000000000000e+00
0.1935              	4.545192600000e+01	47	1.021136000000e+00	1.000000000000e+00
0.198               	4.648297800000e+01	48	1.031059000000e+00	1.000000000000e+00
0.2025              	4.752587500000e+01	49	1.042905000000e+00	1.000000000000e+00
0.207               	4.858735900000e+01	50	1.061491000000e+00	1.000000000000e+00
0.2115              	4.961489400000e+01	51	1.027542000000e+00	1.000000000000e+00
0.216               	5.067731400000e+01	52	1.062428000000e+00	1.000000000000e+00
0.2205              	5.170808700000e+01	53	1.030780000000e+00	1.000000000000e+00
0.225               	5.273531600000e+01	54	1.027237000000e+00	1.000000000000e+00
0.2295              	5.380963300000e+01	55	1.074324000000e+00	1.000000000000e+00
0.234               	5.493972700000e+01	56	1.130102000000e+00	1.000000000000e+00
0.2385              	5.596744000000e+01	57	1.027721000000e+00	1.000000000000e+00
0.243               	5.699242500000e+01	58	1.024991000000e+00	1.000000000000e+00
0.2475              	5.801665400000e+01	59	1.024237000000e+00	1.000000000000e+00
0.252               	5.905883500000e+01	60	1.042187000000e+00	1.000000000000e+00
0.2565              	6.013540300000e+01	61	1.076576000000e+00	1.000000000000e+00
0.261               	6.115508200000e+01	62	1.019686000000e+00	1.000000000000e+00
0.2655              	6.217662000000e+01	63	1.021545000000e+00	1.000000000000e+00
0.27                	6.319324400000e+01	64	1.016632000000e+00	1.000000000000e+00
0.2745              	6.422834500000e+01	66	1.035108000000e+00	2.000000000000e+00
0.279               	6.524978400000e+01	67	1.021445000000e+00	1.000000000000e+00
0.2835              	6.628116500000e+01	68	1.031389000000e+00	1.000000000000e+00
0.288               	6.730455200000e+01	69	1.023396000000e+00	1.000000000000e+00
0.2925              	6.832487500000e+01	70	1.020330000000e+00	1.000000000000e+00
0.297               	6.934331300000e+01	71	1.018446000000e+00	1.000000000000e+00
0.3015              	7.036948000000e+01	72	1.026175000000e+00	1.000000000000e+00
0.306               	7.139311500000e+01	73	1.023642000000e+00	1.000000000000e+00
0.3105              	7.241562000000e+01	74	1.022512000000e+00	1.000000000000e+00
0.315               	7.344254600000e+01	75	1.026933000000e+00	1.000000000000e+00
0.3195              	7.446777900000e+01	76	1.025240000000e+00	1.000000000000e+00
0.324               	7.549008000000e+01	77	1.022308000000e+00	1.000000000000e+00
0.3285              	7.651455500000e+01	78	1.024483000000e+00	1.000000000000e+00
0.333               	7.754070200000e+01	79	1.026155000000e+00	1.000000000000e+00
0.3375              	7.856267800000e+01	80	1.021983000000e+00	1.000000000000e+00
0.342               	7.958114300000e+01	81	1.018473000000e+00	1.000000000000e+00
0.3465              	8.060501500000e+01	82	1.023880000000e+00	1.000000000000e+00
0.351               	8.162774100000e+01	83	1.022732000000e+00	1.000000000000e+00
0.3555              	8.264646800000e+01	84	1.018735000000e+00	1.000000000000e+00
0.36                	8.366834800000e+01	85	1.021887000000e+00	1.000000000000e+00
0.3645              	8.469309000000e+01	86	1.024750000000e+00	1.000000000000e+00
0.369               	8.571348900000e+01	87	1.020405000000e+00	1.000000000000e+00
0.3735              	8.673194400000e+01	88	1.018463000000e+00	1.000000000000e+00
0.378               	8.775245700000e+01	89	1.020521000000e+00	1.000000000000e+00
0.3825              	8.877497100000e+01	90	1.022522000000e+00	1.000000000000e+00
0.387               	8.979846900000e+01	91	1.023506000000e+00	1.000000000000e+00
0.3915              	9.082136800000e+01	92	1.022906000000e+00	1.000000000000e+00
0.396               	9.184782500000e+01	93	1.026464000000e+00	1.000000000000e+00
0.4005              	9.287349800000e+01	94	1.025681000000e+00	1.000000000000e+00
0.405               	9.389637200000e+01	95	1.022882000000e+00	1.000000000000e+00
0.4095              	9.491522500000e+01	96	1.018860000000e+00	1.000000000000e+00
0.414               	9.593207600000e+01	97	1.016858000000e+00	1.000000000000e+00
0.4185              	9.695109400000e+01	98	1.019026000000e+00	1.000000000000e+00
0.423               	9.796888700000e+01	99	1.017801000000e+00	1.000000000000e+00
0.4275              	9.899174400000e+01	100	1.022864000000e+00	1.000000000000e+00
0.432               	1.000148780000e+02	101	1.023142000000e+00	1.000000000000e+00
0.4365              	1.010423040000e+02	103	1.027433000000e+00	2.000000000000e+00
0.441               	1.020621300000e+02	104	1.019834000000e+00	1.000000000000e+00
0.4455              	1.030831450000e+02	105	1.021023000000e+00	1.000000000000e+00
0.45                	1.042405340000e+02	110	1.157395000000e+00	5.000000000000e+00
0.4545              	1.052662000000e+02	111	1.025672000000e+00	1.000000000000e+00
0.459               	1.062794190000e+02	112	1.013226000000e+00	1.000000000000e+00
0.4635              	1.072918340000e+02	113	1.012423000000e+00	1.000000000000e+00
0.468               	1.083081370000e+02	114	1.016310000000e+00	1.000000000000e+00
0.4725              	1.093265590000e+02	115	1.018429000000e+00	1.000000000000e+00
0.477               	1.103478150000e+02	116	1.021263000000e+00	1.000000000000e+00
0.4815              	1.113669180000e+02	117	1.019111000000e+00	1.000000000000e+00
0.486               	1.123899800000e+02	118	1.023069000000e+00	1.000000000000e+00
0.4905              	1.134043930000e+02	119	1.014421000000e+00	1.000000000000e+00
0.495               	1.144255210000e+02	120	1.021135000000e+00	1.000000000000e+00
0.4995              	1.154457240000e+02	121	1.020209000000e+00	1.000000000000e+00
0.504               	1.164599560000e+02	122	1.014240000000e+00	1.000000000000e+00
0.5085              	1.175265300000e+02	123	1.066581000000e+00	1.000000000000e+00
0.513               	1.185998710000e+02	124	1.073348000000e+00	1.000000000000e+00
0.5175              	1.196233560000e+02	125	1.023493000000e+00	1.000000000000e+00
0.522               	1.206427530000e+02	126	1.019405000000e+00	1.000000000000e+00
0.5265              	1.216701550000e+02	127	1.027410000000e+00	1.000000000000e+00
0.531               	1.226924840000e+02	128	1.022337000000e+00	1.000000000000e+00
0.5355              	1.237142930000e+02	129	1.021816000000e+00	1.000000000000e+00
0.54                	1.247325360000e+02	130	1.018250000000e+00	1.000000000000e+00
0.5445              	1.257614770000e+02	132	1.028948000000e+00	2.000000000000e+00
0.549               	1.267814830000e+02	133	1.020014000000e+00	1.000000000000e+00
0.5535              	1.278301860000e+02	134	1.048710000000e+00	1.000000000000e+00
0.558               	1.288917880000e+02	135	1.061609000000e+00	1.000000000000e+00
0.5625              	1.299143220000e+02	136	1.022542000000e+00	1.000000000000e+00
0.567               	1.309327550000e+02	137	1.018441000000e+00	1.000000000000e+00
0.5715              	1.319570480000e+02	138	1.024300000000e+00	1.000000000000e+00
0.576               	1.329765890000e+02	139	1.019548000000e+00	1.000000000000e+00
0.5805              	1.340026150000e+02	140	1.026033000000e+00	1.000000000000e+00
0.585               	1.350240510000e+02	141	1.021444000000e+00	1.000000000000e+00
0.5895              	1.360595330000e+02	142	1.035490000000e+00	1.000000000000e+00
0.594               	1.371039390000e+02	143	1.044414000000e+00	1.000000000000e+00
0.5985              	1.381742470000e+02	144	1.070315000000e+00	1.000000000000e+00
0.603               	1.391975130000e+02	145	1.023273000000e+00	1.000000000000e+00
0.6075              	1.402260880000e+02	146	1.028583000000e+00	1.000000000000e+00
0.612               	1.412595390000e+02	147	1.033459000000e+00	1.000000000000e+00
0.6165              	1.422931980000e+02	148	1.033665000000e+00	1.000000000000e+00
0.621               	1.433164290000e+02	149	1.023238000000e+00	1.000000000000e+00
0.6255              	1.443401130000e+02	150	1.023691000000e+00	1.000000000000e+00
0.63                	1.453619110000e+02	151	1.021805000000e+00	1.000000000000e+00
0.6345              	1.463923970000e+02	152	1.030494000000e+00	1.000000000000e+00
0.639               	1.474238520000e+02	153	1.031462000000e+00	1.000000000000e+00
0.6435              	1.484644180000e+02	154	1.040572000000e+00	1.000000000000e+00
0.648               	1.494902970000e+02	155	1.025887000000e+00	1.000000000000e+00
0.6525              	1.505180490000e+02	156	1.027759000000e+00	1.000000000000e+00
0.657               	1.515432150000e+02	157	1.025172000000e+00	1.000000000000e+00
0.6615              	1.525600950000e+02	158	1.016888000000e+00	1.000000000000e+00
0.666               	1.536042580000e+02	160	1.044170000000e+00	2.000000000000e+00
0.6705              	1.546310610000e+02	161	1.026811000000e+00	1.000000000000e+00
0.675               	1.556528480000e+02	162	1.021794000000e+00	1.000000000000e+00
0.6795              	1.566696010000e+02	163	1.016762000000e+00	1.000000000000e+00
0.684               	1.576897860000e+02	164	1.020192000000e+00	1.000000000000e+00
0.6885              	1.587174090000e+02	165	1.027630000000e+00	1.000000000000e+00
0.693               	1.597340080000e+02	166	1.016607000000e+00	1.000000000000e+00
0.6975              	1.607587050000e+02	167	1.024703000000e+00	1.000000000000e+00
0.702               	1.617794460000e+02	168	1.020748000000e+00	1.000000000000e+00
0.7065              	1.627988940000e+02	169	1.019456000000e+00	1.000000000000e+00
0.711               	1.638189560000e+02	170	1.020069000000e+00	1.000000000000e+00
0.7155              	1.648389870000e+02	171	1.020038000000e+00	1.000000000000e+00
0.72                	1.658860650000e+02	172	1.047087000000e+00	1.000000000000e+00
0.7245              	1.669133810000e+02	173	1.027323000000e+00	1.000000000000e+00
0.729               	1.679294300000e+02	174	1.016056000000e+00	1.000000000000e+00
0.7335              	1.689485490000e+02	175	1.019127000000e+00	1.000000000000e+00
0.738               	1.699738450000e+02	176	1.025303000000e+00	1.000000000000e+00
0.7425              	1.709930760000e+02	177	1.019239000000e+00	1.000000000000e+00
0.747               	1.720218490000e+02	178	1.028780000000e+00	1.000000000000e+00
0.7515              	1.730544150000e+02	179	1.032574000000e+00	1.000000000000e+00
0.756               	1.740855580000e+02	180	1.031150000000e+00	1.000000000000e+00
0.7605              	1.751215360000e+02	181	1.035986000000e+00	1.000000000000e+00
0.765               	1.761390830000e+02	182	1.017555000000e+00	1.000000000000e+00
0.7695              	1.771631500000e+02	183	1.024074000000e+00	1.000000000000e+00
0.774               	1.781871230000e+02	184	1.023981000000e+00	1.000000000000e+00
0.7785              	1.792059040000e+02	185	1.018789000000e+00	1.000000000000e+00
0.783               	1.802188610000e+02	186	1.012964000000e+00	1.000000000000e+00
0.7875              	1.812356730000e+02	187	1.016820000000e+00	1.000000000000e+00
0.792               	1.822560820000e+02	188	1.020416000000e+00	1.000000000000e+00
0.7965              	1.832829210000e+02	189	1.026846000000e+00	1.000000000000e+00
0.801               	1.843074320000e+02	190	1.024518000000e+00	1.000000000000e+00
0.8055              	1.853255670000e+02	191	1.018143000000e+00	1.000000000000e+00
0.81                	1.863550070000e+02	192	1.029448000000e+00	1.000000000000e+00
0.8145              	1.873867080000e+02	193	1.031709000000e+00	1.000000000000e+00
0.819               	1.884099990000e+02	194	1.023298000000e+00	1.000000000000e+00
0.8235              	1.894325440000e+02	196	1.022552000000e+00	2.000000000000e+00
0.828               	1.904754800000e+02	197	1.042943000000e+00	1.000000000000e+00
0.8325              	1.915066750000e+02	198	1.031203000000e+00	1.000000000000e+00
0.837               	1.925305370000e+02	199	1.023869000000e+00	1.000000000000e+00
0.8415              	1.935535540000e+02	200	1.023025000000e+00	1.000000000000e+00
0.846               	1.945825370000e+02	201	1.028990000000e+00	1.000000000000e+00
0.8505              	1.956085350000e+02	202	1.026005000000e+00	1.000000000000e+00
0.855               	1.966420540000e+02	203	1.033527000000e+00	1.000000000000e+00
0.8595              	1.976603270000e+02	204	1.018280000000e+00	1.000000000000e+00
0.864               	1.986768190000e+02	205	1.016500000000e+00	1.000000000000e+00
0.8685              	1.997075700000e+02	206	1.030758000000e+00	1.000000000000e+00
0.873               	2.007385350000e+02	207	1.030973000000e+00	1.000000000000e+00
0.8775              	2.017576690000e+02	208	1.019141000000e+00	1.000000000000e+00
0.882               	2.027903230000e+02	209	1.032662000000e+00	1.000000000000e+00
0.8865              	2.038096600000e+02	210	1.019344000000e+00	1.000000000000e+00
0.891               	2.048292490000e+02	211	1.019596000000e+00	1.000000000000e+00
0.8955              	2.058611220000e+02	212	1.031879000000e+00	1.000000000000e+00
0.9                 	2.070063040000e+02	218	1.145188000000e+00	6.000000000000e+00
0.9045              	2.080741590000e+02	219	1.067862000000e+00	1.000000000000e+00
0.909               	2.091186440000e+02	220	1.044497000000e+00	1.000000000000e+00
0.9135              	2.101669110000e+02	221	1.048275000000e+00	1.000000000000e+00
0.918               	2.112163160000e+02	222	1.049413000000e+00	1.000000000000e+00
0.9225              	2.122707750000e+02	223	1.054466000000e+00	1.000000000000e+00
0.927               	2.133264150000e+02	224	1.055646000000e+00	1.000000000000e+00
0.9315              	2.143750690000e+02	225	1.048662000000e+00	1.000000000000e+00
0.936               	2.154400790000e+02	226	1.065018000000e+00	1.000000000000e+00
0.9405              	2.164947080000e+02	227	1.054635000000e+00	1.000000000000e+00
0.945               	2.175446770000e+02	228	1.049977000000e+00	1.000000000000e+00
0.9495              	2.185929530000e+02	229	1.048283000000e+00	1.000000000000e+00
0.954               	2.196480460000e+02	230	1.055101000000e+00	1.000000000000e+00
0.9585              	2.207033630000e+02	231	1.055325000000e+00	1.000000000000e+00
0.963               	2.217540140000e+02	232	1.050658000000e+00	1.000000000000e+00
0.9675              	2.228082920000e+02	234	1.054287000000e+00	2.000000000000e+00
0.972               	2.238587200000e+02	235	1.050436000000e+00	1.000000000000e+00
0.9765              	2.249108190000e+02	236	1.052107000000e+00	1.000000000000e+00
0.981               	2.259592750000e+02	237	1.048464000000e+00	1.000000000000e+00
0.9855              	2.270087040000e+02	238	1.049436000000e+00	1.000000000000e+00
0.99                	2.280607760000e+02	239	1.052080000000e+00	1.000000000000e+00
0.9945              	2.291156900000e+02	240	1.054922000000e+00	1.000000000000e+00
0.999               	2.301407920000e+02	241	1.025110000000e+00	1.000000000000e+00
1.0035              	2.311799030000e+02	242	1.039118000000e+00	1.000000000000e+00
1.008               	2.322335130000e+02	243	1.053618000000e+00	1.000000000000e+00
1.0125              	2.332797490000e+02	244	1.046243000000e+00	1.000000000000e+00
1.017               	2.343326960000e+02	245	1.052955000000e+00	1.000000000000e+00
1.0215              	2.353854390000e+02	246	1.052750000000e+00	1.000000000000e+00
1.026               	2.364384590000e+02	247	1.053028000000e+00	1.000000000000e+00
1.0305              	2.374867550000e+02	248	1.048303000000e+00	1.000000000000e+00
1.035               	2.385343920000e+02	249	1.047645000000e+00	1.000000000000e+00
1.0395              	2.395862870000e+02	250	1.051902000000e+00	1.000000000000e+00
1.044               	2.406410480000e+02	251	1.054769000000e+00	1.000000000000e+00
1.0485              	2.416875470000e+02	253	1.046506000000e+00	2.000000000000e+00
1.053               	2.427343590000e+02	254	1.046820000000e+00	1.000000000000e+00
1.0575              	2.437835270000e+02	255	1.049176000000e+00	1.000000000000e+00
1.062               	2.448323340000e+02	256	1.048814000000e+00	1.000000000000e+00
1.0665              	2.458829040000e+02	257	1.050578000000e+00	1.000000000000e+00
1.071               	2.469594960000e+02	258	1.076599000000e+00	1.000000000000e+00
1.0755              	2.480118830000e+02	259	1.052394000000e+00	1.000000000000e+00
1.08                	2.490921960000e+02	260	1.080321000000e+00	1.000000000000e+00
1.0845              	2.501868630000e+02	261	1.094675000000e+00	1.000000000000e+00
1.089               	2.512609440000e+02	262	1.074088000000e+00	1.000000000000e+00
1.0935              	2.523138630000e+02	263	1.052927000000e+00	1.000000000000e+00
1.098               	2.533640130000e+02	264	1.050158000000e+00	1.000000000000e+00
1.1025              	2.544162710000e+02	265	1.052265000000e+00	1.000000000000e+00
1.107               	2.554731890000e+02	266	1.056925000000e+00	1.000000000000e+00
1.1115              	2.565163700000e+02	267	1.043189000000e+00	1.000000000000e+00
1.116               	2.575664410000e+02	268	1.050079000000e+00	1.000000000000e+00
1.1205              	2.586200870000e+02	270	1.053654000000e+00	2.000000000000e+00
1.125               	2.596759320000e+02	271	1.055853000000e+00	1.000000000000e+00
1.1295              	2.607300110000e+02	272	1.054086000000e+00	1.000000000000e+00
1.134               	2.617824780000e+02	273	1.052475000000e+00	1.000000000000e+00
1.1385              	2.628370540000e+02	274	1.054584000000e+00	1.000000000000e+00
1.143               	2.638898880000e+02	275	1.052842000000e+00	1.000000000000e+00
1.1475              	2.649352700000e+02	276	1.045389000000e+00	1.000000000000e+00
1.152               	2.659958090000e+02	277	1.060546000000e+00	1.000000000000e+00
1.1565              	2.670815780000e+02	278	1.085776000000e+00	1.000000000000e+00
1.161               	2.681414070000e+02	279	1.059837000000e+00	1.000000000000e+00
1.1655              	2.691952390000e+02	280	1.053839000000e+00	1.000000000000e+00
1.17                	2.702503880000e+02	281	1.055157000000e+00	1.000000000000e+00
1.1745              	2.713026700000e+02	282	1.052290000000e+00	1.000000000000e+00
1.179               	2.723499930000e+02	283	1.047329000000e+00	1.000000000000e+00
1.1835              	2.734019470000e+02	284	1.051961000000e+00	1.000000000000e+00
1.188               	2.744531740000e+02	285	1.051235000000e+00	1.000000000000e+00
1.1925              	2.755062670000e+02	286	1.053101000000e+00	1.000000000000e+00
1.197               	2.765542050000e+02	288	1.047945000000e+00	2.000000000000e+00
1.2015              	2.776056410000e+02	289	1.051442000000e+00	1.000000000000e+00
1.206               	2.786687980000e+02	290	1.063164000000e+00	1.000000000000e+00
1.2105              	2.797234960000e+02	291	1.054705000000e+00	1.000000000000e+00
1.215               	2.807830880000e+02	292	1.059600000000e+00	1.000000000000e+00
1.2195              	2.818334410000e+02	293	1.050360000000e+00	1.000000000000e+00
1.224               	2.829236530000e+02	294	1.090218000000e+00	1.000000000000e+00
1.2285              	2.839767460000e+02	295	1.053101000000e+00	1.000000000000e+00
1.233               	2.850245150000e+02	296	1.047777000000e+00	1.000000000000e+00
1.2375              	2.860778420000e+02	297	1.053335000000e+00	1.000000000000e+00
1.242               	2.871371100000e+02	298	1.059275000000e+00	1.000000000000e+00
1.2465              	2.881961440000e+02	299	1.059041000000e+00	1.000000000000e+00
1.251               	2.892844380000e+02	300	1.088301000000e+00	1.000000000000e+00
1.2555              	2.903367630000e+02	301	1.052333000000e+00	1.000000000000e+00
1.26                	2.913879540000e+02	302	1.051198000000e+00	1.000000000000e+00
1.2645              	2.924386920000e+02	303	1.050745000000e+00	1.000000000000e+00
1.269               	2.934915870000e+02	305	1.052902000000e+00	2.000000000000e+00
1.2735              	2.945411780000e+02	306	1.049598000000e+00	1.000000000000e+00
1.278               	2.955855250000e+02	307	1.044355000000e+00	1.000000000000e+00
1.2825              	2.966466610000e+02	308	1.061144000000e+00	1.000000000000e+00
1.287               	2.976970600000e+02	309	1.050406000000e+00	1.000000000000e+00
1.2915              	2.987549330000e+02	310	1.057880000000e+00	1.000000000000e+00
1.296               	2.998091940000e+02	311	1.054268000000e+00	1.000000000000e+00
1.3005              	3.008644550000e+02	312	1.055269000000e+00	1.000000000000e+00
1.305               	3.019146270000e+02	313	1.050178000000e+00	1.000000000000e+00
1.3095              	3.029756910000e+02	314	1.061072000000e+00	1.000000000000e+00
1.314               	3.040449100000e+02	315	1.069226000000e+00	1.000000000000e+00
1.3185              	3.050977740000e+02	316	1.052871000000e+00	1.000000000000e+00
1.323               	3.061468890000e+02	317	1.049123000000e+00	1.000000000000e+00
1.3275              	3.072034610000e+02	318	1.056580000000e+00	1.000000000000e+00
1.332               	3.082608990000e+02	319	1.057446000000e+00	1.000000000000e+00
1.3365              	3.093090290000e+02	320	1.048138000000e+00	1.000000000000e+00
1.341               	3.103568630000e+02	322	1.047841000000e+00	2.000000000000e+00
1.3455              	3.114083170000e+02	323	1.051462000000e+00	1.000000000000e+00
1.35                	3.125622270000e+02	328	1.153916000000e+00	5.000000000000e+00
1.3545              	3.136211600000e+02	329	1.058939000000e+00	1.000000000000e+00
1.359               	3.146734370000e+02	330	1.052285000000e+00	1.000000000000e+00
1.3635              	3.157338230000e+02	331	1.060392000000e+00	1.000000000000e+00
1.368               	3.167898050000e+02	332	1.055989000000e+00	1.000000000000e+00
1.3725              	3.178439290000e+02	333	1.054131000000e+00	1.000000000000e+00
1.377               	3.188963380000e+02	334	1.052417000000e+00	1.000000000000e+00
1.3815              	3.199480210000e+02	335	1.051691000000e+00	1.000000000000e+00
1.386               	3.209993190000e+02	336	1.051305000000e+00	1.000000000000e+00
1.3905              	3.220416690000e+02	337	1.042358000000e+00	1.000000000000e+00
1.395               	3.230972310000e+02	339	1.055570000000e+00	2.000000000000e+00
1.3995              	3.241452060000e+02	340	1.047982000000e+00	1.000000000000e+00
1.404               	3.251999390000e+02	341	1.054740000000e+00	1.000000000000e+00
1.4085              	3.262485390000e+02	342	1.048607000000e+00	1.000000000000e+00
1.413               	3.273003240000e+02	343	1.051792000000e+00	1.000000000000e+00
1.4175              	3.283534860000e+02	344	1.053170000000e+00	1.000000000000e+00
1.422               	3.294004420000e+02	345	1.046963000000e+00	1.000000000000e+00
1.4265              	3.304539250000e+02	346	1.053491000000e+00	1.000000000000e+00
1.431               	3.315078260000e+02	347	1.053908000000e+00	1.000000000000e+00
1.4355              	3.325592770000e+02	348	1.051458000000e+00	1.000000000000e+00
1.44                	3.336215160000e+02	349	1.062247000000e+00	1.000000000000e+00
1.4445              	3.346657310000e+02	350	1.044223000000e+00	1.000000000000e+00
1.449               	3.357198810000e+02	351	1.054157000000e+00	1.000000000000e+00
1.4535              	3.368318500000e+02	352	1.111977000000e+00	1.000000000000e+00
1.458               	3.379888230000e+02	354	1.156980000000e+00	2.000000000000e+00
1.4625              	3.390367840000e+02	355	1.047967000000e+00	1.000000000000e+00
1.467               	3.400940820000e+02	356	1.057308000000e+00	1.000000000000e+00
1.4715              	3.411471400000e+02	357	1.053064000000e+00	1.000000000000e+00
1.476               	3.422107330000e+02	358	1.063600000000e+00	1.000000000000e+00
1.4805              	3.432600540000e+02	359	1.049329000000e+00	1.000000000000e+00
1.485               	3.443163140000e+02	360	1.056267000000e+00	1.000000000000e+00
1.4895              	3.453627400000e+02	361	1.046434000000e+00	1.000000000000e+00
1.494               	3.464161900000e+02	362	1.053457000000e+00	1.000000000000e+00
1.4985              	3.474664340000e+02	363	1.050251000000e+00	1.000000000000e+00
1.503               	3.485166130000e+02	364	1.050187000000e+00	1.000000000000e+00
1.5075              	3.495648980000e+02	365	1.048293000000e+00	1.000000000000e+00
1.512               	3.506143190000e+02	366	1.049429000000e+00	1.000000000000e+00
1.5165              	3.516642590000e+02	367	1.049947000000e+00	1.000000000000e+00
1.521               	3.527125660000e+02	368	1.048314000000e+00	1.000000000000e+00
1.5255              	3.537665380000e+02	369	1.053980000000e+00	1.000000000000e+00
1.53                	3.548177880000e+02	370	1.051258000000e+00	1.000000000000e+00
1.5345              	3.558688750000e+02	371	1.051095000000e+00	1.000000000000e+00
1.539               	3.569169660000e+02	373	1.048099000000e+00	2.000000000000e+00
1.5435              	3.579669470000e+02	374	1.049988000000e+00	1.000000000000e+00
1.548               	3.590175550000e+02	375	1.050615000000e+00	1.000000000000e+00
1.5525              	3.600695540000e+02	376	1.052006000000e+00	1.000000000000e+00
1.557               	3.611219800000e+02	377	1.052434000000e+00	1.000000000000e+00
1.5615              	3.621718650000e+02	378	1.049892000000e+00	1.000000000000e+00
1.566               	3.632232520000e+02	379	1.051394000000e+00	1.000000000000e+00
1.5705              	3.642806790000e+02	380	1.057435000000e+00	1.000000000000e+00
1.575               	3.653326370000e+02	381	1.051966000000e+00	1.000000000000e+00
1.5795              	3.663902560000e+02	382	1.057626000000e+00	1.000000000000e+00
1.584               	3.674439310000e+02	383	1.053683000000e+00	1.000000000000e+00
1.5885              	3.684892670000e+02	384	1.045344000000e+00	1.000000000000e+00
1.593               	3.695384370000e+02	385	1.049177000000e+00	1.000000000000e+00
1.5975              	3.705884520000e+02	386	1.050023000000e+00	1.000000000000e+00
1.602               	3.716422130000e+02	387	1.053768000000e+00	1.000000000000e+00
1.6065              	3.726985880000e+02	388	1.056381000000e+00	1.000000000000e+00
1.611               	3.737504710000e+02	389	1.051890000000e+00	1.000000000000e+00
1.6155              	3.748028110000e+02	391	1.052348000000e+00	2.000000000000e+00
1.62                	3.758594090000e+02	392	1.056605000000e+00	1.000000000000e+00
1.6245              	3.769125180000e+02	393	1.053117000000e+00	1.000000000000e+00
1.629               	3.779683020000e+02	394	1.055792000000e+00	1.000000000000e+00
1.6335              	3.790228090000e+02	395	1.054514000000e+00	1.000000000000e+00
1.638               	3.800774090000e+02	396	1.054608000000e+00	1.000000000000e+00
1.6425              	3.811252750000e+02	397	1.047874000000e+00	1.000000000000e+00
1.647               	3.821817610000e+02	398	1.056493000000e+00	1.000000000000e+00
1.6515              	3.832367830000e+02	399	1.055028000000e+00	1.000000000000e+00
1.656               	3.842876860000e+02	400	1.050911000000e+00	1.000000000000e+00
1.6605              	3.853325820000e+02	401	1.044903000000e+00	1.000000000000e+00
1.665               	3.863836010000e+02	402	1.051027000000e+00	1.000000000000e+00
